n_mutations,group_1,group_2,n_pairs,RR,variant
4,Clallam County,Cowlitz County,8171,1.0164784483185498,Omicron
4,Clark County,Cowlitz County,7119,1.0264936315793387,Omicron
4,Columbia County,Cowlitz County,162,0.9117283009765326,Omicron
4,Cowlitz County,Cowlitz County,7804,0.9452828112026814,Omicron
4,Douglas County,Cowlitz County,4168,0.9860648102792293,Omicron
4,Ferry County,Cowlitz County,331,1.025072406264539,Omicron
4,Franklin County,Cowlitz County,9702,1.005659039792539,Omicron
4,Grant County,Cowlitz County,7765,0.9996879942001697,Omicron
4,Grays Harbor County,Cowlitz County,12821,0.9808715860357897,Omicron
4,Island County,Cowlitz County,2397,1.0094051421182244,Omicron
4,Jefferson County,Cowlitz County,754,1.0475435685424848,Omicron
4,King County,Cowlitz County,214922,1.0061457030199306,Omicron
4,Kitsap County,Cowlitz County,9120,1.0177039660616238,Omicron
4,Kittitas County,Cowlitz County,2266,0.9835345131188836,Omicron
4,Klickitat County,Cowlitz County,737,1.0335933032734717,Omicron
4,Lewis County,Cowlitz County,8565,0.9910480737275285,Omicron
4,Lincoln County,Cowlitz County,75,0.8061927786118183,Omicron
4,Mason County,Cowlitz County,2212,0.95208592230957,Omicron
4,Okanogan County,Cowlitz County,2770,0.9736095515795005,Omicron
4,Pacific County,Cowlitz County,3628,0.9255429648681778,Omicron
4,Pend Oreille County,Cowlitz County,354,0.9044452185514879,Omicron
4,Pierce County,Cowlitz County,42623,1.0027716645780227,Omicron
4,San Juan County,Cowlitz County,294,1.0451135277786232,Omicron
4,Skagit County,Cowlitz County,7203,1.0026922195307388,Omicron
4,Skamania County,Cowlitz County,47,0.9541247540171326,Omicron
4,Snohomish County,Cowlitz County,35325,0.9919191174039643,Omicron
4,Spokane County,Cowlitz County,22651,1.0149627888323265,Omicron
4,Stevens County,Cowlitz County,722,1.0572487551367369,Omicron
4,Thurston County,Cowlitz County,45210,0.9807479419806682,Omicron
4,Wahkiakum County,Cowlitz County,115,0.8685462820745607,Omicron
4,Walla Walla County,Cowlitz County,4383,1.0074901511525507,Omicron
4,Whatcom County,Cowlitz County,23650,1.038589246334724,Omicron
4,Whitman County,Cowlitz County,6242,0.999176165980477,Omicron
4,Yakima County,Cowlitz County,38632,0.9890809075373412,Omicron
4,Adams County,Douglas County,1206,1.072348835163586,Omicron
4,Asotin County,Douglas County,332,1.1621104828273403,Omicron
4,Benton County,Douglas County,8599,1.036754290601486,Omicron
4,Chelan County,Douglas County,3076,0.9472380405096,Omicron
4,Clallam County,Douglas County,3942,0.9577955930150209,Omicron
4,Clark County,Douglas County,3516,0.9901919305196814,Omicron
4,Columbia County,Douglas County,79,0.8683818999075811,Omicron
4,Cowlitz County,Douglas County,4168,0.9860648102792294,Omicron
4,Douglas County,Douglas County,1838,0.8492909711981558,Omicron
4,Ferry County,Douglas County,188,1.1371497191714341,Omicron
4,Franklin County,Douglas County,5040,1.020359654160889,Omicron
4,Grant County,Douglas County,3779,0.9502396725673978,Omicron
4,Grays Harbor County,Douglas County,6724,1.0047342536636195,Omicron
4,Island County,Douglas County,1213,0.9976806050396009,Omicron
4,Jefferson County,Douglas County,381,1.0338534339462582,Omicron
4,King County,Douglas County,111107,1.01590868889783,Omicron
4,Kitsap County,Douglas County,4432,0.9659610843565529,Omicron
4,Kittitas County,Douglas County,1180,1.000333829374402,Omicron
4,Klickitat County,Douglas County,391,1.07100674598048,Omicron
4,Lewis County,Douglas County,4077,0.9213853779187365,Omicron
4,Lincoln County,Douglas County,59,1.2386907711740396,Omicron
4,Mason County,Douglas County,1178,0.9903063445863783,Omicron
4,Okanogan County,Douglas County,1518,1.0421016375607246,Omicron
4,Pacific County,Douglas County,1974,0.9835800333079278,Omicron
4,Pend Oreille County,Douglas County,207,1.0329578503153807,Omicron
4,Pierce County,Douglas County,22017,1.0116945999054183,Omicron
4,San Juan County,Douglas County,119,0.8262212301051143,Omicron
4,Skagit County,Douglas County,3473,0.9442614582287706,Omicron
4,Skamania County,Douglas County,29,1.149843020364259,Omicron
4,Snohomish County,Douglas County,18184,0.9972792036008046,Omicron
4,Spokane County,Douglas County,11845,1.03664738175598,Omicron
4,Stevens County,Douglas County,305,0.872314465119184,Omicron
4,Thurston County,Douglas County,22668,0.9604380390769546,Omicron
4,Wahkiakum County,Douglas County,88,1.298108660389339,Omicron
4,Walla Walla County,Douglas County,2361,1.059982208289145,Omicron
4,Whatcom County,Douglas County,11075,0.9499257520207202,Omicron
4,Whitman County,Douglas County,3088,0.9654479023438086,Omicron
4,Yakima County,Douglas County,20200,1.010111337547209,Omicron
4,Adams County,Ferry County,81,0.9428065575741733,Omicron
4,Asotin County,Ferry County,25,1.1455080429034212,Omicron
4,Benton County,Ferry County,612,0.9658909872178844,Omicron
4,Chelan County,Ferry County,264,1.064205564860904,Omicron
4,Clallam County,Ferry County,356,1.132283064323098,Omicron
4,Clark County,Ferry County,282,1.0396051536831599,Omicron
4,Columbia County,Ferry County,7,1.007234308890459,Omicron
4,Cowlitz County,Ferry County,331,1.0250724062645393,Omicron
4,Douglas County,Ferry County,188,1.1371497191714341,Omicron
4,Ferry County,Ferry County,10,0.7917874216816995,Omicron
4,Franklin County,Ferry County,356,0.9434557562354969,Omicron
4,Grant County,Ferry County,362,1.1915537450935128,Omicron
4,Grays Harbor County,Ferry County,523,1.0229961323915655,Omicron
4,Island County,Ferry County,98,1.0551291064748651,Omicron
4,Jefferson County,Ferry County,32,1.1366657560389315,Omicron
4,King County,Ferry County,7886,0.9438844367027285,Omicron
4,Kitsap County,Ferry County,371,1.0584798316435298,Omicron
4,Kittitas County,Ferry County,97,1.0764242723206596,Omicron
4,Klickitat County,Ferry County,31,1.1115421652570752,Omicron
4,Lewis County,Ferry County,362,1.0709223295699157,Omicron
4,Lincoln County,Ferry County,3,0.824481554760842,Omicron
4,Mason County,Ferry County,88,0.9684021439278444,Omicron
4,Okanogan County,Ferry County,108,0.9705342392658884,Omicron
4,Pacific County,Ferry County,168,1.0957731042247405,Omicron
4,Pend Oreille County,Ferry County,9,0.5879001400455272,Omicron
4,Pierce County,Ferry County,1637,0.9846656049319267,Omicron
4,San Juan County,Ferry County,15,1.3632937601339787,Omicron
4,Skagit County,Ferry County,306,1.0890747917971144,Omicron
4,Skamania County,Ferry County,0,0,Omicron
4,Snohomish County,Ferry County,1383,0.9928835587296243,Omicron
4,Spokane County,Ferry County,895,1.0253398213473661,Omicron
4,Stevens County,Ferry County,33,1.2354807237675358,Omicron
4,Thurston County,Ferry County,1966,1.0904065735795276,Omicron
4,Wahkiakum County,Ferry County,2,0.38619546526459647,Omicron
4,Walla Walla County,Ferry County,162,0.9520645669540663,Omicron
4,Whatcom County,Ferry County,986,1.1070612267594246,Omicron
4,Whitman County,Ferry County,244,0.9985968161561596,Omicron
4,Yakima County,Ferry County,1543,1.0100261113995888,Omicron
4,Adams County,Franklin County,2493,0.9712315827796763,Omicron
4,Asotin County,Franklin County,657,1.0075960261445616,Omicron
4,Benton County,Franklin County,18829,0.9946422183607084,Omicron
4,Chelan County,Franklin County,7726,1.0424116221650346,Omicron
4,Clallam County,Franklin County,9601,1.0220789067688534,Omicron
4,Clark County,Franklin County,7987,0.9855211345820956,Omicron
4,Columbia County,Franklin County,208,1.0017486082814573,Omicron
4,Cowlitz County,Franklin County,9702,1.0056590397925391,Omicron
4,Douglas County,Franklin County,5040,1.020359654160889,Omicron
4,Ferry County,Franklin County,356,0.943455756235497,Omicron
4,Franklin County,Franklin County,11182,0.9918682093797392,Omicron
4,Grant County,Franklin County,9327,1.0275666118382671,Omicron
4,Grays Harbor County,Franklin County,15181,0.993883831351019,Omicron
4,Island County,Franklin County,2717,0.9791114030800148,Omicron
4,Jefferson County,Franklin County,819,0.9737100265703127,Omicron
4,King County,Franklin County,248119,0.9939968702778177,Omicron
4,Kitsap County,Franklin County,10552,1.0076423279384192,Omicron
4,Kittitas County,Franklin County,2664,0.9894843067025321,Omicron
4,Klickitat County,Franklin County,803,0.9637019452716167,Omicron
4,Lewis County,Franklin County,10439,1.0336446077916166,Omicron
4,Lincoln County,Franklin County,126,1.1590259955820856,Omicron
4,Mason County,Franklin County,2814,1.0364780410142098,Omicron
4,Okanogan County,Franklin County,3338,1.0040061672485814,Omicron
4,Pacific County,Franklin County,4570,0.9976782331656158,Omicron
4,Pend Oreille County,Franklin County,448,0.9794945198257,Omicron
4,Pierce County,Franklin County,48813,0.9827397677472179,Omicron
4,San Juan County,Franklin County,340,1.034284573607909,Omicron
4,Skagit County,Franklin County,8596,1.0239897947860659,Omicron
4,Skamania County,Franklin County,55,0.955465447658984,Omicron
4,Snohomish County,Franklin County,41813,1.0047324057914526,Omicron
4,Spokane County,Franklin County,25564,0.9802492988979835,Omicron
4,Stevens County,Franklin County,829,1.038818097111203,Omicron
4,Thurston County,Franklin County,55658,1.03322638084324,Omicron
4,Wahkiakum County,Franklin County,143,0.9242216848086243,Omicron
4,Walla Walla County,Franklin County,4701,0.9247079283471764,Omicron
4,Whatcom County,Franklin County,27324,1.0268380292246164,Omicron
4,Whitman County,Franklin County,7200,0.9862699235405701,Omicron
4,Yakima County,Franklin County,45242,0.9912230966280661,Omicron
4,Adams County,Grant County,2089,1.0108168732122373,Omicron
4,Asotin County,Grant County,535,1.0190802462859583,Omicron
4,Benton County,Grant County,15592,1.0229984714897715,Omicron
4,Chelan County,Grant County,5880,0.9853610517424772,Omicron
4,Clallam County,Grant County,7217,0.9542412494516961,Omicron
4,Clark County,Grant County,6453,0.9889570886741927,Omicron
4,Columbia County,Grant County,158,0.9451179785341172,Omicron
4,Cowlitz County,Grant County,7765,0.9996879942001697,Omicron
4,Douglas County,Grant County,3779,0.9502396725673977,Omicron
4,Ferry County,Grant County,362,1.1915537450935128,Omicron
4,Franklin County,Grant County,9327,1.0275666118382671,Omicron
4,Grant County,Grant County,7390,1.0112207462840508,Omicron
4,Grays Harbor County,Grant County,12439,1.011472868682178,Omicron
4,Island County,Grant County,2160,0.9667846496230749,Omicron
4,Jefferson County,Grant County,723,1.0676221179716028,Omicron
4,King County,Grant County,199394,0.9921346224679085,Omicron
4,Kitsap County,Grant County,8568,1.0162126639599347,Omicron
4,Kittitas County,Grant County,2290,1.0564372289457213,Omicron
4,Klickitat County,Grant County,671,1.0001916749673327,Omicron
4,Lewis County,Grant County,8169,1.0046499495168015,Omicron
4,Lincoln County,Grant County,88,1.005399879185013,Omicron
4,Mason County,Grant County,2273,1.0398458742114354,Omicron
4,Okanogan County,Grant County,2807,1.0486389520920378,Omicron
4,Pacific County,Grant County,3793,1.0284677184966475,Omicron
4,Pend Oreille County,Grant County,341,0.9260019481944041,Omicron
4,Pierce County,Grant County,39199,0.9801928803567855,Omicron
4,San Juan County,Grant County,312,1.1788247597181098,Omicron
4,Skagit County,Grant County,6271,0.9278324282351225,Omicron
4,Skamania County,Grant County,43,0.9277998059025218,Omicron
4,Snohomish County,Grant County,33774,1.0079874045313209,Omicron
4,Spokane County,Grant County,21839,1.0400973854385833,Omicron
4,Stevens County,Grant County,702,1.0925859546001653,Omicron
4,Thurston County,Grant County,43469,1.0022615369995858,Omicron
4,Wahkiakum County,Grant County,118,0.9472304460766611,Omicron
4,Walla Walla County,Grant County,4301,1.0507933060251702,Omicron
4,Whatcom County,Grant County,21947,1.0243924203252004,Omicron
4,Whitman County,Grant County,5841,0.9937657485674554,Omicron
4,Yakima County,Grant County,36847,1.002686752027225,Omicron
4,Adams County,Grays Harbor County,3365,0.9675788103084063,Omicron
