n_mutations,group_1,group_2,n_pairs,RR,variant
0,Jefferson County,Grant County,0,0,Delta
0,King County,Grant County,0,0,Delta
0,Kitsap County,Grant County,0,0,Delta
0,Kittitas County,Grant County,0,0,Delta
0,Klickitat County,Grant County,0,0,Delta
0,Lewis County,Grant County,0,0,Delta
0,Mason County,Grant County,0,0,Delta
0,Okanogan County,Grant County,0,0,Delta
0,Pacific County,Grant County,0,0,Delta
0,Pierce County,Grant County,0,0,Delta
0,San Juan County,Grant County,0,0,Delta
0,Skagit County,Grant County,0,0,Delta
0,Snohomish County,Grant County,1,0.3190363349131122,Delta
0,Spokane County,Grant County,0,0,Delta
0,Stevens County,Grant County,0,0,Delta
0,Thurston County,Grant County,0,0,Delta
0,Wahkiakum County,Grant County,0,0,Delta
0,Walla Walla County,Grant County,0,0,Delta
0,Whatcom County,Grant County,0,0,Delta
0,Whitman County,Grant County,0,0,Delta
0,Yakima County,Grant County,2,2.111895424836601,Delta
0,Adams County,Asotin County,0,0,Delta
0,Asotin County,Asotin County,2,4039,Delta
0,Benton County,Asotin County,0,0,Delta
0,Chelan County,Asotin County,0,0,Delta
0,Clallam County,Asotin County,0,0,Delta
0,Clark County,Asotin County,0,0,Delta
0,Cowlitz County,Asotin County,0,0,Delta
0,Douglas County,Asotin County,0,0,Delta
0,Franklin County,Asotin County,0,0,Delta
0,Grant County,Asotin County,0,0,Delta
0,Grays Harbor County,Asotin County,0,0,Delta
0,Island County,Asotin County,0,0,Delta
0,Jefferson County,Asotin County,0,0,Delta
0,King County,Asotin County,0,0,Delta
0,Kitsap County,Asotin County,0,0,Delta
0,Kittitas County,Asotin County,0,0,Delta
0,Klickitat County,Asotin County,0,0,Delta
0,Lewis County,Asotin County,0,0,Delta
0,Mason County,Asotin County,0,0,Delta
0,Okanogan County,Asotin County,0,0,Delta
0,Pacific County,Asotin County,0,0,Delta
0,Pierce County,Asotin County,0,0,Delta
0,San Juan County,Asotin County,0,0,Delta
0,Skagit County,Asotin County,0,0,Delta
0,Snohomish County,Asotin County,0,0,Delta
0,Spokane County,Asotin County,0,0,Delta
0,Stevens County,Asotin County,0,0,Delta
0,Thurston County,Asotin County,0,0,Delta
0,Wahkiakum County,Asotin County,0,0,Delta
0,Walla Walla County,Asotin County,0,0,Delta
0,Whatcom County,Asotin County,0,0,Delta
0,Whitman County,Asotin County,0,0,Delta
0,Yakima County,Asotin County,0,0,Delta
0,Adams County,Douglas County,0,0,Delta
0,Asotin County,Douglas County,0,0,Delta
0,Benton County,Douglas County,1,4.034965034965035,Delta
0,Chelan County,Douglas County,9,73.58502024291498,Delta
0,Clallam County,Douglas County,0,0,Delta
0,Clark County,Douglas County,0,0,Delta
0,Cowlitz County,Douglas County,0,0,Delta
0,Douglas County,Douglas County,6,71.69822485207101,Delta
0,Franklin County,Douglas County,0,0,Delta
0,Grant County,Douglas County,2,20.712820512820514,Delta
0,Grays Harbor County,Douglas County,0,0,Delta
0,Island County,Douglas County,0,0,Delta
0,Jefferson County,Douglas County,0,0,Delta
0,King County,Douglas County,3,0.19503597469699166,Delta
0,Kitsap County,Douglas County,2,19.418269230769234,Delta
0,Kittitas County,Douglas County,0,0,Delta
0,Klickitat County,Douglas County,0,0,Delta
0,Lewis County,Douglas County,0,0,Delta
0,Mason County,Douglas County,0,0,Delta
0,Okanogan County,Douglas County,0,0,Delta
0,Pacific County,Douglas County,0,0,Delta
0,Pierce County,Douglas County,0,0,Delta
0,San Juan County,Douglas County,0,0,Delta
0,Skagit County,Douglas County,0,0,Delta
0,Snohomish County,Douglas County,1,0.36811884797666794,Delta
0,Spokane County,Douglas County,0,0,Delta
0,Stevens County,Douglas County,0,0,Delta
0,Thurston County,Douglas County,0,0,Delta
0,Wahkiakum County,Douglas County,0,0,Delta
0,Walla Walla County,Douglas County,2,14.122377622377622,Delta
0,Whatcom County,Douglas County,0,0,Delta
0,Whitman County,Douglas County,0,0,Delta
0,Yakima County,Douglas County,0,0,Delta
0,Adams County,Franklin County,0,0,Delta
0,Asotin County,Franklin County,0,0,Delta
0,Benton County,Franklin County,5,15.895316804407711,Delta
0,Chelan County,Franklin County,0,0,Delta
0,Clallam County,Franklin County,0,0,Delta
0,Clark County,Franklin County,0,0,Delta
0,Cowlitz County,Franklin County,0,0,Delta
0,Douglas County,Franklin County,0,0,Delta
0,Franklin County,Franklin County,18,133.5206611570248,Delta
0,Grant County,Franklin County,0,0,Delta
0,Grays Harbor County,Franklin County,0,0,Delta
0,Island County,Franklin County,0,0,Delta
0,Jefferson County,Franklin County,0,0,Delta
0,King County,Franklin County,6,0.3073294146740475,Delta
0,Kitsap County,Franklin County,0,0,Delta
0,Kittitas County,Franklin County,0,0,Delta
0,Klickitat County,Franklin County,0,0,Delta
0,Lewis County,Franklin County,0,0,Delta
0,Mason County,Franklin County,0,0,Delta
0,Okanogan County,Franklin County,0,0,Delta
0,Pacific County,Franklin County,0,0,Delta
0,Pierce County,Franklin County,0,0,Delta
0,San Juan County,Franklin County,0,0,Delta
0,Skagit County,Franklin County,0,0,Delta
0,Snohomish County,Franklin County,0,0,Delta
0,Spokane County,Franklin County,2,3.52212775234358,Delta
0,Stevens County,Franklin County,0,0,Delta
0,Thurston County,Franklin County,1,3.547650417215635,Delta
0,Wahkiakum County,Franklin County,0,0,Delta
0,Walla Walla County,Franklin County,0,0,Delta
0,Whatcom County,Franklin County,0,0,Delta
0,Whitman County,Franklin County,0,0,Delta
0,Yakima County,Franklin County,1,0.9599524658348187,Delta
0,Adams County,King County,0,0,Delta
0,Asotin County,King County,0,0,Delta
0,Benton County,King County,16,0.35123361677033993,Delta
0,Chelan County,King County,5,0.22240944482990274,Delta
0,Clallam County,King County,4,0.04448188896598055,Delta
0,Clark County,King County,1,0.5634372602357536,Delta
0,Cowlitz County,King County,0,0,Delta
0,Douglas County,King County,3,0.19503597469699166,Delta
0,Franklin County,King County,6,0.30732941467404745,Delta
0,Grant County,King County,0,0,Delta
0,Grays Harbor County,King County,7,0.3480053666162008,Delta
0,Island County,King County,0,0,Delta
0,Jefferson County,King County,0,0,Delta
0,King County,King County,3782,1.3376771614636662,Delta
0,Kitsap County,King County,2,0.10564448629420381,Delta
0,Kittitas County,King County,78,1.1079354529005576,Delta
0,Klickitat County,King County,0,0,Delta
0,Lewis County,King County,82,0.6187748482946223,Delta
0,Mason County,King County,0,0,Delta
0,Okanogan County,King County,16,1.2878565948245797,Delta
0,Pacific County,King County,0,0,Delta
0,Pierce County,King County,176,0.9014996163772058,Delta
0,San Juan County,King County,0,0,Delta
0,Skagit County,King County,16,0.23115374778902717,Delta
0,Snohomish County,King County,385,0.7710545445169378,Delta
0,Spokane County,King County,21,0.25537084456728404,Delta
0,Stevens County,King County,0,0,Delta
0,Thurston County,King County,11,0.2694699940257952,Delta
0,Wahkiakum County,King County,0,0,Delta
0,Walla Walla County,King County,1,0.03841617683425593,Delta
0,Whatcom County,King County,26,0.078619152591035385,Delta
0,Whitman County,King County,0,0,Delta
0,Yakima County,King County,141,0.9346429846263679,Delta
0,Adams County,Kitsap County,0,0,Delta
0,Asotin County,Kitsap County,0,0,Delta
0,Benton County,Kitsap County,2,6.5568181818181825,Delta
0,Chelan County,Kitsap County,4,26.57236842105263,Delta
0,Clallam County,Kitsap County,0,0,Delta
0,Clark County,Kitsap County,0,0,Delta
0,Cowlitz County,Kitsap County,0,0,Delta
0,Douglas County,Kitsap County,2,19.418269230769234,Delta
0,Franklin County,Kitsap County,0,0,Delta
0,Grant County,Kitsap County,0,0,Delta
0,Grays Harbor County,Kitsap County,0,0,Delta
0,Island County,Kitsap County,3,27.046875,Delta
0,Jefferson County,Kitsap County,1,84.14583333333333,Delta
0,King County,Kitsap County,2,0.10564448629420381,Delta
0,Kitsap County,Kitsap County,8,63.109375,Delta
0,Kittitas County,Kitsap County,0,0,Delta
0,Klickitat County,Kitsap County,0,0,Delta
0,Lewis County,Kitsap County,0,0,Delta
0,Mason County,Kitsap County,1,12.621875000000001,Delta
0,Okanogan County,Kitsap County,0,0,Delta
0,Pacific County,Kitsap County,0,0,Delta
0,Pierce County,Kitsap County,3,2.2948863636363637,Delta
0,San Juan County,Kitsap County,0,0,Delta
0,Skagit County,Kitsap County,0,0,Delta
0,Snohomish County,Kitsap County,2,0.5981931279620853,Delta
0,Spokane County,Kitsap County,0,0,Delta
0,Stevens County,Kitsap County,0,0,Delta
0,Thurston County,Kitsap County,1,3.658514492753623,Delta
0,Wahkiakum County,Kitsap County,0,0,Delta
0,Walla Walla County,Kitsap County,0,0,Delta
0,Whatcom County,Kitsap County,3,1.3547629695885508,Delta
0,Whitman County,Kitsap County,0,0,Delta
0,Yakima County,Kitsap County,0,0,Delta
0,Adams County,Skagit County,0,0,Delta
0,Asotin County,Skagit County,0,0,Delta
0,Benton County,Skagit County,2,1.7933177933177935,Delta
0,Chelan County,Skagit County,0,0,Delta
0,Clallam County,Skagit County,0,0,Delta
0,Clark County,Skagit County,0,0,Delta
0,Cowlitz County,Skagit County,0,0,Delta
0,Douglas County,Skagit County,0,0,Delta
0,Franklin County,Skagit County,0,0,Delta
0,Grant County,Skagit County,0,0,Delta
0,Grays Harbor County,Skagit County,0,0,Delta
0,Island County,Skagit County,7,17.26068376068376,Delta
0,Jefferson County,Skagit County,0,0,Delta
0,King County,Skagit County,16,0.23115374778902717,Delta
0,Kitsap County,Skagit County,0,0,Delta
0,Kittitas County,Skagit County,0,0,Delta
0,Klickitat County,Skagit County,0,0,Delta
0,Lewis County,Skagit County,0,0,Delta
0,Mason County,Skagit County,0,0,Delta
0,Okanogan County,Skagit County,0,0,Delta
0,Pacific County,Skagit County,0,0,Delta
0,Pierce County,Skagit County,11,2.3014245014245014,Delta
0,San Juan County,Skagit County,0,0,Delta
0,Skagit County,Skagit County,42,24.784571553802323,Delta
0,Snohomish County,Skagit County,3,0.24541256531777858,Delta
0,Spokane County,Skagit County,0,0,Delta
0,Stevens County,Skagit County,0,0,Delta
0,Thurston County,Skagit County,0,0,Delta
0,Wahkiakum County,Skagit County,0,0,Delta
0,Walla Walla County,Skagit County,0,0,Delta
0,Whatcom County,Skagit County,36,4.446401541213707,Delta
0,Whitman County,Skagit County,0,0,Delta
0,Yakima County,Skagit County,0,0,Delta
0,Adams County,Snohomish County,0,0,Delta
0,Asotin County,Snohomish County,0,0,Delta
0,Benton County,Snohomish County,4,0.4971994829814736,Delta
0,Chelan County,Snohomish County,2,0.503741581441756,Delta
0,Clallam County,Snohomish County,0,0,Delta
0,Clark County,Snohomish County,0,0,Delta
0,Cowlitz County,Snohomish County,0,0,Delta
0,Douglas County,Snohomish County,1,0.36811884797666794,Delta
0,Franklin County,Snohomish County,0,0,Delta
0,Grant County,Snohomish County,1,0.3190363349131121,Delta
0,Grays Harbor County,Snohomish County,0,0,Delta
0,Island County,Snohomish County,0,0,Delta
0,Jefferson County,Snohomish County,0,0,Delta
0,King County,Snohomish County,385,0.7710545445169378,Delta
0,Kitsap County,Snohomish County,2,0.5981931279620853,Delta
0,Kittitas County,Snohomish County,6,0.48257596877613607,Delta
0,Klickitat County,Snohomish County,0,0,Delta
0,Lewis County,Snohomish County,0,0,Delta
0,Mason County,Snohomish County,15,7.178317535545023,Delta
0,Okanogan County,Snohomish County,3,1.367298578199052,Delta
0,Pacific County,Snohomish County,0,0,Delta
0,Pierce County,Snohomish County,21,0.609069366652305,Delta
0,San Juan County,Snohomish County,0,0,Delta
0,Skagit County,Snohomish County,3,0.24541256531777858,Delta
0,Snohomish County,Snohomish County,358,4.059775162282968,Delta
0,Spokane County,Snohomish County,0,0,Delta
0,Stevens County,Snohomish County,0,0,Delta
0,Thurston County,Snohomish County,0,0,Delta
0,Wahkiakum County,Snohomish County,1,4.785545023696683,Delta
0,Walla Walla County,Snohomish County,21,4.568020249892289,Delta
0,Whatcom County,Snohomish County,7,0.11985264817845001,Delta
0,Whitman County,Snohomish County,0,0,Delta
0,Yakima County,Snohomish County,14,0.5254716104451259,Delta
0,Adams County,Spokane County,0,0,Delta
0,Asotin County,Spokane County,0,0,Delta
0,Benton County,Spokane County,2,1.509483322432963,Delta
0,Chelan County,Spokane County,0,0,Delta
0,Clallam County,Spokane County,0,0,Delta
0,Clark County,Spokane County,0,0,Delta
0,Cowlitz County,Spokane County,0,0,Delta
0,Douglas County,Spokane County,0,0,Delta
0,Franklin County,Spokane County,2,3.52212775234358,Delta
0,Grant County,Spokane County,0,0,Delta
0,Grays Harbor County,Spokane County,0,0,Delta
0,Island County,Spokane County,0,0,Delta
0,Jefferson County,Spokane County,0,0,Delta
0,King County,Spokane County,21,0.25537084456728404,Delta
0,Kitsap County,Spokane County,0,0,Delta
0,Kittitas County,Spokane County,0,0,Delta
0,Klickitat County,Spokane County,0,0,Delta
0,Lewis County,Spokane County,3,0.7783273381294964,Delta
0,Mason County,Spokane County,0,0,Delta
0,Okanogan County,Spokane County,0,0,Delta
0,Pacific County,Spokane County,0,0,Delta
0,Pierce County,Spokane County,7,1.232744713320253,Delta
0,San Juan County,Spokane County,0,0,Delta
0,Skagit County,Spokane County,0,0,Delta
0,Snohomish County,Spokane County,0,0,Delta
0,Spokane County,Spokane County,102,42.64561875679313,Delta
0,Stevens County,Spokane County,0,0,Delta
0,Thurston County,Spokane County,0,0,Delta
0,Wahkiakum County,Spokane County,0,0,Delta
0,Walla Walla County,Spokane County,0,0,Delta
0,Whatcom County,Spokane County,2,0.2079252519272596,Delta
0,Whitman County,Spokane County,0,0,Delta
0,Yakima County,Spokane County,0,0,Delta
0,Adams County,Yakima County,0,0,Delta
0,Asotin County,Yakima County,0,0,Delta
0,Benton County,Yakima County,2,0.8228163992869876,Delta
0,Chelan County,Yakima County,0,0,Delta
0,Clallam County,Yakima County,1,0.2084107327141383,Delta
0,Clark County,Yakima County,0,0,Delta
0,Cowlitz County,Yakima County,0,0,Delta
0,Douglas County,Yakima County,0,0,Delta
0,Franklin County,Yakima County,1,0.9599524658348187,Delta
0,Grant County,Yakima County,2,2.111895424836601,Delta
0,Grays Harbor County,Yakima County,0,0,Delta
0,Island County,Yakima County,0,0,Delta
0,Jefferson County,Yakima County,0,0,Delta
0,King County,Yakima County,141,0.9346429846263677,Delta
0,Kitsap County,Yakima County,0,0,Delta
0,Kittitas County,Yakima County,5,1.3310265282583624,Delta
0,Klickitat County,Yakima County,1,31.67843137254902,Delta
0,Lewis County,Yakima County,0,0,Delta
0,Mason County,Yakima County,0,0,Delta
0,Okanogan County,Yakima County,1,1.5084967320261438,Delta
0,Pacific County,Yakima County,0,0,Delta
0,Pierce County,Yakima County,5,0.4799762329174094,Delta
0,San Juan County,Yakima County,0,0,Delta
0,Skagit County,Yakima County,0,0,Delta
0,Snohomish County,Yakima County,14,0.525471610445126,Delta
0,Spokane County,Yakima County,0,0,Delta
0,Stevens County,Yakima County,0,0,Delta
0,Thurston County,Yakima County,0,0,Delta
0,Wahkiakum County,Yakima County,0,0,Delta
0,Walla Walla County,Yakima County,8,5.759714795008913,Delta
0,Whatcom County,Yakima County,2,0.11333964712897682,Delta
0,Whitman County,Yakima County,0,0,Delta
0,Yakima County,Yakima County,72,8.944498269896192,Delta
0,Adams County,Chelan County,0,0,Delta
0,Asotin County,Chelan County,0,0,Delta
0,Benton County,Chelan County,0,0,Delta
0,Chelan County,Chelan County,14,78.3185595567867,Delta
0,Clallam County,Chelan County,0,0,Delta
0,Clark County,Chelan County,0,0,Delta
0,Cowlitz County,Chelan County,0,0,Delta
0,Douglas County,Chelan County,9,73.58502024291498,Delta
0,Franklin County,Chelan County,0,0,Delta
0,Grant County,Chelan County,1,7.085964912280702,Delta
0,Grays Harbor County,Chelan County,0,0,Delta
0,Island County,Chelan County,0,0,Delta
0,Jefferson County,Chelan County,0,0,Delta
0,King County,Chelan County,5,0.22240944482990274,Delta
0,Kitsap County,Chelan County,4,26.57236842105263,Delta
0,Kittitas County,Chelan County,0,0,Delta
0,Klickitat County,Chelan County,0,0,Delta
0,Lewis County,Chelan County,0,0,Delta
0,Mason County,Chelan County,0,0,Delta
0,Okanogan County,Chelan County,0,0,Delta
0,Pacific County,Chelan County,0,0,Delta
0,Pierce County,Chelan County,1,0.6441786283891547,Delta
0,San Juan County,Chelan County,0,0,Delta
0,Skagit County,Chelan County,0,0,Delta
0,Snohomish County,Chelan County,2,0.5037415814417561,Delta
0,Spokane County,Chelan County,0,0,Delta
0,Stevens County,Chelan County,0,0,Delta
0,Thurston County,Chelan County,0,0,Delta
0,Wahkiakum County,Chelan County,0,0,Delta
0,Walla Walla County,Chelan County,1,4.83133971291866,Delta
0,Whatcom County,Chelan County,1,0.3802843423406459,Delta
0,Whitman County,Chelan County,0,0,Delta
0,Yakima County,Chelan County,0,0,Delta
0,Adams County,Pierce County,0,0,Delta
0,Asotin County,Pierce County,0,0,Delta
0,Benton County,Pierce County,0,0,Delta
0,Chelan County,Pierce County,1,0.6441786283891547,Delta
0,Clallam County,Pierce County,0,0,Delta
0,Clark County,Pierce County,0,0,Delta
0,Cowlitz County,Pierce County,0,0,Delta
0,Douglas County,Pierce County,0,0,Delta
0,Franklin County,Pierce County,0,0,Delta
0,Grant County,Pierce County,0,0,Delta
0,Grays Harbor County,Pierce County,0,0,Delta
0,Island County,Pierce County,1,0.8742424242424243,Delta
0,Jefferson County,Pierce County,0,0,Delta
0,King County,Pierce County,176,0.9014996163772058,Delta
0,Kitsap County,Pierce County,3,2.2948863636363637,Delta
0,Kittitas County,Pierce County,5,1.0285204991087344,Delta
0,Klickitat County,Pierce County,0,0,Delta
0,Lewis County,Pierce County,1,0.10928030303030303,Delta
0,Mason County,Pierce County,3,3.671818181818182,Delta
0,Okanogan County,Pierce County,0,0,Delta
0,Pacific County,Pierce County,0,0,Delta
0,Pierce County,Pierce County,78,5.785895316804408,Delta
0,San Juan County,Pierce County,0,0,Delta
0,Skagit County,Pierce County,11,2.3014245014245014,Delta
0,Snohomish County,Pierce County,21,0.609069366652305,Delta
0,Spokane County,Pierce County,7,1.2327447133202527,Delta
0,Stevens County,Pierce County,0,0,Delta
0,Thurston County,Pierce County,5,1.7738252086078174,Delta
0,Wahkiakum County,Pierce County,1,12.23939393939394,Delta
0,Walla Walla County,Pierce County,0,0,Delta
0,Whatcom County,Pierce County,9,0.39411286388030575,Delta
0,Whitman County,Pierce County,3,3.8650717703349278,Delta
0,Yakima County,Pierce County,5,0.4799762329174094,Delta
0,Adams County,Walla Walla County,0,0,Delta
0,Asotin County,Walla Walla County,0,0,Delta
0,Benton County,Walla Walla County,0,0,Delta
0,Chelan County,Walla Walla County,1,4.83133971291866,Delta
0,Clallam County,Walla Walla County,0,0,Delta
0,Clark County,Walla Walla County,0,0,Delta
0,Cowlitz County,Walla Walla County,0,0,Delta
0,Douglas County,Walla Walla County,2,14.122377622377622,Delta
0,Franklin County,Walla Walla County,0,0,Delta
0,Grant County,Walla Walla County,0,0,Delta
0,Grays Harbor County,Walla Walla County,0,0,Delta
0,Island County,Walla Walla County,0,0,Delta
0,Jefferson County,Walla Walla County,0,0,Delta
0,King County,Walla Walla County,1,0.03841617683425593,Delta
0,Kitsap County,Walla Walla County,0,0,Delta
0,Kittitas County,Walla Walla County,0,0,Delta
0,Klickitat County,Walla Walla County,0,0,Delta
0,Lewis County,Walla Walla County,0,0,Delta
0,Mason County,Walla Walla County,1,9.179545454545456,Delta
0,Okanogan County,Walla Walla County,0,0,Delta
0,Pacific County,Walla Walla County,0,0,Delta
0,Pierce County,Walla Walla County,0,0,Delta
0,San Juan County,Walla Walla County,0,0,Delta
0,Skagit County,Walla Walla County,0,0,Delta
0,Snohomish County,Walla Walla County,21,4.568020249892288,Delta
0,Spokane County,Walla Walla County,0,0,Delta
0,Stevens County,Walla Walla County,0,0,Delta
0,Thurston County,Walla Walla County,0,0,Delta
0,Wahkiakum County,Walla Walla County,0,0,Delta
0,Walla Walla County,Walla Walla County,10,41.72520661157025,Delta
0,Whatcom County,Walla Walla County,0,0,Delta
0,Whitman County,Walla Walla County,0,0,Delta
0,Yakima County,Walla Walla County,8,5.759714795008913,Delta
0,Adams County,Whatcom County,0,0,Delta
0,Asotin County,Whatcom County,0,0,Delta
0,Benton County,Whatcom County,0,0,Delta
0,Chelan County,Whatcom County,1,0.3802843423406459,Delta
0,Clallam County,Whatcom County,0,0,Delta
0,Clark County,Whatcom County,0,0,Delta
0,Cowlitz County,Whatcom County,0,0,Delta
0,Douglas County,Whatcom County,0,0,Delta
0,Franklin County,Whatcom County,0,0,Delta
0,Grant County,Whatcom County,0,0,Delta
0,Grays Harbor County,Whatcom County,0,0,Delta
0,Island County,Whatcom County,1,0.5161001788908766,Delta
0,Jefferson County,Whatcom County,0,0,Delta
0,King County,Whatcom County,26,0.078619152591035385,Delta
0,Kitsap County,Whatcom County,3,1.3547629695885508,Delta
0,Kittitas County,Whatcom County,8,0.9714826896769442,Delta
0,Klickitat County,Whatcom County,0,0,Delta
0,Lewis County,Whatcom County,0,0,Delta
0,Mason County,Whatcom County,0,0,Delta
0,Okanogan County,Whatcom County,0,0,Delta
0,Pacific County,Whatcom County,0,0,Delta
0,Pierce County,Whatcom County,9,0.3941128638803057,Delta
0,San Juan County,Whatcom County,0,0,Delta
0,Skagit County,Whatcom County,36,4.446401541213707,Delta
0,Snohomish County,Whatcom County,7,0.11985264817845001,Delta
0,Spokane County,Whatcom County,2,0.20792525192725964,Delta
0,Stevens County,Whatcom County,0,0,Delta
0,Thurston County,Whatcom County,0,0,Delta
0,Wahkiakum County,Whatcom County,0,0,Delta
0,Walla Walla County,Whatcom County,0,0,Delta
0,Whatcom County,Whatcom County,464,11.994943692576507,Delta
0,Whitman County,Whatcom County,0,0,Delta
0,Yakima County,Whatcom County,2,0.11333964712897682,Delta
0,Adams County,Clark County,0,0,Delta
0,Asotin County,Clark County,0,0,Delta
0,Benton County,Clark County,0,0,Delta
0,Chelan County,Clark County,0,0,Delta
0,Clallam County,Clark County,0,0,Delta
0,Clark County,Clark County,2,1795.111111111111,Delta
0,Cowlitz County,Clark County,0,0,Delta
0,Douglas County,Clark County,0,0,Delta
0,Franklin County,Clark County,0,0,Delta
0,Grant County,Clark County,0,0,Delta
0,Grays Harbor County,Clark County,0,0,Delta
0,Island County,Clark County,0,0,Delta
0,Jefferson County,Clark County,0,0,Delta
0,King County,Clark County,1,0.5634372602357537,Delta
0,Kitsap County,Clark County,0,0,Delta
0,Kittitas County,Clark County,0,0,Delta
0,Klickitat County,Clark County,0,0,Delta
0,Lewis County,Clark County,0,0,Delta
0,Mason County,Clark County,0,0,Delta
0,Okanogan County,Clark County,0,0,Delta
0,Pacific County,Clark County,0,0,Delta
