n_mutations,group_1,group_2,n_pairs,RR,variant
10,Columbia County,Asotin County,2,0.990668511045536,Omicron
10,Cowlitz County,Asotin County,123,1.1157864955780215,Omicron
10,Douglas County,Asotin County,38,0.8670201655462441,Omicron
10,Ferry County,Asotin County,1,0.30587381108697853,Omicron
10,Franklin County,Asotin County,160,0.9830571028089957,Omicron
10,Grant County,Asotin County,31,0.40528447619549945,Omicron
10,Grays Harbor County,Asotin County,228,1.0559630052000644,Omicron
10,Island County,Asotin County,27,0.7611140226974521,Omicron
10,Jefferson County,Asotin County,21,1.2997003486716552,Omicron
10,King County,Asotin County,4286,1.10624557006726,Omicron
10,Kitsap County,Asotin County,125,0.9642158313013943,Omicron
10,Kittitas County,Asotin County,27,0.8887939413671587,Omicron
10,Klickitat County,Asotin County,6,0.6970428739882493,Omicron
10,Lewis County,Asotin County,106,1.018416022656961,Omicron
10,Lincoln County,Asotin County,3,0.919873396577341,Omicron
10,Mason County,Asotin County,10,0.33584025183730154,Omicron
10,Okanogan County,Asotin County,41,1.0195445832425218,Omicron
10,Pacific County,Asotin County,65,1.1428939295401288,Omicron
10,Pend Oreille County,Asotin County,1,0.1803536947693224,Omicron
10,Pierce County,Asotin County,720,1.0639706259341246,Omicron
10,San Juan County,Asotin County,1,0.3093721909567388,Omicron
10,Skagit County,Asotin County,60,0.7271595460897481,Omicron
10,Skamania County,Asotin County,6,2.1088698337608323,Omicron
10,Snohomish County,Asotin County,528,0.9743648548601644,Omicron
10,Spokane County,Asotin County,195,0.6404259122112446,Omicron
10,Stevens County,Asotin County,2,0.22577967055366163,Omicron
10,Thurston County,Asotin County,438,0.8143465535434335,Omicron
10,Wahkiakum County,Asotin County,0,0,Omicron
10,Walla Walla County,Asotin County,38,0.5892976042292786,Omicron
10,Whatcom County,Asotin County,223,0.7873298499433691,Omicron
10,Whitman County,Asotin County,73,0.8030469966282594,Omicron
10,Yakima County,Asotin County,741,1.144529642572833,Omicron
10,Adams County,Benton County,2357,1.064595971056161,Omicron
10,Asotin County,Benton County,210,0.8158899587103512,Omicron
10,Benton County,Benton County,19090,0.9638263466269159,Omicron
10,Chelan County,Benton County,6752,0.9875604075220741,Omicron
10,Clallam County,Benton County,6372,0.9189914780072063,Omicron
10,Clark County,Benton County,9080,1.0422268943931854,Omicron
10,Columbia County,Benton County,157,1.0105983562931402,Omicron
10,Cowlitz County,Benton County,8563,1.00944463752205,Omicron
10,Douglas County,Benton County,3569,1.058212096855727,Omicron
10,Ferry County,Benton County,224,0.890370750309106,Omicron
10,Franklin County,Benton County,12357,0.9866256031490978,Omicron
10,Grant County,Benton County,5285,0.8978914555005915,Omicron
10,Grays Harbor County,Benton County,15763,0.9487096185860828,Omicron
10,Island County,Benton County,2746,1.0059283871165066,Omicron
10,Jefferson County,Benton County,1204,0.9683469734352591,Omicron
10,King County,Benton County,304874,1.0225871678151888,Omicron
10,Kitsap County,Benton County,10066,1.009024572780163,Omicron
10,Kittitas County,Benton County,2224,0.9513770617421345,Omicron
10,Klickitat County,Benton County,625,0.9435584982713509,Omicron
10,Lewis County,Benton County,7837,0.9784750965814534,Omicron
10,Lincoln County,Benton County,276,1.0997562990084437,Omicron
10,Mason County,Benton County,1995,0.8706752891175715,Omicron
10,Okanogan County,Benton County,3083,0.9962686433118562,Omicron
10,Pacific County,Benton County,4345,0.9928026369085408,Omicron
10,Pend Oreille County,Benton County,368,0.8624887407767625,Omicron
10,Pierce County,Benton County,52833,1.014572263563911,Omicron
10,San Juan County,Benton County,191,0.7678832814131475,Omicron
10,Skagit County,Benton County,6368,1.0029102873125673,Omicron
10,Skamania County,Benton County,205,0.9363386641894673,Omicron
10,Snohomish County,Benton County,41544,0.996268891274946,Omicron
10,Spokane County,Benton County,22946,0.9793137343795435,Omicron
10,Stevens County,Benton County,698,1.0239784900476037,Omicron
10,Thurston County,Benton County,39920,0.9645089382906634,Omicron
10,Wahkiakum County,Benton County,83,1.0818056885180745,Omicron
10,Walla Walla County,Benton County,4712,0.9495917493148572,Omicron
10,Whatcom County,Benton County,21149,0.970336265650731,Omicron
10,Whitman County,Benton County,7174,1.0255575738587979,Omicron
10,Yakima County,Benton County,48085,0.9651593657959241,Omicron
10,Adams County,Chelan County,689,0.9015354920244393,Omicron
10,Asotin County,Chelan County,63,0.7090734335028823,Omicron
10,Benton County,Chelan County,6752,0.9875604075220743,Omicron
10,Chelan County,Chelan County,2382,1.0092792974163631,Omicron
10,Clallam County,Chelan County,2409,1.0064932999484562,Omicron
10,Clark County,Chelan County,2959,0.9839199438286906,Omicron
10,Columbia County,Chelan County,47,0.876425821335829,Omicron
10,Cowlitz County,Chelan County,2816,0.9616733543464572,Omicron
10,Douglas County,Chelan County,1091,0.937107245357828,Omicron
10,Ferry County,Chelan County,77,0.8866494776901408,Omicron
10,Franklin County,Chelan County,4302,0.9950573498822224,Omicron
10,Grant County,Chelan County,1930,0.9498926502533853,Omicron
10,Grays Harbor County,Chelan County,5959,1.0389776010252334,Omicron
10,Island County,Chelan County,956,1.0145250963086814,Omicron
10,Jefferson County,Chelan County,445,1.036818874985857,Omicron
10,King County,Chelan County,104164,1.0121292359034213,Omicron
10,Kitsap County,Chelan County,3374,0.9797793143992725,Omicron
10,Kittitas County,Chelan County,791,0.9802407390543669,Omicron
10,Klickitat County,Chelan County,233,1.0190209328527233,Omicron
10,Lewis County,Chelan County,2645,0.9566740144233229,Omicron
10,Lincoln County,Chelan County,87,1.004257306021901,Omicron
10,Mason County,Chelan County,768,0.9709858700901058,Omicron
10,Okanogan County,Chelan County,997,0.9333326664575646,Omicron
10,Pacific County,Chelan County,1451,0.9604592088035389,Omicron
10,Pend Oreille County,Chelan County,157,1.0659667035780223,Omicron
10,Pierce County,Chelan County,17958,0.9990196993846221,Omicron
10,San Juan County,Chelan County,97,1.1297229472506531,Omicron
10,Skagit County,Chelan County,2065,0.942144372933902,Omicron
10,Skamania County,Chelan County,98,1.296712038905978,Omicron
10,Snohomish County,Chelan County,14341,0.9962906786164701,Omicron
10,Spokane County,Chelan County,7799,0.9642555509089793,Omicron
10,Stevens County,Chelan County,209,0.8882190195882733,Omicron
10,Thurston County,Chelan County,13977,0.9782910052290577,Omicron
10,Wahkiakum County,Chelan County,26,0.981709260248008,Omicron
10,Walla Walla County,Chelan County,1701,0.993057362480126,Omicron
10,Whatcom County,Chelan County,7313,0.9720002364998613,Omicron
10,Whitman County,Chelan County,2349,0.97279216025187,Omicron
10,Yakima County,Chelan County,17642,1.0258304778079164,Omicron
10,Adams County,Clallam County,695,0.8967118148109388,Omicron
10,Asotin County,Clallam County,55,0.6104046517242026,Omicron
10,Benton County,Clallam County,6372,0.9189914780072062,Omicron
10,Chelan County,Clallam County,2409,1.0064932999484562,Omicron
10,Clallam County,Clallam County,2104,0.866810780649853,Omicron
10,Clark County,Clallam County,3035,0.9951257731072741,Omicron
10,Columbia County,Clallam County,63,1.1584101020560211,Omicron
10,Cowlitz County,Clallam County,3032,1.0210067418834958,Omicron
10,Douglas County,Clallam County,1086,0.919811533168793,Omicron
10,Ferry County,Clallam County,53,0.6017853172962014,Omicron
10,Franklin County,Clallam County,4300,0.9807326680442601,Omicron
10,Grant County,Clallam County,1714,0.8318260488829707,Omicron
10,Grays Harbor County,Clallam County,6284,1.080372338588743,Omicron
10,Island County,Clallam County,1008,1.054799499011054,Omicron
10,Jefferson County,Clallam County,511,1.174000452561747,Omicron
10,King County,Clallam County,107947,1.0342686920961282,Omicron
10,Kitsap County,Clallam County,3373,0.9658373798859626,Omicron
10,Kittitas County,Clallam County,813,0.9934620696357275,Omicron
10,Klickitat County,Clallam County,239,1.0306935676728743,Omicron
10,Lewis County,Clallam County,2630,0.9379906949698013,Omicron
10,Lincoln County,Clallam County,104,1.1837597442758965,Omicron
10,Mason County,Clallam County,684,0.8527314331151811,Omicron
10,Okanogan County,Clallam County,945,0.8723235493148821,Omicron
10,Pacific County,Clallam County,1478,0.9646958869220998,Omicron
10,Pend Oreille County,Clallam County,144,0.9640753070569533,Omicron
10,Pierce County,Clallam County,18555,1.0178447100677355,Omicron
10,San Juan County,Clallam County,96,1.1024932254108837,Omicron
10,Skagit County,Clallam County,2055,0.9245144621070002,Omicron
10,Skamania County,Clallam County,106,1.3830179375128775,Omicron
10,Snohomish County,Clallam County,14487,0.9924064351056254,Omicron
10,Spokane County,Clallam County,7352,0.8963202453956881,Omicron
10,Stevens County,Clallam County,184,0.7710740470854602,Omicron
10,Thurston County,Clallam County,13517,0.9329081550099048,Omicron
10,Wahkiakum County,Clallam County,21,0.781867776578841,Omicron
10,Walla Walla County,Clallam County,1606,0.9245279460912386,Omicron
10,Whatcom County,Clallam County,6908,0.9053731409211723,Omicron
10,Whitman County,Clallam County,2354,0.9612757444789048,Omicron
10,Yakima County,Clallam County,18095,1.0375065520514655,Omicron
10,Adams County,Clark County,906,0.930329934966512,Omicron
10,Asotin County,Clark County,97,0.8567765862404491,Omicron
10,Benton County,Clark County,9080,1.0422268943931852,Omicron
10,Chelan County,Clark County,2959,0.9839199438286905,Omicron
10,Clallam County,Clark County,3035,0.9951257731072741,Omicron
10,Clark County,Clark County,3770,0.9837875891211281,Omicron
10,Columbia County,Clark County,76,1.1121825822130593,Omicron
10,Cowlitz County,Clark County,3765,1.0090323816111737,Omicron
10,Douglas County,Clark County,1464,0.9868492434984569,Omicron
10,Ferry County,Clark County,113,1.0211390193273353,Omicron
10,Franklin County,Clark County,5305,0.9629600826876589,Omicron
10,Grant County,Clark County,2388,0.9223520800597296,Omicron
10,Grays Harbor County,Clark County,7562,1.034700510008078,Omicron
10,Island County,Clark County,1208,1.0060441206124968,Omicron
10,Jefferson County,Clark County,544,0.9946882189952777,Omicron
10,King County,Clark County,132392,1.0095440061625711,Omicron
10,Kitsap County,Clark County,4375,0.9970258902230461,Omicron
10,Kittitas County,Clark County,994,0.9666913656296561,Omicron
10,Klickitat County,Clark County,273,0.9369901428924898,Omicron
10,Lewis County,Clark County,3317,0.9415187288286212,Omicron
10,Lincoln County,Clark County,126,1.1414095006639755,Omicron
10,Mason County,Clark County,1040,1.0318824354419849,Omicron
10,Okanogan County,Clark County,1337,0.9822406557389416,Omicron
10,Pacific County,Clark County,1812,0.9412714723693669,Omicron
10,Pend Oreille County,Clark County,187,0.996393266937345,Omicron
10,Pierce County,Clark County,22785,0.9947416640470059,Omicron
10,San Juan County,Clark County,127,1.1607778913295153,Omicron
10,Skagit County,Clark County,2757,0.9871413843684702,Omicron
10,Skamania County,Clark County,112,1.1630025865513598,Omicron
10,Snohomish County,Clark County,18622,1.0152620300815083,Omicron
10,Spokane County,Clark County,10305,0.9998766215559671,Omicron
10,Stevens County,Clark County,297,0.9905477651511244,Omicron
10,Thurston County,Clark County,17714,0.9730069141449347,Omicron
10,Wahkiakum County,Clark County,37,1.0963682606297043,Omicron
10,Walla Walla County,Clark County,2246,1.0290227220550852,Omicron
10,Whatcom County,Clark County,9123,0.9515983114518752,Omicron
10,Whitman County,Clark County,2989,0.971422483400919,Omicron
10,Yakima County,Clark County,21813,0.9953787623675735,Omicron
10,Adams County,Columbia County,17,0.9789493601710554,Omicron
10,Asotin County,Columbia County,2,0.990668511045536,Omicron
10,Benton County,Columbia County,157,1.0105983562931404,Omicron
10,Chelan County,Columbia County,47,0.8764258213358292,Omicron
10,Clallam County,Columbia County,63,1.1584101020560211,Omicron
10,Clark County,Columbia County,76,1.1121825822130593,Omicron
10,Columbia County,Columbia County,0,0,Omicron
10,Cowlitz County,Columbia County,54,0.8115894460899122,Omicron
10,Douglas County,Columbia County,23,0.8694409267171004,Omicron
10,Ferry County,Columbia County,3,1.5203031335280295,Omicron
10,Franklin County,Columbia County,100,1.0179475569015182,Omicron
10,Grant County,Columbia County,50,1.0830161208388507,Omicron
10,Grays Harbor County,Columbia County,139,1.0665845740019768,Omicron
10,Island County,Columbia County,24,1.120892188566751,Omicron
10,Jefferson County,Columbia County,13,1.3330116182497889,Omicron
10,King County,Columbia County,2329,0.9959453495171695,Omicron
10,Kitsap County,Columbia County,79,1.0096200758234197,Omicron
10,Kittitas County,Columbia County,20,1.09077194350935,Omicron
10,Klickitat County,Columbia County,7,1.3473267206231874,Omicron
10,Lewis County,Columbia County,60,0.9550745008571058,Omicron
10,Lincoln County,Columbia County,2,1.0160227711739656,Omicron
10,Mason County,Columbia County,23,1.2797561478734312,Omicron
10,Okanogan County,Columbia County,23,0.9475820875983024,Omicron
10,Pacific County,Columbia County,28,0.815675170322931,Omicron
10,Pend Oreille County,Columbia County,2,0.5976152634682173,Omicron
10,Pierce County,Columbia County,387,0.9474902472331244,Omicron
10,San Juan County,Columbia County,3,1.5376913429316634,Omicron
10,Skagit County,Columbia County,47,0.9437195654607344,Omicron
10,Skamania County,Columbia County,1,0.582324638508749,Omicron
10,Snohomish County,Columbia County,346,1.0578654385284803,Omicron
10,Spokane County,Columbia County,209,1.137227130367232,Omicron
10,Stevens County,Columbia County,5,0.9351719788460141,Omicron
10,Thurston County,Columbia County,316,0.9733944740977304,Omicron
10,Wahkiakum County,Columbia County,0,0,Omicron
10,Walla Walla County,Columbia County,39,1.0020336993826187,Omicron
10,Whatcom County,Columbia County,161,0.9417689587045923,Omicron
10,Whitman County,Columbia County,54,0.98418899271006,Omicron
10,Yakima County,Columbia County,388,0.9929038720944946,Omicron
10,Adams County,Cowlitz County,955,1.0071457008014026,Omicron
10,Asotin County,Cowlitz County,123,1.1157864955780215,Omicron
10,Benton County,Cowlitz County,8563,1.0094446375220498,Omicron
10,Chelan County,Cowlitz County,2816,0.9616733543464572,Omicron
10,Clallam County,Cowlitz County,3032,1.0210067418834958,Omicron
10,Clark County,Cowlitz County,3765,1.0090323816111735,Omicron
10,Columbia County,Cowlitz County,54,0.8115894460899122,Omicron
10,Cowlitz County,Cowlitz County,3398,0.9352842730246571,Omicron
10,Douglas County,Cowlitz County,1404,0.9719792140108776,Omicron
10,Ferry County,Cowlitz County,100,0.9280824538091123,Omicron
10,Franklin County,Cowlitz County,5579,1.0400623897956704,Omicron
10,Grant County,Cowlitz County,2590,1.0274064954221456,Omicron
10,Grays Harbor County,Cowlitz County,7080,0.994927377978919,Omicron
10,Island County,Cowlitz County,1152,0.9853322694831481,Omicron
10,Jefferson County,Cowlitz County,537,1.0084224234731192,Omicron
10,King County,Cowlitz County,128544,1.0066893072446845,Omicron
10,Kitsap County,Cowlitz County,4200,0.9830096991827947,Omicron
10,Kittitas County,Cowlitz County,1008,1.0067974831361204,Omicron
10,Klickitat County,Cowlitz County,297,1.0469090603347557,Omicron
10,Lewis County,Cowlitz County,3202,0.9334368749965637,Omicron
10,Lincoln County,Cowlitz County,100,0.9303600898415992,Omicron
10,Mason County,Cowlitz County,1071,1.0913561132372782,Omicron
10,Okanogan County,Cowlitz County,1320,0.9959569438062063,Omicron
10,Pacific County,Cowlitz County,1783,0.9512357858966145,Omicron
10,Pend Oreille County,Cowlitz County,197,1.0780416441356813,Omicron
10,Pierce County,Cowlitz County,21982,0.9856179698821289,Omicron
10,San Juan County,Cowlitz County,109,1.0231799911289088,Omicron
10,Skagit County,Cowlitz County,2676,0.9840311270767467,Omicron
10,Skamania County,Cowlitz County,102,1.087784744079043,Omicron
10,Snohomish County,Cowlitz County,17902,1.0023825754947209,Omicron
10,Spokane County,Cowlitz County,10111,1.0075640474600749,Omicron
10,Stevens County,Cowlitz County,292,1.0001887343267244,Omicron
10,Thurston County,Cowlitz County,17271,0.9743094259090607,Omicron
10,Wahkiakum County,Cowlitz County,27,0.8216722660432465,Omicron
10,Walla Walla County,Cowlitz County,2071,0.9744856439794152,Omicron
10,Whatcom County,Cowlitz County,9408,1.0078442689200175,Omicron
10,Whitman County,Cowlitz County,2951,0.9849894509783046,Omicron
10,Yakima County,Cowlitz County,21464,1.0059207447426741,Omicron
10,Adams County,Douglas County,318,0.8435011212373082,Omicron
10,Asotin County,Douglas County,38,0.8670201655462441,Omicron
10,Benton County,Douglas County,3569,1.058212096855727,Omicron
10,Chelan County,Douglas County,1091,0.937107245357828,Omicron
10,Clallam County,Douglas County,1086,0.919811533168793,Omicron
10,Clark County,Douglas County,1464,0.9868492434984569,Omicron
10,Columbia County,Douglas County,23,0.8694409267171004,Omicron
10,Cowlitz County,Douglas County,1404,0.9719792140108776,Omicron
10,Douglas County,Douglas County,424,0.7382872000311104,Omicron
10,Ferry County,Douglas County,50,1.16714866869253,Omicron
10,Franklin County,Douglas County,2132,0.9996773297671617,Omicron
10,Grant County,Douglas County,951,0.9488393176930163,Omicron
10,Grays Harbor County,Douglas County,3309,1.1695653785898559,Omicron
10,Island County,Douglas County,479,1.030470000782433,Omicron
10,Jefferson County,Douglas County,238,1.1241254444735558,Omicron
10,King County,Douglas County,52078,1.02581148120464,Omicron
10,Kitsap County,Douglas County,1576,0.9277572104455553,Omicron
10,Kittitas County,Douglas County,354,0.889312637225745,Omicron
10,Klickitat County,Douglas County,104,0.922052099291238,Omicron
10,Lewis County,Douglas County,1137,0.83366909725738,Omicron
10,Lincoln County,Douglas County,63,1.4742163857492228,Omicron
10,Mason County,Douglas County,424,1.0867070482909345,Omicron
10,Okanogan County,Douglas County,435,0.8255160135375484,Omicron
10,Pacific County,Douglas County,618,0.8292680338912252,Omicron
10,Pend Oreille County,Douglas County,72,0.99099490261645,Omicron
10,Pierce County,Douglas County,8603,0.9701992732614534,Omicron
10,San Juan County,Douglas County,65,1.5346470538919799,Omicron
10,Skagit County,Douglas County,897,0.8296306396607732,Omicron
10,Skamania County,Douglas County,55,1.475282171205489,Omicron
10,Snohomish County,Douglas County,7077,0.9966685725822857,Omicron
10,Spokane County,Douglas County,3882,0.9729795123846785,Omicron
10,Stevens County,Douglas County,103,0.8873724566255795,Omicron
10,Thurston County,Douglas County,6658,0.9446976247068866,Omicron
10,Wahkiakum County,Douglas County,8,0.6123425859354449,Omicron
10,Walla Walla County,Douglas County,820,0.9704626191270822,Omicron
10,Whatcom County,Douglas County,3452,0.9301147283513073,Omicron
10,Whitman County,Douglas County,1141,0.9578943835556115,Omicron
10,Yakima County,Douglas County,8798,1.0370666659818146,Omicron
10,Adams County,Ferry County,21,0.7467487963555722,Omicron
10,Asotin County,Ferry County,1,0.3058738110869786,Omicron
10,Benton County,Ferry County,224,0.890370750309106,Omicron
10,Chelan County,Ferry County,77,0.8866494776901408,Omicron
10,Clallam County,Ferry County,53,0.6017853172962014,Omicron
10,Clark County,Ferry County,113,1.0211390193273353,Omicron
10,Columbia County,Ferry County,3,1.5203031335280293,Omicron
10,Cowlitz County,Ferry County,100,0.9280824538091123,Omicron
10,Douglas County,Ferry County,50,1.16714866869253,Omicron
10,Ferry County,Ferry County,0,0,Omicron
10,Franklin County,Ferry County,149,0.9366031279169899,Omicron
10,Grant County,Ferry County,46,0.6152713313962136,Omicron
10,Grays Harbor County,Ferry County,215,1.018738897921084,Omicron
10,Island County,Ferry County,35,1.0094029654315926,Omicron
10,Jefferson County,Ferry County,15,0.9497860190472673,Omicron
10,King County,Ferry County,4093,1.0808158257798832,Omicron
10,Kitsap County,Ferry County,121,0.9549050449014925,Omicron
10,Kittitas County,Ferry County,32,1.0776999738436048,Omicron
10,Klickitat County,Ferry County,10,1.1885537153417418,Omicron
10,Lewis County,Ferry County,102,1.0026055459044243,Omicron
10,Lincoln County,Ferry County,3,0.9411061935605903,Omicron
10,Mason County,Ferry County,17,0.5841067714165388,Omicron
10,Okanogan County,Ferry County,38,0.966755238802558,Omicron
10,Pacific County,Ferry County,66,1.1872633934618348,Omicron
10,Pend Oreille County,Ferry County,8,1.4761333880117262,Omicron
10,Pierce County,Ferry County,690,1.043174122287398,Omicron
10,San Juan County,Ferry County,2,0.6330264275673443,Omicron
10,Skagit County,Ferry County,66,0.8183384698218691,Omicron
10,Skamania County,Ferry County,6,2.1575474074475474,Omicron
10,Snohomish County,Ferry County,540,1.0195112456849873,Omicron
10,Spokane County,Ferry County,245,0.8232105758700798,Omicron
10,Stevens County,Ferry County,8,0.9239647417947935,Omicron
10,Thurston County,Ferry County,374,0.7114056778883069,Omicron
10,Wahkiakum County,Ferry County,0,0,Omicron
10,Walla Walla County,Ferry County,42,0.6663631030975147,Omicron
10,Whatcom County,Ferry County,239,0.8632971907390681,Omicron
10,Whitman County,Ferry County,84,0.9453833750601363,Omicron
10,Yakima County,Ferry County,690,1.0903564588729533,Omicron
10,Adams County,Franklin County,1442,1.0299993849758755,Omicron
10,Asotin County,Franklin County,160,0.9830571028089957,Omicron
10,Benton County,Franklin County,12357,0.9866256031490978,Omicron
10,Chelan County,Franklin County,4302,0.9950573498822225,Omicron
10,Clallam County,Franklin County,4300,0.98073266804426,Omicron
10,Clark County,Franklin County,5305,0.962960082687659,Omicron
10,Columbia County,Franklin County,100,1.0179475569015182,Omicron
10,Cowlitz County,Franklin County,5579,1.0400623897956704,Omicron
10,Douglas County,Franklin County,2132,0.9996773297671617,Omicron
10,Ferry County,Franklin County,149,0.93660312791699,Omicron
10,Franklin County,Franklin County,7854,0.991691751207923,Omicron
10,Grant County,Franklin County,3465,0.9309547138831612,Omicron
10,Grays Harbor County,Franklin County,10128,0.9639723790343051,Omicron
10,Island County,Franklin County,1722,0.9975763567517693,Omicron
10,Jefferson County,Franklin County,767,0.9755428400792401,Omicron
10,King County,Franklin County,190201,1.0088793084085692,Omicron
10,Kitsap County,Franklin County,6241,0.9893397725026303,Omicron
10,Kittitas County,Franklin County,1382,0.9349155979110663,Omicron
10,Klickitat County,Franklin County,402,0.9597571042642247,Omicron
10,Lewis County,Franklin County,5011,0.9893974849074556,Omicron
10,Lincoln County,Franklin County,175,1.1027368663769834,Omicron
10,Mason County,Franklin County,1241,0.8565082875424327,Omicron
10,Okanogan County,Franklin County,1907,0.9745409640884346,Omicron
10,Pacific County,Franklin County,2827,1.0215165776442676,Omicron
10,Pend Oreille County,Franklin County,209,0.7746372392505048,Omicron
10,Pierce County,Franklin County,33192,1.007993205402812,Omicron
10,San Juan County,Franklin County,127,0.8074432997656319,Omicron
10,Skagit County,Franklin County,4194,1.0445612883451607,Omicron
10,Skamania County,Franklin County,114,0.82343707409971445,Omicron
10,Snohomish County,Franklin County,26205,0.9937997732070307,Omicron
10,Spokane County,Franklin County,14367,0.969677720040753,Omicron
10,Stevens County,Franklin County,433,1.004545880069219,Omicron
10,Thurston County,Franklin County,26094,0.9970176609746081,Omicron
10,Wahkiakum County,Franklin County,48,0.9893703135609802,Omicron
10,Walla Walla County,Franklin County,3071,0.9787188130310978,Omicron
10,Whatcom County,Franklin County,13891,1.0078883063975224,Omicron
10,Whitman County,Franklin County,4394,0.9933566323681348,Omicron
10,Yakima County,Franklin County,31553,1.0015589950006407,Omicron
10,Adams County,Grant County,592,0.8997729322453252,Omicron
10,Asotin County,Grant County,31,0.40528447619549934,Omicron
10,Benton County,Grant County,5285,0.8978914555005915,Omicron
10,Chelan County,Grant County,1930,0.9498926502533853,Omicron
10,Clallam County,Grant County,1714,0.8318260488829707,Omicron
10,Clark County,Grant County,2388,0.9223520800597296,Omicron
10,Columbia County,Grant County,50,1.0830161208388505,Omicron
10,Cowlitz County,Grant County,2590,1.0274064954221453,Omicron
10,Douglas County,Grant County,951,0.9488393176930163,Omicron
10,Ferry County,Grant County,46,0.6152713313962135,Omicron
10,Franklin County,Grant County,3465,0.9309547138831612,Omicron
10,Grant County,Grant County,1370,0.7832229343625304,Omicron
10,Grays Harbor County,Grant County,5412,1.0960697647900712,Omicron
10,Island County,Grant County,772,0.9516336999878333,Omicron
10,Jefferson County,Grant County,460,1.2449397274889655,Omicron
10,King County,Grant County,92867,1.0481594343293488,Omicron
10,Kitsap County,Grant County,2859,0.96437280247932,Omicron
10,Kittitas County,Grant County,672,0.9673266392693245,Omicron
10,Klickitat County,Grant County,167,0.848381649305226,Omicron
10,Lewis County,Grant County,2335,0.9810085594242759,Omicron
10,Lincoln County,Grant County,81,1.086071398290884,Omicron
10,Mason County,Grant County,551,0.8091907308803595,Omicron
10,Okanogan County,Grant County,814,0.8851427640491467,Omicron
10,Pacific County,Grant County,1311,1.0080029767557719,Omicron
10,Pend Oreille County,Grant County,102,0.8044365026017404,Omicron
10,Pierce County,Grant County,16049,1.0370785991276623,Omicron
10,San Juan County,Grant County,87,1.1769745692990332,Omicron
10,Skagit County,Grant County,1718,0.9104753086984764,Omicron
10,Skamania County,Grant County,95,1.4601204480855248,Omicron
10,Snohomish County,Grant County,12533,1.01136817025069,Omicron
10,Spokane County,Grant County,5866,0.8424475981680172,Omicron
10,Stevens County,Grant County,133,0.6565579039214277,Omicron
10,Thurston County,Grant County,11267,0.9160306392662149,Omicron
10,Wahkiakum County,Grant County,10,0.43858840918068737,Omicron
10,Walla Walla County,Grant County,1118,0.7581575008539736,Omicron
10,Whatcom County,Grant County,5906,0.9118257453177557,Omicron
10,Whitman County,Grant County,1859,0.8942604944726491,Omicron
10,Yakima County,Grant County,15236,1.0290734053029922,Omicron
10,Adams County,Grays Harbor County,1921,1.0343181922818954,Omicron
10,Asotin County,Grays Harbor County,228,1.0559630052000644,Omicron
10,Benton County,Grays Harbor County,15763,0.9487096185860828,Omicron
