n_mutations,group_1,group_2,n_pairs,RR,variant
7,Adams County,Adams County,546,0.8639166918648884,Omicron
7,Asotin County,Adams County,78,1.0009169160578404,Omicron
7,Benton County,Adams County,4327,0.980739492866414,Omicron
7,Chelan County,Adams County,1580,1.002985907914169,Omicron
7,Clallam County,Adams County,1767,1.022034094751205,Omicron
7,Clark County,Adams County,2116,0.960155570654463,Omicron
7,Columbia County,Adams County,26,0.9248133179559838,Omicron
7,Cowlitz County,Adams County,1967,0.9637940368155359,Omicron
7,Douglas County,Adams County,926,0.9145872622864322,Omicron
7,Ferry County,Adams County,62,0.9472627929911913,Omicron
7,Franklin County,Adams County,2683,0.9949631218330904,Omicron
7,Grant County,Adams County,1571,1.0148483125971237,Omicron
7,Grays Harbor County,Adams County,3213,1.0567767188574324,Omicron
7,Island County,Adams County,629,1.0187224556024836,Omicron
7,Jefferson County,Adams County,228,1.1038256915319362,Omicron
7,King County,Adams County,63994,0.9930710135484058,Omicron
7,Kitsap County,Adams County,2370,1.0071737330361497,Omicron
7,Kittitas County,Adams County,528,0.9932309453579448,Omicron
7,Klickitat County,Adams County,165,1.0581200530541746,Omicron
7,Lewis County,Adams County,1984,1.0088353502103926,Omicron
7,Lincoln County,Adams County,40,0.9000059782854549,Omicron
7,Mason County,Adams County,495,0.9720331938112211,Omicron
7,Okanogan County,Adams County,727,1.029395025163076,Omicron
7,Pacific County,Adams County,1014,1.0533916118617836,Omicron
7,Pend Oreille County,Adams County,92,1.041110206419918,Omicron
7,Pierce County,Adams County,11751,1.0244188719651885,Omicron
7,San Juan County,Adams County,49,0.9904117431644475,Omicron
7,Skagit County,Adams County,1652,0.9362943153625729,Omicron
7,Skamania County,Adams County,17,1.025436469251575,Omicron
7,Snohomish County,Adams County,9118,0.9974269168442834,Omicron
7,Spokane County,Adams County,5769,0.9846622532032301,Omicron
7,Stevens County,Adams County,204,0.9654381777647976,Omicron
7,Thurston County,Adams County,10229,1.0135245793926366,Omicron
7,Wahkiakum County,Adams County,22,0.8850642053238941,Omicron
7,Walla Walla County,Adams County,1164,1.0106553502855027,Omicron
7,Whatcom County,Adams County,5423,1.001353008571275,Omicron
7,Whitman County,Adams County,1789,1.0299497931415473,Omicron
7,Yakima County,Adams County,10078,1.026930227367394,Omicron
7,Adams County,Asotin County,78,1.0009169160578404,Omicron
7,Asotin County,Asotin County,6,0.6244229846547372,Omicron
