n_mutations,group_1,group_2,n_pairs,RR,variant
8,Adams County,Adams County,438,0.8319154925323654,Omicron
8,Asotin County,Adams County,45,0.7944672532174354,Omicron
8,Benton County,Adams County,3861,1.0047722851593575,Omicron
8,Chelan County,Adams County,1409,1.0096325927297218,Omicron
8,Clallam County,Adams County,1481,1.0072502458049777,Omicron
8,Clark County,Adams County,1779,0.9446519666324505,Omicron
8,Columbia County,Adams County,32,0.9198003558420401,Omicron
8,Cowlitz County,Adams County,1735,0.9580026469818747,Omicron
8,Douglas County,Adams County,769,0.9049365237140539,Omicron
8,Ferry County,Adams County,53,0.9709162614844026,Omicron
8,Franklin County,Adams County,2406,1.0272398262495392,Omicron
8,Grant County,Adams County,1242,0.9777163432356138,Omicron
8,Grays Harbor County,Adams County,3003,1.0653106408667832,Omicron
8,Island County,Adams County,529,0.9817740854692928,Omicron
8,Jefferson County,Adams County,213,1.0867614011947921,Omicron
8,King County,Adams County,58158,1.0016360266136994,Omicron
8,Kitsap County,Adams County,2045,0.9846690927703508,Omicron
8,Kittitas County,Adams County,480,1.01882918513253,Omicron
8,Klickitat County,Adams County,146,1.0419288506030109,Omicron
8,Lewis County,Adams County,1700,0.9829492029793181,Omicron
8,Lincoln County,Adams County,40,0.9107556386075931,Omicron
8,Mason County,Adams County,422,1.0530258822699146,Omicron
8,Okanogan County,Adams County,600,0.966935690968813,Omicron
8,Pacific County,Adams County,891,0.9858457408410709,Omicron
8,Pend Oreille County,Adams County,83,1.284859779555686,Omicron
8,Pierce County,Adams County,10392,1.0033591686027643,Omicron
8,San Juan County,Adams County,43,1.0885947856830838,Omicron
8,Skagit County,Adams County,1439,0.9580173613352422,Omicron
8,Skamania County,Adams County,24,1.1895779616734168,Omicron
8,Snohomish County,Adams County,8137,1.0014537319377013,Omicron
8,Spokane County,Adams County,4805,0.9944561438947854,Omicron
8,Stevens County,Adams County,159,0.9617645229442755,Omicron
8,Thurston County,Adams County,8809,0.9988749801340141,Omicron
8,Wahkiakum County,Adams County,20,0.9777744981242157,Omicron
8,Walla Walla County,Adams County,1034,1.038181723400269,Omicron
8,Whatcom County,Adams County,4523,0.9721416674055526,Omicron
8,Whitman County,Adams County,1456,0.9817787785289295,Omicron
8,Yakima County,Adams County,9394,1.02361938682195,Omicron
8,Adams County,Asotin County,45,0.7944672532174354,Omicron
8,Asotin County,Asotin County,0,0,Omicron
8,Benton County,Asotin County,462,1.1175532008829339,Omicron
8,Chelan County,Asotin County,134,0.8925150594415424,Omicron
8,Clallam County,Asotin County,103,0.6511453354110677,Omicron
8,Clark County,Asotin County,242,1.1944545702163734,Omicron
8,Columbia County,Asotin County,1,0.2671787910976053,Omicron
8,Cowlitz County,Asotin County,190,0.9751674945035369,Omicron
8,Douglas County,Asotin County,69,0.7547432773997733,Omicron
8,Ferry County,Asotin County,2,0.3405605092407624,Omicron
8,Franklin County,Asotin County,277,1.0992953231643696,Omicron
8,Grant County,Asotin County,81,0.5926996671765816,Omicron
8,Grays Harbor County,Asotin County,310,1.0222120876293612,Omicron
8,Island County,Asotin County,55,0.9488050060628368,Omicron
8,Jefferson County,Asotin County,20,0.9485123344485425,Omicron
8,King County,Asotin County,6929,1.1092499568638827,Omicron
8,Kitsap County,Asotin County,203,0.9085554072293583,Omicron
8,Kittitas County,Asotin County,44,0.8681028895563402,Omicron
8,Klickitat County,Asotin County,13,0.8623567074958877,Omicron
8,Lewis County,Asotin County,129,0.6933144460121334,Omicron
8,Lincoln County,Asotin County,8,1.6931297855704168,Omicron
8,Mason County,Asotin County,36,0.8350019335760154,Omicron
8,Okanogan County,Asotin County,61,0.9137650881343513,Omicron
8,Pacific County,Asotin County,80,0.8227722449875444,Omicron
8,Pend Oreille County,Asotin County,8,1.1511343528722846,Omicron
8,Pierce County,Asotin County,1066,0.9566936155556065,Omicron
8,San Juan County,Asotin County,3,0.7059556760591535,Omicron
8,Skagit County,Asotin County,130,0.8044782805021905,Omicron
8,Skamania County,Asotin County,3,1.3821695097097297,Omicron
8,Snohomish County,Asotin County,860,0.9838375859771437,Omicron
8,Spokane County,Asotin County,502,0.9657269382786562,Omicron
8,Stevens County,Asotin County,18,1.012051281959695,Omicron
8,Thurston County,Asotin County,657,0.6924816668744717,Omicron
8,Wahkiakum County,Asotin County,3,1.363290318638281,Omicron
8,Walla Walla County,Asotin County,120,1.1199341092503807,Omicron
8,Whatcom County,Asotin County,435,0.8690617040128582,Omicron
8,Whitman County,Asotin County,161,1.0091053926333478,Omicron
8,Yakima County,Asotin County,934,0.9460045136042656,Omicron
8,Adams County,Benton County,3861,1.0047722851593575,Omicron
8,Asotin County,Benton County,462,1.1175532008829339,Omicron
8,Benton County,Benton County,28496,1.0160486237020312,Omicron
8,Chelan County,Benton County,9653,0.9477142680798827,Omicron
8,Clallam County,Benton County,10245,0.9546782543986999,Omicron
8,Clark County,Benton County,13607,0.9899676746428712,Omicron
8,Columbia County,Benton County,193,0.760087600834372,Omicron
8,Cowlitz County,Benton County,13553,1.025334126416312,Omicron
8,Douglas County,Benton County,5791,0.9337015637076317,Omicron
8,Ferry County,Benton County,443,1.1119170141017918,Omicron
8,Franklin County,Benton County,17424,1.0192643446147909,Omicron
8,Grant County,Benton County,8974,0.9679213918675851,Omicron
8,Grays Harbor County,Benton County,20501,0.9964573674333131,Omicron
8,Island County,Benton County,3873,0.9848410295503964,Omicron
8,Jefferson County,Benton County,1418,0.9912736833804325,Omicron
8,King County,Benton County,428174,1.0103771357385365,Omicron
8,Kitsap County,Benton County,14944,0.9858857671850038,Omicron
8,Kittitas County,Benton County,3362,0.9777337191478144,Omicron
8,Klickitat County,Benton County,1016,0.9934400397757496,Omicron
8,Lewis County,Benton County,12187,0.965476502943507,Omicron
8,Lincoln County,Benton County,319,0.9951654836180398,Omicron
8,Mason County,Benton County,2916,0.9969579906251402,Omicron
8,Okanogan County,Benton County,4485,0.9903108380545259,Omicron
8,Pacific County,Benton County,6568,0.9956968854484933,Omicron
8,Pend Oreille County,Benton County,497,1.05413631464419,Omicron
8,Pierce County,Benton County,75899,1.0040517178332329,Omicron
8,San Juan County,Benton County,264,0.9157237226259615,Omicron
8,Skagit County,Benton County,10748,0.9803992885180592,Omicron
8,Skamania County,Benton County,126,0.8556870457741876,Omicron
8,Snohomish County,Benton County,59023,0.9952921924713242,Omicron
8,Spokane County,Benton County,35812,1.0155085006002111,Omicron
8,Stevens County,Benton County,1204,0.9978398859501686,Omicron
8,Thurston County,Benton County,62523,0.9713753477620692,Omicron
8,Wahkiakum County,Benton County,181,1.2124114502935364,Omicron
8,Walla Walla County,Benton County,7374,1.0144221364504817,Omicron
8,Whatcom County,Benton County,33184,0.9772247304906957,Omicron
8,Whitman County,Benton County,10839,1.001392249700651,Omicron
8,Yakima County,Benton County,66372,0.9909131581421663,Omicron
8,Adams County,Chelan County,1409,1.0096325927297216,Omicron
8,Asotin County,Chelan County,134,0.8925150594415423,Omicron
8,Benton County,Chelan County,9653,0.9477142680798827,Omicron
8,Chelan County,Chelan County,3550,0.9596834140312905,Omicron
8,Clallam County,Chelan County,3736,0.9585978669581794,Omicron
8,Clark County,Chelan County,4965,0.9946319483431116,Omicron
8,Columbia County,Chelan County,88,0.9542749734302169,Omicron
8,Cowlitz County,Chelan County,4826,1.0053141946951065,Omicron
8,Douglas County,Chelan County,2185,0.9700418822018436,Omicron
8,Ferry County,Chelan County,133,0.9191889895381482,Omicron
