n_mutations,group_1,group_2,n_pairs,RR,variant
3,Adams County,Adams County,530,1.203364126295708,Omicron
3,Asotin County,Adams County,130,1.1336007555012013,Omicron
3,Benton County,Adams County,3254,0.9743234510837087,Omicron
3,Chelan County,Adams County,1475,1.0079056025284485,Omicron
3,Clallam County,Adams County,1861,0.9814133268299434,Omicron
3,Clark County,Adams County,1492,1.007271947709148,Omicron
3,Columbia County,Adams County,49,1.033194180464333,Omicron
3,Cowlitz County,Adams County,1832,1.0200329261630714,Omicron
3,Douglas County,Adams County,963,0.9535232186125856,Omicron
3,Ferry County,Adams County,55,0.9260698692333792,Omicron
3,Franklin County,Adams County,1932,0.9980477574188464,Omicron
3,Grant County,Adams County,1867,1.0320513817579884,Omicron
3,Grays Harbor County,Adams County,2720,0.9690604372266004,Omicron
3,Island County,Adams County,574,1.0793876851194733,Omicron
3,Jefferson County,Adams County,161,1.0857983890047538,Omicron
3,King County,Adams County,44740,1.0003867369147184,Omicron
3,Kitsap County,Adams County,2028,0.9992811328879861,Omicron
3,Kittitas County,Adams County,497,0.9981429755438682,Omicron
3,Klickitat County,Adams County,151,0.9669659326508357,Omicron
3,Lewis County,Adams County,1985,1.0143355834549195,Omicron
3,Lincoln County,Adams County,25,1.0736994144348864,Omicron
3,Mason County,Adams County,536,1.0530093753934462,Omicron
3,Okanogan County,Adams County,594,0.9962673770045007,Omicron
3,Pacific County,Adams County,975,1.0451570537905726,Omicron
3,Pend Oreille County,Adams County,76,1.0512648104931652,Omicron
3,Pierce County,Adams County,9072,0.9838589833417439,Omicron
3,San Juan County,Adams County,73,1.030846626919541,Omicron
3,Skagit County,Adams County,1740,1.0194989287477658,Omicron
3,Skamania County,Adams County,8,1.1344312322451582,Omicron
3,Snohomish County,Adams County,7957,1.0226593900591967,Omicron
3,Spokane County,Adams County,4623,1.017502939681778,Omicron
3,Stevens County,Adams County,164,1.0391147663984304,Omicron
3,Thurston County,Adams County,10572,0.9824968630597649,Omicron
3,Wahkiakum County,Adams County,22,0.9721343769223428,Omicron
3,Walla Walla County,Adams County,845,0.9609300680585473,Omicron
3,Whatcom County,Adams County,5256,1.003752176206768,Omicron
3,Whitman County,Adams County,1394,1.0017348608682182,Omicron
3,Yakima County,Adams County,8435,0.9913983325753062,Omicron
3,Adams County,Asotin County,130,1.1336007555012013,Omicron
3,Asotin County,Asotin County,28,0.9377139765321105,Omicron
3,Benton County,Asotin County,856,0.9843622613275058,Omicron
3,Chelan County,Asotin County,384,1.0077542694983193,Omicron
3,Clallam County,Asotin County,519,1.0511592569521504,Omicron
3,Clark County,Asotin County,411,1.0656517962300582,Omicron
3,Columbia County,Asotin County,14,1.133729612663967,Omicron
3,Cowlitz County,Asotin County,501,1.0713269518575033,Omicron
3,Douglas County,Asotin County,244,0.9278769695189614,Omicron
3,Ferry County,Asotin County,12,0.7759931617519122,Omicron
3,Franklin County,Asotin County,500,0.9919956982354398,Omicron
3,Grant County,Asotin County,459,0.9744628135716134,Omicron
3,Grays Harbor County,Asotin County,713,0.9755893995051221,Omicron
3,Island County,Asotin County,154,1.112197387815033,Omicron
3,Jefferson County,Asotin County,43,1.1137490740040754,Omicron
3,King County,Asotin County,11691,1.0039664255186085,Omicron
3,Kitsap County,Asotin County,533,1.0086547301898199,Omicron
3,Kittitas County,Asotin County,107,0.8253073771940526,Omicron
3,Klickitat County,Asotin County,40,0.9837614522357818,Omicron
3,Lewis County,Asotin County,502,0.985191033493183,Omicron
3,Lincoln County,Asotin County,7,1.1546127024096977,Omicron
3,Mason County,Asotin County,127,0.9582233568107182,Omicron
3,Okanogan County,Asotin County,148,0.9533376905527532,Omicron
3,Pacific County,Asotin County,241,0.9921779389946045,Omicron
3,Pend Oreille County,Asotin County,18,0.9562393770725056,Omicron
3,Pierce County,Asotin County,2425,1.0100366673187862,Omicron
3,San Juan County,Asotin County,18,0.9762010773825085,Omicron
3,Skagit County,Asotin County,482,1.0846263404431566,Omicron
3,Skamania County,Asotin County,1,0.5446076921525779,Omicron
3,Snohomish County,Asotin County,2033,1.0034936171173638,Omicron
3,Spokane County,Asotin County,1174,0.9923741879072717,Omicron
3,Stevens County,Asotin County,40,0.9733639179803236,Omicron
3,Thurston County,Asotin County,2828,1.0093667783541254,Omicron
3,Wahkiakum County,Asotin County,6,1.018240704424626,Omicron
3,Walla Walla County,Asotin County,201,0.8778629393556797,Omicron
3,Whatcom County,Asotin County,1348,0.9886819807287411,Omicron
3,Whitman County,Asotin County,373,1.0294243319066039,Omicron
3,Yakima County,Asotin County,2107,0.95109350582557906,Omicron
3,Adams County,Benton County,3254,0.9743234510837087,Omicron
3,Asotin County,Benton County,856,0.9843622613275057,Omicron
3,Benton County,Benton County,26624,1.0512919235327869,Omicron
3,Chelan County,Benton County,11442,1.0310843583561253,Omicron
3,Clallam County,Benton County,15052,1.0468011807051452,Omicron
3,Clark County,Benton County,11201,0.9972387127520598,Omicron
3,Columbia County,Benton County,374,1.0399725821874028,Omicron
3,Cowlitz County,Benton County,13349,0.9801710490324232,Omicron
3,Douglas County,Benton County,7848,1.0247747031977383,Omicron
3,Ferry County,Benton County,431,0.9570238281479696,Omicron
3,Franklin County,Benton County,15315,1.0433394248029926,Omicron
3,Grant County,Benton County,14066,1.025396972855751,Omicron
3,Grays Harbor County,Benton County,20991,0.9862329411399481,Omicron
3,Island County,Benton County,4028,0.9988940921503503,Omicron
3,Jefferson County,Benton County,1127,1.002332123561016,Omicron
3,King County,Benton County,334106,0.9851914556475141,Omicron
3,Kitsap County,Benton County,15656,1.0173372953682829,Omicron
3,Kittitas County,Benton County,3760,0.9958378458292754,Omicron
3,Klickitat County,Benton County,1160,0.9796177188078921,Omicron
3,Lewis County,Benton County,14962,1.008266218478875,Omicron
3,Lincoln County,Benton County,160,0.9062063613049121,Omicron
3,Mason County,Benton County,3923,1.0163661034493385,Omicron
3,Okanogan County,Benton County,4496,0.9944436600034856,Omicron
3,Pacific County,Benton County,7250,1.0248949732475603,Omicron
3,Pend Oreille County,Benton County,510,0.9303216491119033,Omicron
3,Pierce County,Benton County,68462,0.9791377892623924,Omicron
3,San Juan County,Benton County,579,1.078236859345,Omicron
3,Skagit County,Benton County,13499,1.0430461852538122,Omicron
3,Skamania County,Benton County,33,0.6171156266149492,Omicron
3,Snohomish County,Benton County,58994,0.9998938850715499,Omicron
3,Spokane County,Benton County,34123,0.9904291219116643,Omicron
3,Stevens County,Benton County,1267,1.0586702268053767,Omicron
3,Thurston County,Benton County,82127,1.0065245984185363,Omicron
3,Wahkiakum County,Benton County,120,0.6992770619472621,Omicron
3,Walla Walla County,Benton County,7001,1.0499281208809559,Omicron
3,Whatcom County,Benton County,41090,1.034836410356452,Omicron
3,Whitman County,Benton County,10492,0.9942891770338612,Omicron
3,Yakima County,Benton County,65248,1.0113342550449356,Omicron
3,Adams County,Chelan County,1475,1.0079056025284487,Omicron
3,Asotin County,Chelan County,384,1.0077542694983193,Omicron
3,Benton County,Chelan County,11442,1.0310843583561253,Omicron
3,Chelan County,Chelan County,4970,1.0220940867849917,Omicron
3,Clallam County,Chelan County,6285,0.9975105738261469,Omicron
3,Clark County,Chelan County,4920,0.9996539048950742,Omicron
3,Columbia County,Chelan County,166,1.0534176904732158,Omicron
3,Cowlitz County,Chelan County,5873,0.9841365702045468,Omicron
3,Douglas County,Chelan County,3395,1.0116992132415616,Omicron
3,Ferry County,Chelan County,217,1.0996321948181562,Omicron
3,Franklin County,Chelan County,6397,0.9945513238468119,Omicron
3,Grant County,Chelan County,6042,1.005181230824433,Omicron
3,Grays Harbor County,Chelan County,9313,0.9985693010233399,Omicron
3,Island County,Chelan County,1724,0.9756846578101993,Omicron
3,Jefferson County,Chelan County,452,0.9174204143429872,Omicron
3,King County,Chelan County,148372,0.9984597089251236,Omicron
3,Kitsap County,Chelan County,6700,0.9935762180038322,Omicron
3,Kittitas County,Chelan County,1653,0.9991158935954558,Omicron
3,Klickitat County,Chelan County,518,0.9983219824885505,Omicron
3,Lewis County,Chelan County,6566,1.0097844449077595,Omicron
3,Lincoln County,Chelan County,80,1.0340447705720004,Omicron
3,Mason County,Chelan County,1707,1.0092705881779431,Omicron
3,Okanogan County,Chelan County,2083,1.0514421489064802,Omicron
3,Pacific County,Chelan County,2899,0.9352588009242401,Omicron
3,Pend Oreille County,Chelan County,281,1.1697996927733643,Omicron
3,Pierce County,Chelan County,30810,1.0056067045583994,Omicron
3,San Juan County,Chelan County,214,0.909476779918858,Omicron
3,Skagit County,Chelan County,5571,0.9823750683336918,Omicron
3,Skamania County,Chelan County,36,1.5363753706860537,Omicron
3,Snohomish County,Chelan County,25827,0.9989925809032552,Omicron
3,Spokane County,Chelan County,15368,1.0179718745415365,Omicron
3,Stevens County,Chelan County,513,0.9782360908059331,Omicron
3,Thurston County,Chelan County,35845,1.002557408791769,Omicron
3,Wahkiakum County,Chelan County,99,1.3165745716862909,Omicron
3,Walla Walla County,Chelan County,2968,1.0157939423935742,Omicron
3,Whatcom County,Chelan County,16862,0.9691407976380108,Omicron
3,Whitman County,Chelan County,4705,1.0175512444034727,Omicron
3,Yakima County,Chelan County,28197,0.9974075459326787,Omicron
3,Adams County,Clallam County,1861,0.9814133268299435,Omicron
3,Asotin County,Clallam County,519,1.0511592569521506,Omicron
3,Benton County,Clallam County,15052,1.0468011807051452,Omicron
3,Chelan County,Clallam County,6285,0.9975105738261469,Omicron
3,Clallam County,Clallam County,7484,0.9166926385418178,Omicron
3,Clark County,Clallam County,6210,0.9737644226784501,Omicron
3,Columbia County,Clallam County,194,0.9501058414550175,Omicron
3,Cowlitz County,Clallam County,7989,1.033155113765556,Omicron
3,Douglas County,Clallam County,4211,0.9684442257057758,Omicron
3,Ferry County,Clallam County,316,1.2358123594048211,Omicron
3,Franklin County,Clallam County,8592,1.0309149945382918,Omicron
3,Grant County,Clallam County,8203,1.0532078811143,Omicron
3,Grays Harbor County,Clallam County,12608,1.043308021778806,Omicron
3,Island County,Clallam County,2102,0.9180845208774966,Omicron
3,Jefferson County,Clallam County,601,0.9414173023221383,Omicron
3,King County,Clallam County,190613,0.9899399457751847,Omicron
3,Kitsap County,Clallam County,8527,0.9758889197610797,Omicron
3,Kittitas County,Clallam County,2181,1.017364123708794,Omicron
3,Klickitat County,Clallam County,608,0.9043201182980445,Omicron
3,Lewis County,Clallam County,8922,1.0589312279573706,Omicron
3,Lincoln County,Clallam County,107,1.0673598746116686,Omicron
3,Mason County,Clallam County,2321,1.0590756322739976,Omicron
3,Okanogan County,Clallam County,2893,1.1269957678560447,Omicron
3,Pacific County,Clallam County,3667,0.91300306870515,Omicron
3,Pend Oreille County,Clallam County,401,1.2883305185058058,Omicron
3,Pierce County,Clallam County,39596,0.997391164026804,Omicron
3,San Juan County,Clallam County,280,0.9183613809488542,Omicron
3,Skagit County,Clallam County,6499,0.884440149821505,Omicron
3,Skamania County,Clallam County,69,2.272593004054684,Omicron
3,Snohomish County,Clallam County,33847,1.0103834427080238,Omicron
3,Spokane County,Clallam County,20239,1.0346303564027566,Omicron
3,Stevens County,Clallam County,669,0.9845327632912958,Omicron
3,Thurston County,Clallam County,47065,1.0159128836310907,Omicron
3,Wahkiakum County,Clallam County,159,1.6318683958147506,Omicron
3,Walla Walla County,Clallam County,3958,1.04543070353761,Omicron
3,Whatcom County,Clallam County,21565,0.9565440901145139,Omicron
3,Whitman County,Clallam County,5963,0.9952660967695038,Omicron
3,Yakima County,Clallam County,37129,1.0135863113651273,Omicron
3,Adams County,Clark County,1492,1.007271947709148,Omicron
3,Asotin County,Clark County,411,1.0656517962300582,Omicron
3,Benton County,Clark County,11201,0.9972387127520598,Omicron
3,Chelan County,Clark County,4920,0.9996539048950742,Omicron
3,Clallam County,Clark County,6210,0.9737644226784501,Omicron
3,Clark County,Clark County,4982,1.0000883408450234,Omicron
3,Columbia County,Clark County,160,1.0031423810711766,Omicron
3,Cowlitz County,Clark County,6110,1.0115483750643375,Omicron
3,Douglas County,Clark County,3343,0.9842333739652788,Omicron
3,Ferry County,Clark County,218,1.0914259697783633,Omicron
3,Franklin County,Clark County,6556,1.0070241158881128,Omicron
3,Grant County,Clark County,6435,1.0576994487068652,Omicron
3,Grays Harbor County,Clark County,9515,1.0079696997464485,Omicron
3,Island County,Clark County,1720,0.9617246296281236,Omicron
3,Jefferson County,Clark County,511,1.0247099237437434,Omicron
3,King County,Clark County,148576,0.9878189028221096,Omicron
3,Kitsap County,Clark County,6790,0.9948239596217053,Omicron
3,Kittitas County,Clark County,1728,1.0318981390354671,Omicron
3,Klickitat County,Clark County,527,1.0034634689347826,Omicron
3,Lewis County,Clark County,6865,1.0430819172360362,Omicron
3,Lincoln County,Clark County,101,1.289795348686155,Omicron
3,Mason County,Clark County,1805,1.0543902456316072,Omicron
3,Okanogan County,Clark County,2113,1.053769651148096,Omicron
3,Pacific County,Clark County,3216,1.0250609881282664,Omicron
3,Pend Oreille County,Clark County,248,1.0200158984019783,Omicron
3,Pierce County,Clark County,30510,0.9838496751377059,Omicron
3,San Juan County,Clark County,251,1.0539054263542171,Omicron
3,Skagit County,Clark County,5518,0.9613376395229675,Omicron
3,Skamania County,Clark County,29,1.2227647507779376,Omicron
3,Snohomish County,Clark County,26383,1.008236823224208,Omicron
3,Spokane County,Clark County,15802,1.0341429169066123,Omicron
3,Stevens County,Clark County,562,1.0587970168682905,Omicron
3,Thurston County,Clark County,36371,1.0050461052286517,Omicron
3,Wahkiakum County,Clark County,69,0.9065868931963588,Omicron
3,Walla Walla County,Clark County,3102,1.0488988095654264,Omicron
3,Whatcom County,Clark County,17724,1.0064439875282016,Omicron
3,Whitman County,Clark County,4816,1.0290422761509883,Omicron
3,Yakima County,Clark County,28915,1.01051559189678,Omicron
3,Adams County,Columbia County,49,1.033194180464333,Omicron
3,Asotin County,Columbia County,14,1.133729612663967,Omicron
3,Benton County,Columbia County,374,1.0399725821874028,Omicron
3,Chelan County,Columbia County,166,1.0534176904732158,Omicron
3,Clallam County,Columbia County,194,0.9501058414550176,Omicron
3,Clark County,Columbia County,160,1.0031423810711766,Omicron
3,Columbia County,Columbia County,6,1.1749024300120896,Omicron
3,Cowlitz County,Columbia County,204,1.0548326629102518,Omicron
