n_mutations,group_1,group_2,n_pairs,RR,variant
1,Adams County,Adams County,176,1.289417487282848,Omicron
1,Asotin County,Adams County,23,0.8701054551178566,Omicron
1,Benton County,Adams County,1055,1.0593572789083225,Omicron
1,Chelan County,Adams County,623,1.0796398794861657,Omicron
1,Clallam County,Adams County,944,1.0405520145886191,Omicron
1,Clark County,Adams County,609,1.0695630698781327,Omicron
1,Columbia County,Adams County,11,0.7683579392089105,Omicron
1,Cowlitz County,Adams County,494,0.9529444028650487,Omicron
1,Douglas County,Adams County,480,1.2525216661158485,Omicron
1,Ferry County,Adams County,5,1.0689050973778451,Omicron
1,Franklin County,Adams County,576,1.073476675694624,Omicron
1,Grant County,Adams County,559,1.052452563972925,Omicron
1,Grays Harbor County,Adams County,810,0.9246087630385029,Omicron
1,Island County,Adams County,208,0.9601356240021127,Omicron
1,Jefferson County,Adams County,40,0.8136312045098913,Omicron
1,King County,Adams County,14799,0.9971869371664471,Omicron
1,Kitsap County,Adams County,712,0.9882301980416905,Omicron
1,Kittitas County,Adams County,137,0.9904461192785305,Omicron
1,Klickitat County,Adams County,47,0.8160456940564499,Omicron
1,Lewis County,Adams County,639,0.9927581824933673,Omicron
1,Lincoln County,Adams County,10,0.9786389023270261,Omicron
1,Mason County,Adams County,150,0.9455880264120059,Omicron
1,Okanogan County,Adams County,204,1.200523586340305,Omicron
1,Pacific County,Adams County,288,0.8275600285959053,Omicron
1,Pend Oreille County,Adams County,29,0.8973513390687905,Omicron
1,Pierce County,Adams County,3382,0.995597647139284,Omicron
1,San Juan County,Adams County,24,0.9630434802471622,Omicron
1,Skagit County,Adams County,908,1.0634055236165934,Omicron
1,Skamania County,Adams County,0,0,Omicron
1,Snohomish County,Adams County,2525,0.9809779193664268,Omicron
1,Spokane County,Adams County,1425,1.0671316117931935,Omicron
1,Stevens County,Adams County,65,1.2415461268512429,Omicron
1,Thurston County,Adams County,3839,0.9933912634907961,Omicron
1,Wahkiakum County,Adams County,0,0,Omicron
1,Walla Walla County,Adams County,180,0.8761755901830267,Omicron
1,Whatcom County,Adams County,2091,1.0219657377938134,Omicron
1,Whitman County,Adams County,419,0.9627141917663211,Omicron
1,Yakima County,Adams County,2483,0.9137519132658395,Omicron
1,Adams County,Asotin County,23,0.8701054551178566,Omicron
1,Asotin County,Asotin County,10,1.9534721446895291,Omicron
1,Benton County,Asotin County,226,1.1718218775595923,Omicron
1,Chelan County,Asotin County,96,0.8590635093810042,Omicron
1,Clallam County,Asotin County,137,0.779786181113134,Omicron
1,Clark County,Asotin County,103,0.9340916686665882,Omicron
1,Columbia County,Asotin County,3,1.0820699089574162,Omicron
1,Cowlitz County,Asotin County,89,0.8865307186227311,Omicron
1,Douglas County,Asotin County,66,0.8893057750348219,Omicron
1,Ferry County,Asotin County,1,1.1039065524192824,Omicron
1,Franklin County,Asotin County,128,1.2318086974913325,Omicron
1,Grant County,Asotin County,124,1.2055232067919999,Omicron
1,Grays Harbor County,Asotin County,147,0.8664699158022654,Omicron
1,Island County,Asotin County,35,0.8342581545896611,Omicron
1,Jefferson County,Asotin County,6,0.630205258713746,Omicron
1,King County,Asotin County,3004,1.045219025376407,Omicron
1,Kitsap County,Asotin County,143,1.0248901801255217,Omicron
1,Kittitas County,Asotin County,36,1.3439278557092327,Omicron
1,Klickitat County,Asotin County,10,0.8965608836678848,Omicron
1,Lewis County,Asotin County,103,0.8263100011307665,Omicron
1,Lincoln County,Asotin County,4,2.021369155000551,Omicron
1,Mason County,Asotin County,33,1.0742065903574693,Omicron
1,Okanogan County,Asotin County,27,0.8204789833756869,Omicron
1,Pacific County,Asotin County,78,1.1573501926048582,Omicron
1,Pend Oreille County,Asotin County,9,1.4380374429247478,Omicron
1,Pierce County,Asotin County,615,0.93486422668693,Omicron
1,San Juan County,Asotin County,4,0.8288154008538355,Omicron
1,Skagit County,Asotin County,162,0.9796957977823945,Omicron
1,Skamania County,Asotin County,1,64.57853331652802,Omicron
1,Snohomish County,Asotin County,548,1.0993641622310137,Omicron
1,Spokane County,Asotin County,251,0.9705993804936686,Omicron
1,Stevens County,Asotin County,10,0.9863082598935169,Omicron
1,Thurston County,Asotin County,672,0.8979138377711908,Omicron
1,Wahkiakum County,Asotin County,0,0,Omicron
1,Walla Walla County,Asotin County,54,1.3572991336353073,Omicron
1,Whatcom County,Asotin County,322,0.8126458881395174,Omicron
1,Whitman County,Asotin County,90,1.0677978149755463,Omicron
1,Yakima County,Asotin County,564,1.0717508858020133,Omicron
1,Adams County,Benton County,1055,1.0593572789083225,Omicron
1,Asotin County,Benton County,226,1.1718218775595923,Omicron
1,Benton County,Benton County,9238,1.2713849336047969,Omicron
1,Chelan County,Benton County,4565,1.0842782859316307,Omicron
1,Clallam County,Benton County,7267,1.0978830182153632,Omicron
