n_mutations,group_1,group_2,n_pairs,RR,variant
7,Adams County,Chelan County,2,2.534839924670433,Delta
7,Asotin County,Chelan County,0,0,Delta
7,Benton County,Chelan County,3,0.8414837454848568,Delta
7,Chelan County,Chelan County,12,4.640045963803504,Delta
7,Clallam County,Chelan County,0,0,Delta
7,Clark County,Chelan County,2,1.7110169491525424,Delta
7,Cowlitz County,Chelan County,1,1.4258474576271185,Delta
7,Douglas County,Chelan County,10,5.2646675358539765,Delta
7,Ferry County,Chelan County,2,13.68813559322034,Delta
7,Franklin County,Chelan County,0,0,Delta
7,Grant County,Chelan County,6,2.774622079706826,Delta
7,Grays Harbor County,Chelan County,0,0,Delta
7,Island County,Chelan County,0,0,Delta
7,Jefferson County,Chelan County,0,0,Delta
7,King County,Chelan County,36,0.6559809389722207,Delta
7,Kitsap County,Chelan County,0,0,Delta
7,Kittitas County,Chelan County,6,2.871636837738533,Delta
7,Klickitat County,Chelan County,0,0,Delta
7,Lewis County,Chelan County,1,0.23519133321684432,Delta
7,Mason County,Chelan County,0,0,Delta
7,Okanogan County,Chelan County,0,0,Delta
7,Pacific County,Chelan County,0,0,Delta
7,Pend Oreille County,Chelan County,0,0,Delta
7,Pierce County,Chelan County,6,0.5038577518976812,Delta
7,San Juan County,Chelan County,0,0,Delta
7,Skagit County,Chelan County,9,0.7797039261960953,Delta
7,Snohomish County,Chelan County,14,1.0506244424620872,Delta
7,Spokane County,Chelan County,16,1.8466287478206191,Delta
7,Stevens County,Chelan County,0,0,Delta
7,Thurston County,Chelan County,1,0.3306312945222304,Delta
7,Wahkiakum County,Chelan County,1,8.555084745762711,Delta
7,Walla Walla County,Chelan County,3,1.1343758778911883,Delta
7,Whatcom County,Chelan County,34,1.1384457195926896,Delta
7,Whitman County,Chelan County,5,5.032402791625125,Delta
7,Yakima County,Chelan County,7,0.795821836815136,Delta
7,Adams County,Clallam County,6,3.99406528189911,Delta
7,Asotin County,Clallam County,0,0,Delta
7,Benton County,Clallam County,3,0.4419662402101474,Delta
7,Chelan County,Clallam County,0,0,Delta
7,Clallam County,Clallam County,0,0,Delta
7,Clark County,Clallam County,7,3.145326409495549,Delta
7,Cowlitz County,Clallam County,0,0,Delta
7,Douglas County,Clallam County,1,0.27651221182378455,Delta
7,Ferry County,Clallam County,0,0,Delta
7,Franklin County,Clallam County,6,1.9257100466299277,Delta
7,Grant County,Clallam County,4,0.9715293928943782,Delta
7,Grays Harbor County,Clallam County,2,1.8434147454918968,Delta
7,Island County,Clallam County,2,0.56608799271011,Delta
7,Jefferson County,Clallam County,2,2.246661721068249,Delta
7,King County,Clallam County,116,1.1101715000805832,Delta
7,Kitsap County,Clallam County,0,0,Delta
7,Kittitas County,Clallam County,2,0.5027494760432446,Delta
7,Klickitat County,Clallam County,0,0,Delta
7,Lewis County,Clallam County,34,4.19994493560525,Delta
7,Mason County,Clallam County,1,3.5946587537091994,Delta
7,Okanogan County,Clallam County,0,0,Delta
7,Pacific County,Clallam County,3,4.493323442136498,Delta
7,Pend Oreille County,Clallam County,1,3.2678715942810896,Delta
7,Pierce County,Clallam County,27,1.1908685441735998,Delta
7,San Juan County,Clallam County,0,0,Delta
7,Skagit County,Clallam County,22,1.001044209893701,Delta
7,Snohomish County,Clallam County,20,0.7883023582695611,Delta
7,Spokane County,Clallam County,17,1.0305092548576118,Delta
7,Stevens County,Clallam County,1,0.9217073727459484,Delta
7,Thurston County,Clallam County,23,3.99406528189911,Delta
7,Wahkiakum County,Clallam County,0,0,Delta
7,Walla Walla County,Clallam County,2,0.3971998622883092,Delta
7,Whatcom County,Clallam County,28,0.4924190073574245,Delta
7,Whitman County,Clallam County,0,0,Delta
7,Yakima County,Clallam County,7,0.41798357601269753,Delta
7,Adams County,Douglas County,3,5.176923076923077,Delta
7,Asotin County,Douglas County,0,0,Delta
7,Benton County,Douglas County,1,0.3819041614123581,Delta
7,Chelan County,Douglas County,10,5.2646675358539765,Delta
7,Clallam County,Douglas County,1,0.27651221182378455,Delta
7,Clark County,Douglas County,2,2.3296153846153844,Delta
7,Cowlitz County,Douglas County,1,1.9413461538461538,Delta
7,Douglas County,Douglas County,2,1.4336094674556215,Delta
7,Ferry County,Douglas County,0,0,Delta
7,Franklin County,Douglas County,1,0.8320054945054945,Delta
7,Grant County,Douglas County,11,6.925883575883576,Delta
7,Grays Harbor County,Douglas County,0,0,Delta
7,Island County,Douglas County,0,0,Delta
7,Jefferson County,Douglas County,0,0,Delta
7,King County,Douglas County,38,0.9427623494716147,Delta
7,Kitsap County,Douglas County,0,0,Delta
7,Kittitas County,Douglas County,0,0,Delta
7,Klickitat County,Douglas County,0,0,Delta
7,Lewis County,Douglas County,1,0.3202220459952419,Delta
7,Mason County,Douglas County,0,0,Delta
7,Okanogan County,Douglas County,1,3.8826923076923077,Delta
7,Pacific County,Douglas County,0,0,Delta
7,Pend Oreille County,Douglas County,0,0,Delta
7,Pierce County,Douglas County,7,0.8003586597451628,Delta
7,San Juan County,Douglas County,0,0,Delta
7,Skagit County,Douglas County,6,0.7077312560856864,Delta
7,Snohomish County,Douglas County,14,1.4304655870445344,Delta
7,Spokane County,Douglas County,7,1.0999870281489168,Delta
7,Stevens County,Douglas County,0,0,Delta
7,Thurston County,Douglas County,1,0.45016722408026755,Delta
7,Wahkiakum County,Douglas County,1,11.648076923076923,Delta
7,Walla Walla County,Douglas County,6,3.0889927751806203,Delta
7,Whatcom County,Douglas County,8,0.36471473731747706,Delta
7,Whitman County,Douglas County,2,2.7407239819004525,Delta
7,Yakima County,Douglas County,6,0.9287503194479938,Delta
7,Adams County,King County,24,1.4334398296059636,Delta
7,Asotin County,King County,4,1.6126198083067094,Delta
7,Benton County,King County,100,1.3218195150054994,Delta
7,Chelan County,King County,36,0.6559809389722208,Delta
7,Clallam County,King County,116,1.1101715000805832,Delta
7,Clark County,King County,29,1.1691493610223642,Delta
7,Cowlitz County,King County,6,0.40315495207667734,Delta
7,Douglas County,King County,38,0.9427623494716147,Delta
7,Ferry County,King County,4,1.2900958466453676,Delta
7,Franklin County,King County,44,1.2670584208124143,Delta
7,Grant County,King County,31,0.6755569467230809,Delta
7,Grays Harbor County,King County,15,1.2404767756205457,Delta
7,Island County,King County,30,0.7618676259716736,Delta
7,Jefferson County,King County,16,1.6126198083067094,Delta
7,King County,King County,1164,0.9995151527524012,Delta
7,Kitsap County,King County,11,0.78839190628328,Delta
7,Kittitas County,King County,39,0.8796108045309323,Delta
7,Klickitat County,King County,0,0,Delta
7,Lewis County,King County,90,0.9974967886433254,Delta
7,Mason County,King County,6,1.9351437699680512,Delta
7,Okanogan County,King County,3,0.40315495207667734,Delta
7,Pacific County,King County,7,0.9406948881789138,Delta
7,Pend Oreille County,King County,4,1.172814406041243,Delta
7,Pierce County,King County,289,1.143673925400341,Delta
7,San Juan County,King County,0,0,Delta
