n_mutations,group_1,group_2,n_pairs,RR,variant
9,Pierce County,King County,742,1.0381100545758377,Delta
9,Skagit County,King County,347,0.9221949539657355,Delta
9,Snohomish County,King County,810,1.0097549547482207,Delta
9,Spokane County,King County,589,0.9518395103914162,Delta
9,Stevens County,King County,37,1.1488792926177256,Delta
9,Thurston County,King County,190,0.9090656309936279,Delta
9,Wahkiakum County,King County,17,1.2932654739872507,Delta
9,Walla Walla County,King County,179,1.1613922982250993,Delta
9,Whatcom County,King County,904,0.9268368388175634,Delta
9,Whitman County,King County,77,1.0276722548711898,Delta
9,Yakima County,King County,486,1.0563479333744603,Delta
9,Adams County,Kittitas County,1,0.4236412304433088,Delta
9,Asotin County,Kittitas County,0,0,Delta
9,Benton County,Kittitas County,13,1.548275459656098,Delta
9,Chelan County,Kittitas County,5,0.79842882501794,Delta
9,Clallam County,Kittitas County,7,0.7852986774723005,Delta
9,Clark County,Kittitas County,3,0.9095826418341633,Delta
9,Cowlitz County,Kittitas County,1,0.48574570401614997,Delta
9,Douglas County,Kittitas County,4,1.081952530228392,Delta
9,Ferry County,Kittitas County,0,0,Delta
9,Franklin County,Kittitas County,3,0.8537800257707175,Delta
9,Garfield County,Kittitas County,0,0,Delta
9,Grant County,Kittitas County,4,0.914063344503297,Delta
9,Grays Harbor County,Kittitas County,1,0.558900177512558,Delta
9,Island County,Kittitas County,3,1.4572371120484497,Delta
9,Jefferson County,Kittitas County,0,0,Delta
9,King County,Kittitas County,87,0.8299029779597331,Delta
9,Kitsap County,Kittitas County,2,1.124574902631329,Delta
9,Kittitas County,Kittitas County,4,1.1633533475496505,Delta
9,Klickitat County,Kittitas County,0,0,Delta
9,Lewis County,Kittitas County,15,1.2791005900792918,Delta
9,Lincoln County,Kittitas County,0,0,Delta
9,Mason County,Kittitas County,5,6.533621793456665,Delta
9,Okanogan County,Kittitas County,0,0,Delta
9,Pacific County,Kittitas County,2,1.7671891327063742,Delta
9,Pend Oreille County,Kittitas County,1,1.9328631138975965,Delta
9,Pierce County,Kittitas County,43,1.8342204446366157,Delta
9,Skagit County,Kittitas County,5,0.40514161339338267,Delta
9,Snohomish County,Kittitas County,22,0.836175111952422,Delta
9,Spokane County,Kittitas County,23,1.133234666884199,Delta
9,Stevens County,Kittitas County,2,1.8934169278996866,Delta
9,Thurston County,Kittitas County,5,0.7293823071311686,Delta
9,Wahkiakum County,Kittitas County,0,0,Delta
9,Walla Walla County,Kittitas County,4,0.7912787161371824,Delta
9,Whatcom County,Kittitas County,26,0.8127402850890164,Delta
9,Whitman County,Kittitas County,0,0,Delta
9,Yakima County,Kittitas County,28,1.8555485893416928,Delta
9,Adams County,Lewis County,42,5.216861402095085,Delta
9,Asotin County,Lewis County,0,0,Delta
9,Benton County,Lewis County,46,1.6062920033225099,Delta
9,Chelan County,Lewis County,10,0.4681963146704464,Delta
9,Clallam County,Lewis County,62,2.0393431254000993,Delta
9,Clark County,Lewis County,10,0.8889609765474817,Delta
9,Cowlitz County,Lewis County,0,0,Delta
9,Douglas County,Lewis County,2,0.15861344537815125,Delta
9,Ferry County,Lewis County,0,0,Delta
9,Franklin County,Lewis County,26,2.1695010826416454,Delta
9,Garfield County,Lewis County,0,0,Delta
9,Grant County,Lewis County,11,0.7370055780933064,Delta
9,Grays Harbor County,Lewis County,7,1.147080970942594,Delta
9,Island County,Lewis County,11,1.5666191869417923,Delta
9,Jefferson County,Lewis County,1,0.34002757352941176,Delta
9,King County,Lewis County,321,0.897790262002395,Delta
9,Kitsap County,Lewis County,3,0.4945855614973262,Delta
9,Kittitas County,Lewis County,15,1.279100590079292,Delta
9,Klickitat County,Lewis County,0,0,Delta
9,Lewis County,Lewis County,20,0.5000405493079585,Delta
9,Lincoln County,Lewis County,0,0,Delta
9,Mason County,Lewis County,7,2.681907622203811,Delta
9,Okanogan County,Lewis County,1,0.34433172002978407,Delta
9,Pacific County,Lewis County,5,1.295343137254902,Delta
9,Pend Oreille County,Lewis County,2,1.133425245098039,Delta
9,Pierce County,Lewis County,103,1.2881964164976334,Delta
9,Skagit County,Lewis County,38,0.9027806319034164,Delta
9,Snohomish County,Lewis County,99,1.1032439091982553,Delta
9,Spokane County,Lewis County,92,1.3290509512355126,Delta
9,Stevens County,Lewis County,2,0.5551470588235293,Delta
9,Thurston County,Lewis County,23,0.9837275712171661,Delta
9,Wahkiakum County,Lewis County,0,0,Delta
