"county_origin","county_destination","n_scaled_visits_county"
"Ferry County","Wahkiakum County",112.905660377358
"Ferry County","Walla Walla County",2083.01272875672
"Ferry County","Whatcom County",3318.55462149004
"Ferry County","Whitman County",2152.80225601301
"Ferry County","Yakima County",11437.7009707854
"Franklin County","Adams County",828365.115329829
"Franklin County","Asotin County",16020.5601100544
"Franklin County","Benton County",25454600.944183
"Franklin County","Chelan County",187659.462647495
"Franklin County","Clallam County",22022.5452178318
"Franklin County","Clark County",77307.5270661725
"Franklin County","Columbia County",37770.6435572536
"Franklin County","Cowlitz County",15446.0452441619
"Franklin County","Douglas County",63752.8617360604
"Franklin County","Ferry County",5614.42406638415
"Franklin County","Franklin County",36377553.8952719
"Franklin County","Garfield County",3389.99282354218
"Franklin County","Grant County",411819.215459664
"Franklin County","Grays Harbor County",21517.271573858
"Franklin County","Island County",10078.33139125
"Franklin County","Jefferson County",5569.46701445432
"Franklin County","King County",1502104.08334259
"Franklin County","Kitsap County",26781.7177466088
"Franklin County","Kittitas County",265184.853735192
"Franklin County","Klickitat County",22226.4358847069
"Franklin County","Lewis County",40397.6517154133
"Franklin County","Lincoln County",23223.8069979577
"Franklin County","Mason County",5315.022907455
"Franklin County","Okanogan County",36641.6254430631
"Franklin County","Pacific County",18283.6780897688
"Franklin County","Pend Oreille County",1772.46738203232
"Franklin County","Pierce County",180828.102259015
"Franklin County","San Juan County",3935.47253050228
"Franklin County","Skagit County",18857.6805514997
"Franklin County","Skamania County",3802.35741894243
"Franklin County","Snohomish County",121903.204371908
"Franklin County","Spokane County",873615.803913648
"Franklin County","Stevens County",22781.1097849742
"Franklin County","Thurston County",36238.9176679353
"Franklin County","Wahkiakum County",108.8
"Franklin County","Walla Walla County",620179.830245312
"Franklin County","Whatcom County",27709.7421355272
"Franklin County","Whitman County",73854.5124453298
"Franklin County","Yakima County",1119025.84099004
"Garfield County","Adams County",2207.18966187344
"Garfield County","Asotin County",278068.319013837
"Garfield County","Benton County",11870.9880595802
"Garfield County","Chelan County",468.874567771109
"Garfield County","Clark County",1806.91395481091
"Garfield County","Columbia County",22588.0159281033
"Garfield County","Cowlitz County",511.368323150278
"Garfield County","Franklin County",5381.9976117961
"Garfield County","Garfield County",301717.782893509
"Garfield County","Grant County",681.77035687469
"Garfield County","Grays Harbor County",189.494810659187
"Garfield County","Island County",411.609272019473
"Garfield County","King County",18223.1802323403
"Garfield County","Kittitas County",922.062254771035
"Garfield County","Lewis County",751.205021905714
"Garfield County","Lincoln County",120.739514348786
"Garfield County","Mason County",122.678915939366
