"county_origin","county_destination","n_scaled_visits_county"
"Kitsap County","Benton County",84415.7770417755
"Kitsap County","Chelan County",237482.663178564
"Kitsap County","Clallam County",562282.847154648
"Kitsap County","Clark County",163938.882532609
"Kitsap County","Columbia County",236.472527472527
"Kitsap County","Cowlitz County",87150.780495988
"Kitsap County","Douglas County",19393.3481424479
"Kitsap County","Ferry County",7838.12663561647
"Kitsap County","Franklin County",21384.1023021389
"Kitsap County","Garfield County",545.975122863619
"Kitsap County","Grant County",93148.3454291457
"Kitsap County","Grays Harbor County",266459.286827801
"Kitsap County","Island County",103754.050480881
"Kitsap County","Jefferson County",607321.366056767
"Kitsap County","King County",7404533.4535885
"Kitsap County","Kitsap County",90259391.1830878
"Kitsap County","Kittitas County",318572.338512892
"Kitsap County","Klickitat County",5983.60705026737
"Kitsap County","Lewis County",177026.108532162
"Kitsap County","Lincoln County",10285.5794231639
"Kitsap County","Mason County",1090672.98209504
"Kitsap County","Okanogan County",39959.3707627518
"Kitsap County","Pacific County",60123.9279356434
"Kitsap County","Pend Oreille County",1411.19258772878
"Kitsap County","Pierce County",9504605.11966266
"Kitsap County","San Juan County",37180.3868693992
"Kitsap County","Skagit County",134159.130227742
"Kitsap County","Skamania County",4325.1022785476
"Kitsap County","Snohomish County",927018.198945342
"Kitsap County","Spokane County",213177.134104453
"Kitsap County","Stevens County",7406.46376600244
"Kitsap County","Thurston County",436319.369946999
