"county_origin","county_destination","n_scaled_visits_county"
"Franklin County","Kitsap County",1689.61589757269
"Franklin County","Kittitas County",27281.7458622531
"Franklin County","Klickitat County",1099.86376021798
"Franklin County","Lewis County",2332.81967647839
"Franklin County","Lincoln County",1569.61368653422
"Franklin County","Mason County",96.7652173913043
"Franklin County","Okanogan County",2174.53417721519
"Franklin County","Pacific County",465.238095238095
"Franklin County","Pend Oreille County",96.3087719298246
"Franklin County","Pierce County",25797.7585482236
"Franklin County","San Juan County",207.457227138643
"Franklin County","Skagit County",1885.41796956431
"Franklin County","Skamania County",403.60751565762
"Franklin County","Snohomish County",7797.63781195323
"Franklin County","Spokane County",88230.9114821234
"Franklin County","Stevens County",1193.95370919881
"Franklin County","Thurston County",4201.1425801761
"Franklin County","Walla Walla County",63741.2149532712
"Franklin County","Whatcom County",1640.76833249623
"Franklin County","Whitman County",6862.94717994628
"Franklin County","Yakima County",109051.921200541
"Garfield County","Adams County",201.340050377834
"Garfield County","Asotin County",26951.3924050633
"Garfield County","Benton County",1173.09933774834
"Garfield County","Columbia County",1850.17857142857
"Garfield County","Franklin County",1013.73530123397
"Garfield County","Garfield County",32205.1546391753
"Garfield County","Grant County",93.9966338062034
"Garfield County","King County",2924.23286162975
"Garfield County","Lewis County",171.216123044285
"Garfield County","Lincoln County",120.739514348786
"Garfield County","Okanogan County",285.184810126582
"Garfield County","Pierce County",357.991445595471
"Garfield County","Spokane County",5105.28839187273
"Garfield County","Thurston County",281.640843363761
"Garfield County","Walla Walla County",2555.32710280374
"Garfield County","Whitman County",3095.05461056401
"Garfield County","Yakima County",338.407823741007
"Grant County","Adams County",120174.842569269
"Grant County","Asotin County",1041.30379746835
"Grant County","Benton County",213346.162251658
"Grant County","Chelan County",270534.025614398
"Grant County","Clallam County",3038.83046407186
"Grant County","Clark County",5604.83377811666
"Grant County","Columbia County",256.178571428571
"Grant County","Cowlitz County",1950.11167711599
"Grant County","Douglas County",233450.857668712
"Grant County","Ferry County",1473.81642512077
"Grant County","Franklin County",75615.4376965889
"Grant County","Grant County",5746155.21952397
"Grant County","Grays Harbor County",2863.47713884993
"Grant County","Island County",886.308392973325
"Grant County","Jefferson County",148.483870967742
"Grant County","King County",193103.805755483
"Grant County","Kitsap County",2268.91277674046
"Grant County","Kittitas County",72043.259476775
"Grant County","Klickitat County",1497.03678474114
"Grant County","Lewis County",3467.12649164678
"Grant County","Lincoln County",11204.6269315673
"Grant County","Mason County",508.017391304348
"Grant County","Okanogan County",42635.129113924
"Grant County","Pacific County",93.047619047619
"Grant County","Pend Oreille County",722.315789473684
"Grant County","Pierce County",32778.5917373353
"Grant County","Skagit County",4740.47946633312
"Grant County","Snohomish County",36363.7413819567
"Grant County","Spokane County",264898.592849264
"Grant County","Stevens County",2876.34302670623
"Grant County","Thurston County",11781.9752807173
"Grant County","Walla Walla County",7216.43302180685
"Grant County","Whatcom County",4663.23631341035
"Grant County","Whitman County",5562.12712623097
"Grant County","Yakima County",134940.119716728
"Grays Harbor County","Adams County",704.690176322418
"Grays Harbor County","Asotin County",81.6708860759494
"Grays Harbor County","Benton County",3654.65562913907
"Grays Harbor County","Chelan County",11116.3724472136
"Grays Harbor County","Clallam County",12849.9116766467
"Grays Harbor County","Clark County",21116.3663743804
"Grays Harbor County","Cowlitz County",20757.8554075235
"Grays Harbor County","Douglas County",639.445398773006
"Grays Harbor County","Franklin County",898.538107911928
"Grays Harbor County","Grant County",2443.91247896129
"Grays Harbor County","Grays Harbor County",4005793.96746145
"Grays Harbor County","Island County",1523.3425504229
"Grays Harbor County","Jefferson County",4528.75806451613
"Grays Harbor County","King County",218351.423409021
"Grays Harbor County","Kitsap County",13541.0645505468
"Grays Harbor County","Kittitas County",9494.86652429258
"Grays Harbor County","Klickitat County",244.41416893733
"Grays Harbor County","Lewis County",105126.699549192
"Grays Harbor County","Lincoln County",193.183222958057
"Grays Harbor County","Mason County",103272.67826087
"Grays Harbor County","Okanogan County",1140.73924050633
"Grays Harbor County","Pacific County",46105.0952380951
"Grays Harbor County","Pierce County",153824.449279303
"Grays Harbor County","San Juan County",414.914454277286
"Grays Harbor County","Skagit County",3743.90139670627
"Grays Harbor County","Skamania County",201.80375782881
"Grays Harbor County","Snohomish County",29096.0401203304
"Grays Harbor County","Spokane County",9654.7590959206
"Grays Harbor County","Stevens County",217.082492581602
"Grays Harbor County","Thurston County",1210844.39583163
"Grays Harbor County","Wahkiakum County",188.968421052632
"Grays Harbor County","Walla Walla County",686.152647975078
"Grays Harbor County","Whatcom County",5872.223505776
"Grays Harbor County","Whitman County",2601.64010743062
"Grays Harbor County","Yakima County",9616.42232464028
"Island County","Adams County",604.020151133501
"Island County","Asotin County",326.683544303797
"Island County","Benton County",1376.1357615894
"Island County","Chelan County",12639.529248875
"Island County","Clallam County",3530.83158682635
"Island County","Clark County",5749.60808234845
"Island County","Cowlitz County",2123.45493730407
"Island County","Douglas County",1492.03926380368
"Island County","Franklin County",645.104282603436
"Island County","Grant County",2796.39985573455
"Island County","Grays Harbor County",1263.29873772791
"Island County","Island County",3564732.35653869
"Island County","Jefferson County",9874.17741935483
"Island County","King County",274277.376887694
"Island County","Kitsap County",9848.04694585222
"Island County","Kittitas County",7345.08542445276
"Island County","Klickitat County",122.207084468665
"Island County","Lewis County",4323.2071068682
"Island County","Lincoln County",193.183222958057
"Island County","Mason County",1040.22608695652
"Island County","Okanogan County",2174.53417721519
"Island County","Pacific County",162.833333333333
"Island County","Pierce County",19219.6657354069
"Island County","San Juan County",6846.08849557522
"Island County","Skagit County",751339.060871382
"Island County","Skamania County",201.80375782881
"Island County","Snohomish County",1079051.75676089
"Island County","Spokane County",9675.34493621041
"Island County","Stevens County",1845.20118694362
"Island County","Thurston County",8683.92600371596
"Island County","Walla Walla County",567.85046728972
"Island County","Whatcom County",113097.873304872
"Island County","Whitman County",2220.36526410027
"Island County","Yakima County",3863.48932104316
"Jefferson County","Adams County",100.670025188917
"Jefferson County","Asotin County",694.20253164557
"Jefferson County","Benton County",1150.53973509934
"Jefferson County","Chelan County",1950.70958809277
"Jefferson County","Clallam County",130669.70995509
"Jefferson County","Clark County",4198.45482272208
"Jefferson County","Cowlitz County",2556.81308777429
"Jefferson County","Douglas County",532.871165644172
"Jefferson County","Franklin County",184.315509315267
"Jefferson County","Grant County",187.993267612407
"Jefferson County","Grays Harbor County",6190.16381486676
"Jefferson County","Island County",5871.79310344828
"Jefferson County","Jefferson County",797209.903225807
"Jefferson County","King County",65351.3826130291
"Jefferson County","Kitsap County",276252.199253136
"Jefferson County","Kittitas County",1791.48424986652
"Jefferson County","Lewis County",3039.08618403606
"Jefferson County","Mason County",10813.5130434783
"Jefferson County","Okanogan County",142.592405063291
"Jefferson County","Pierce County",19152.5423393577
"Jefferson County","San Juan County",207.457227138643
"Jefferson County","Skagit County",2801.19241192412
"Jefferson County","Snohomish County",15670.9808453817
"Jefferson County","Spokane County",1152.80705622933
"Jefferson County","Thurston County",11406.4541562323
"Jefferson County","Wahkiakum County",118.105263157895
"Jefferson County","Whatcom County",4404.167629332
"Jefferson County","Whitman County",1637.23903312444
"Jefferson County","Yakima County",2707.26258992806
"King County","Adams County",14597.1536523929
"King County","Asotin County",3858.94936708861
"King County","Benton County",99578.0860927153
"King County","Chelan County",294957.978539281
"King County","Clallam County",91859.5037425151
"King County","Clark County",247253.829584435
"King County","Columbia County",341.571428571429
"King County","Cowlitz County",83508.1155956122
"King County","Douglas County",28988.191411043
"King County","Ferry County",589.526570048309
"King County","Franklin County",41609.2262279218
"King County","Garfield County",756.958762886598
"King County","Grant County",74163.3440730942
"King County","Grays Harbor County",109380.615708277
"King County","Island County",120593.335718931
"King County","Jefferson County",41946.6935483872
"King County","King County",120406750.194146
"King County","Kitsap County",341109.31234996
"King County","Kittitas County",442368.646556322
"King County","Klickitat County",3452.35013623978
"King County","Lewis County",121328.025192258
"King County","Lincoln County",4032.69977924945
"King County","Mason County",43471.7739130433
"King County","Okanogan County",31762.458227848
"King County","Pacific County",21447.4761904761
"King County","Pend Oreille County",1083.47368421053
"King County","Pierce County",4686466.01429083
"King County","San Juan County",45329.4041297934
"King County","Skagit County",185444.324577863
"King County","Skamania County",1841.45929018789
"King County","Snohomish County",4766602.62467545
"King County","Spokane County",322436.016459289
"King County","Stevens County",8113.4581602374
"King County","Thurston County",353529.668632361
"King County","Wahkiakum County",1417.26315789474
"King County","Walla Walla County",35561.6355140187
"King County","Whatcom County",415028.031893495
"King County","Whitman County",107227.942703671
"King County","Yakima County",159361.88433004
"Kitsap County","Adams County",2743.25818639799
"Kitsap County","Asotin County",755.455696202532
"Kitsap County","Benton County",4241.20529801324
"Kitsap County","Chelan County",44118.1031498789
"Kitsap County","Clallam County",73076.6373502992
"Kitsap County","Clark County",26204.1490659549
"Kitsap County","Columbia County",113.857142857143
"Kitsap County","Cowlitz County",16489.2776253919
"Kitsap County","Douglas County",2637.71226993865
"Kitsap County","Ferry County",147.381642512077
"Kitsap County","Franklin County",1105.8930558916
"Kitsap County","Grant County",7402.23491223852
"Kitsap County","Grays Harbor County",30613.9394109397
"Kitsap County","Island County",13017.6545217957
"Kitsap County","Jefferson County",74576.0241935485
"Kitsap County","King County",1251127.80800389
"Kitsap County","Kitsap County",16038703.0450797
"Kitsap County","Kittitas County",41818.3609183128
"Kitsap County","Klickitat County",122.207084468665
"Kitsap County","Lewis County",27458.7857332274
"Kitsap County","Lincoln County",386.366445916115
"Kitsap County","Mason County",157557.965217392
"Kitsap County","Okanogan County",7343.5088607595
"Kitsap County","Pacific County",3745.16666666667
"Kitsap County","Pend Oreille County",96.3087719298246
"Kitsap County","Pierce County",1677212.29708003
"Kitsap County","San Juan County",1659.65781710914
"Kitsap County","Skagit County",15433.492808005
"Kitsap County","Skamania County",428.832985386221
"Kitsap County","Snohomish County",140811.711944007
"Kitsap County","Spokane County",28676.0755237044
"Kitsap County","Thurston County",74212.3622263507
"Kitsap County","Wahkiakum County",188.968421052632
"Kitsap County","Walla Walla County",2176.76012461059
"Kitsap County","Whatcom County",38457.3068809644
"Kitsap County","Whitman County",12739.0653536258
"Kitsap County","Yakima County",14833.5429406475
"Kittitas County","Adams County",6065.36901763224
"Kittitas County","Asotin County",265.430379746835
"Kittitas County","Benton County",26011.2218543046
"Kittitas County","Chelan County",47110.972654898
"Kittitas County","Clallam County",4948.95247005988
"Kittitas County","Clark County",19234.3004193671
"Kittitas County","Columbia County",170.785714285714
"Kittitas County","Cowlitz County",6023.67829153605
"Kittitas County","Douglas County",22513.8067484663
"Kittitas County","Ferry County",1326.4347826087
"Kittitas County","Franklin County",5967.21461408178
"Kittitas County","Garfield County",91.7525773195876
"Kittitas County","Grant County",41100.0281317625
"Kittitas County","Grays Harbor County",5537.45946704067
"Kittitas County","Island County",1883.40533506831
"Kittitas County","Jefferson County",593.935483870968
"Kittitas County","King County",344380.637900874
"Kittitas County","Kitsap County",13565.2019205121
"Kittitas County","Kittitas County",2544163.56113188
"Kittitas County","Klickitat County",2596.90054495913
"Kittitas County","Lewis County",4836.85547600106
"Kittitas County","Lincoln County",917.620309050773
"Kittitas County","Mason County",4596.34782608696
"Kittitas County","Okanogan County",2388.42278481013
"Kittitas County","Pacific County",837.428571428572
"Kittitas County","Pend Oreille County",96.3087719298246
"Kittitas County","Pierce County",75446.6971592444
"Kittitas County","San Juan County",414.914454277286
"Kittitas County","Skagit County",3366.81780279341
"Kittitas County","Snohomish County",41335.0509254998
"Kittitas County","Spokane County",35304.7160970231
"Kittitas County","Stevens County",2116.55430267062
"Kittitas County","Thurston County",25019.0949188142
"Kittitas County","Wahkiakum County",94.4842105263158
"Kittitas County","Walla Walla County",709.81308411215
"Kittitas County","Whatcom County",6793.35660472125
"Kittitas County","Whitman County",8051.62757385855
"Kittitas County","Yakima County",351239.120391193
"Klickitat County","Adams County",503.350125944584
"Klickitat County","Asotin County",490.025316455696
"Klickitat County","Benton County",16152.6754966887
"Klickitat County","Chelan County",3153.20179993077
"Klickitat County","Clallam County",1070.82597305389
"Klickitat County","Clark County",19296.3465497522
"Klickitat County","Cowlitz County",4376.91731974922
"Klickitat County","Douglas County",1119.02944785276
"Klickitat County","Franklin County",8754.9866924752
"Klickitat County","Grant County",1221.95623948064
"Klickitat County","Grays Harbor County",1179.07882187938
"Klickitat County","Island County",110.788549121666
"Klickitat County","King County",7780.54814969344
"Klickitat County","Kitsap County",868.945318751667
"Klickitat County","Kittitas County",1433.18739989322
"Klickitat County","Klickitat County",487147.990463215
"Klickitat County","Lewis County",2675.25192256696
"Klickitat County","Lincoln County",313.922737306843
"Klickitat County","Okanogan County",926.850632911392
"Klickitat County","Pacific County",93.047619047619
"Klickitat County","Pierce County",2752.05923801518
"Klickitat County","Skagit County",538.690848446946
"Klickitat County","Skamania County",5272.12317327766
"Klickitat County","Snohomish County",1766.45516775639
"Klickitat County","Spokane County",6134.5804063632
"Klickitat County","Stevens County",217.082492581602
"Klickitat County","Thurston County",844.922530091283
"Klickitat County","Walla Walla County",2720.95015576324
"Klickitat County","Whatcom County",1065.06014565545
"Klickitat County","Whitman County",897.117278424351
"Klickitat County","Yakima County",62295.2402203237
"Lewis County","Adams County",1359.04534005038
"Lewis County","Asotin County",245.012658227848
"Lewis County","Benton County",6406.92715231787
"Lewis County","Chelan County",8203.66908965039
"Lewis County","Clallam County",8132.48914670659
"Lewis County","Clark County",66947.7746854751
"Lewis County","Cowlitz County",332385.701410657
"Lewis County","Douglas County",1731.83128834356
"Lewis County","Ferry County",294.763285024155
"Lewis County","Franklin County",1405.40575852891
"Lewis County","Grant County",4417.84178889156
"Lewis County","Grays Harbor County",59122.3809256667
"Lewis County","Island County",1634.13109954457
"Lewis County","Jefferson County",2969.67741935484
"Lewis County","King County",245948.871040654
"Lewis County","Kitsap County",17451.3184849293
"Lewis County","Kittitas County",9443.68126001068
"Lewis County","Klickitat County",733.242506811989
"Lewis County","Lewis County",4307476.62556358
"Lewis County","Lincoln County",193.183222958057
"Lewis County","Mason County",19280.4695652174
