"county_origin","county_destination","n_scaled_visits_county"
"Benton County","San Juan County",2846.52912528399
"Benton County","Skagit County",12927.5084974504
"Benton County","Skamania County",2820.04714232848
"Benton County","Snohomish County",94765.2525969991
"Benton County","Spokane County",365724.690814421
"Benton County","Stevens County",13217.2841424129
"Benton County","Thurston County",35553.6175406304
"Benton County","Wahkiakum County",104.372093023256
"Benton County","Walla Walla County",211631.485034726
"Benton County","Whatcom County",30372.7382310135
"Benton County","Whitman County",101709.478002788
"Benton County","Yakima County",1117206.47593998
"Chelan County","Adams County",9944.13796175498
"Chelan County","Asotin County",1191.61696895626
"Chelan County","Benton County",41625.2948153235
"Chelan County","Chelan County",6850159.47169044
"Chelan County","Clallam County",10326.7726617869
"Chelan County","Clark County",10670.3018441342
"Chelan County","Columbia County",119.84962406015
"Chelan County","Cowlitz County",4654.30799566643
"Chelan County","Douglas County",1586213.69662231
"Chelan County","Ferry County",2170.69219663495
"Chelan County","Franklin County",17034.7077175565
"Chelan County","Grant County",107916.424135818
"Chelan County","Grays Harbor County",13282.2541189517
"Chelan County","Island County",9583.89937832426
"Chelan County","Jefferson County",2981.17307245818
"Chelan County","King County",453536.903193208
"Chelan County","Kitsap County",12431.9260139024
"Chelan County","Kittitas County",114544.613433067
"Chelan County","Klickitat County",3776.34298148396
"Chelan County","Lewis County",5323.13844391551
"Chelan County","Lincoln County",4629.49803121939
"Chelan County","Mason County",1601.67606688145
"Chelan County","Okanogan County",96215.7850638365
"Chelan County","Pacific County",4803.34438632892
"Chelan County","Pend Oreille County",400.734334344635
"Chelan County","Pierce County",45228.4841849636
"Chelan County","San Juan County",1068.96703254735
"Chelan County","Skagit County",17968.7576184815
"Chelan County","Snohomish County",126115.247304294
"Chelan County","Spokane County",91221.3873031756
"Chelan County","Stevens County",3538.51123355126
"Chelan County","Thurston County",11886.335379618
"Chelan County","Walla Walla County",3529.99031476279
"Chelan County","Whatcom County",29573.6712469963
"Chelan County","Whitman County",19612.9862848883
"Chelan County","Yakima County",65079.8741549692
"Clallam County","Adams County",2650.95246515442
"Clallam County","Asotin County",227.217768354569
"Clallam County","Benton County",3884.78521669896
"Clallam County","Chelan County",12024.944424708
"Clallam County","Clallam County",7074534.18002205
"Clallam County","Clark County",9016.33471630717
"Clallam County","Columbia County",348.604892205638
"Clallam County","Cowlitz County",8778.54153576365
"Clallam County","Douglas County",1457.61325347777
"Clallam County","Ferry County",170.435754189944
"Clallam County","Franklin County",891.345618218267
"Clallam County","Grant County",7307.0333226528
"Clallam County","Grays Harbor County",35708.8162742296
"Clallam County","Island County",18241.7045898536
"Clallam County","Jefferson County",131325.671936386
"Clallam County","King County",406459.06467312
"Clallam County","Kitsap County",410363.87381687
"Clallam County","Kittitas County",24027.0643588374
"Clallam County","Klickitat County",1619.20082978203
"Clallam County","Lewis County",17558.2792817553
"Clallam County","Lincoln County",1330.14394586652
"Clallam County","Mason County",19867.3042782268
"Clallam County","Okanogan County",4250.18239318866
"Clallam County","Pacific County",5541.05923120217
"Clallam County","Pend Oreille County",783.631613828276
"Clallam County","Pierce County",107718.141149214
"Clallam County","San Juan County",2635.82129313691
"Clallam County","Skagit County",18306.0911773375
"Clallam County","Skamania County",676.097004069473
"Clallam County","Snohomish County",80326.1010674906
"Clallam County","Spokane County",17936.078410891
"Clallam County","Stevens County",700.854566731297
"Clallam County","Thurston County",42674.176976255
"Clallam County","Wahkiakum County",108.144578313253
"Clallam County","Walla Walla County",2278.67547747465
"Clallam County","Whatcom County",29370.2940442744
"Clallam County","Whitman County",6617.07786002046
"Clallam County","Yakima County",6996.51273202242
"Clark County","Adams County",16086.0286639817
"Clark County","Asotin County",6683.56489628608
"Clark County","Benton County",120424.460995562
"Clark County","Chelan County",69556.1892080407
"Clark County","Clallam County",36068.2343516189
"Clark County","Clark County",56571912.50289
"Clark County","Columbia County",1783.293358922
"Clark County","Cowlitz County",1244721.02201208
"Clark County","Douglas County",9257.53493070837
"Clark County","Ferry County",1380.85919405291
"Clark County","Franklin County",39588.1330259054
"Clark County","Garfield County",292.55366726297
"Clark County","Grant County",23950.7419002173
"Clark County","Grays Harbor County",49601.2647140332
"Clark County","Island County",10859.9676852211
"Clark County","Jefferson County",12457.0483568579
"Clark County","King County",959663.612201377
"Clark County","Kitsap County",38162.9945617741
"Clark County","Kittitas County",50193.3522479038
"Clark County","Klickitat County",51943.229014346
"Clark County","Lewis County",225535.501512343
"Clark County","Lincoln County",4720.9385403267
"Clark County","Mason County",19386.0190321313
"Clark County","Okanogan County",5178.93311003851
"Clark County","Pacific County",204341.074448479
"Clark County","Pend Oreille County",820.190944770253
"Clark County","Pierce County",270340.765699713
"Clark County","San Juan County",13889.8271752938
"Clark County","Skagit County",39024.1181103855
"Clark County","Skamania County",84808.5627790985
"Clark County","Snohomish County",119060.67917608
"Clark County","Spokane County",130678.093588729
"Clark County","Stevens County",3940.60938556209
"Clark County","Thurston County",192531.971535551
"Clark County","Wahkiakum County",8710.87557812377
"Clark County","Walla Walla County",33125.9550801715
"Clark County","Whatcom County",112416.103044411
"Clark County","Whitman County",82006.9271480359
"Clark County","Yakima County",87591.9796470511
"Columbia County","Adams County",671.934202782229
"Columbia County","Asotin County",7452.21994148394
"Columbia County","Benton County",23006.7359697083
"Columbia County","Chelan County",343.552787633892
"Columbia County","Clallam County",120.172494172494
"Columbia County","Clark County",708.326666169538
"Columbia County","Columbia County",128470.852752726
"Columbia County","Cowlitz County",285.990137040259
"Columbia County","Douglas County",333.756261229982
"Columbia County","Franklin County",7298.71958664723
"Columbia County","Garfield County",2074.66196775101
"Columbia County","Grant County",1683.347891231
"Columbia County","Grays Harbor County",545.203659076253
"Columbia County","King County",7791.45940798603
"Columbia County","Kitsap County",310.486959392429
"Columbia County","Kittitas County",1455.26502496575
"Columbia County","Lewis County",93.6276102088167
"Columbia County","Lincoln County",96.5916114790287
"Columbia County","Mason County",218.28524724152
"Columbia County","Okanogan County",634.373042891155
"Columbia County","Pacific County",297.545392853005
"Columbia County","Pierce County",1014.79221444582
"Columbia County","Skagit County",349.730286294674
"Columbia County","Snohomish County",433.886397877331
"Columbia County","Spokane County",9837.87488788616
"Columbia County","Stevens County",125.268493150685
"Columbia County","Thurston County",1099.87204780213
"Columbia County","Walla Walla County",154087.638899423
"Columbia County","Whatcom County",282.715585016186
"Columbia County","Whitman County",2676.69924657227
"Columbia County","Yakima County",2756.28149897977
"Cowlitz County","Adams County",5247.49360634985
"Cowlitz County","Asotin County",1794.13691028384
"Cowlitz County","Benton County",20663.9629987525
"Cowlitz County","Chelan County",26931.1697265597
"Cowlitz County","Clallam County",14214.3303741688
"Cowlitz County","Clark County",1783893.90090773
"Cowlitz County","Columbia County",1027.46710442908
"Cowlitz County","Cowlitz County",11475889.4042385
"Cowlitz County","Douglas County",3230.50856066395
"Cowlitz County","Ferry County",652.029488946388
"Cowlitz County","Franklin County",9523.05755261422
"Cowlitz County","Garfield County",221.536796536797
"Cowlitz County","Grant County",16031.4622046692
"Cowlitz County","Grays Harbor County",29172.6350859487
"Cowlitz County","Island County",3352.99420426385
"Cowlitz County","Jefferson County",6042.20683466172
"Cowlitz County","King County",218915.305057842
"Cowlitz County","Kitsap County",12821.6447089294
"Cowlitz County","Kittitas County",18456.8006717027
"Cowlitz County","Klickitat County",6281.67249531102
"Cowlitz County","Lewis County",267830.541877819
"Cowlitz County","Lincoln County",2297.18066552854
"Cowlitz County","Mason County",10925.3147976934
"Cowlitz County","Okanogan County",3111.58815531791
"Cowlitz County","Pacific County",71736.7866540783
"Cowlitz County","Pend Oreille County",396.482536402861
"Cowlitz County","Pierce County",93853.5438674469
"Cowlitz County","San Juan County",636.502083419919
"Cowlitz County","Skagit County",9362.9781971228
"Cowlitz County","Skamania County",6905.04149640942
"Cowlitz County","Snohomish County",32816.2143605326
"Cowlitz County","Spokane County",48991.022473015
"Cowlitz County","Stevens County",5073.54815282835
"Cowlitz County","Thurston County",126103.496787618
"Cowlitz County","Wahkiakum County",34044.146091377
"Cowlitz County","Walla Walla County",4515.22489920152
"Cowlitz County","Whatcom County",24773.0530016522
"Cowlitz County","Whitman County",22485.5149137896
"Cowlitz County","Yakima County",42795.2639721292
"Douglas County","Adams County",9400.23910980205
"Douglas County","Asotin County",186.716925881105
"Douglas County","Benton County",29552.7706042903
"Douglas County","Chelan County",2455570.57344221
"Douglas County","Clallam County",2621.02783370465
"Douglas County","Clark County",2234.00209090337
"Douglas County","Columbia County",679.080953881484
"Douglas County","Cowlitz County",2479.85381526651
"Douglas County","Douglas County",2714249.03611935
"Douglas County","Ferry County",1021.69975696746
"Douglas County","Franklin County",6211.32780614816
"Douglas County","Garfield County",103.488372093023
"Douglas County","Grant County",124778.894874421
"Douglas County","Grays Harbor County",5172.71074068973
"Douglas County","Island County",1190.59763387196
"Douglas County","Jefferson County",739.312642861825
"Douglas County","King County",209941.806130404
"Douglas County","Kitsap County",6018.64754012757
"Douglas County","Kittitas County",51272.9243442061
"Douglas County","Klickitat County",1559.86918896841
"Douglas County","Lewis County",1495.13323190668
"Douglas County","Lincoln County",4725.70677716357
"Douglas County","Mason County",332.503250170385
"Douglas County","Okanogan County",179644.78794203
"Douglas County","Pacific County",879.773246788579
"Douglas County","Pend Oreille County",830.355138956814
"Douglas County","Pierce County",30585.9259824754
"Douglas County","San Juan County",1042.75862237323
"Douglas County","Skagit County",5933.82140767567
"Douglas County","Skamania County",100.901878914405
"Douglas County","Snohomish County",56969.8668664184
"Douglas County","Spokane County",81947.8594133819
"Douglas County","Stevens County",3090.43738742736
"Douglas County","Thurston County",6200.19088483306
"Douglas County","Walla Walla County",3370.18455730502
"Douglas County","Whatcom County",9015.90350241036
"Douglas County","Whitman County",13624.4813313386
"Douglas County","Yakima County",42903.4396698141
"Ferry County","Adams County",350.964470529008
"Ferry County","Asotin County",452.507298898487
"Ferry County","Benton County",1311.89155796913
"Ferry County","Chelan County",7712.48918498325
"Ferry County","Clallam County",124.276416231418
"Ferry County","Clark County",1467.13411321691
"Ferry County","Columbia County",464.934690185436
"Ferry County","Cowlitz County",289.312881361401
"Ferry County","Douglas County",3668.68846344463
"Ferry County","Ferry County",219195.351427577
"Ferry County","Franklin County",408.450405594508
"Ferry County","Grant County",9293.57238073568
"Ferry County","Grays Harbor County",1350.16330572612
"Ferry County","Island County",468.974704571402
"Ferry County","Jefferson County",859.837044814754
"Ferry County","King County",9384.90349734261
"Ferry County","Kitsap County",96.5494798612963
"Ferry County","Kittitas County",2282.08183627349
"Ferry County","Lewis County",728.198763706891
"Ferry County","Lincoln County",2034.89516770214
"Ferry County","Mason County",830.320536239495
"Ferry County","Okanogan County",42969.6901905278
"Ferry County","Pacific County",405.919272514836
"Ferry County","Pend Oreille County",497.238608681756
"Ferry County","Pierce County",6186.64554325726
"Ferry County","Skagit County",1009.02762959185
"Ferry County","Skamania County",109.10158013544
"Ferry County","Snohomish County",4407.34322258036
"Ferry County","Spokane County",84411.6828091641
"Ferry County","Stevens County",155678.656816296
"Ferry County","Thurston County",516.00147872166
"Ferry County","Wahkiakum County",112.905660377358
"Ferry County","Walla Walla County",421.355899221361
"Ferry County","Whitman County",1596.94023904382
"Ferry County","Yakima County",4460.84409796449
"Franklin County","Adams County",159268.162916879
"Franklin County","Asotin County",3321.77062436633
"Franklin County","Benton County",5030372.98646895
"Franklin County","Chelan County",35312.9087573914
"Franklin County","Clallam County",4460.3433683734
"Franklin County","Clark County",13545.8767979532
"Franklin County","Columbia County",6509.48122745559
"Franklin County","Cowlitz County",3048.02212844335
"Franklin County","Douglas County",8952.14594215481
"Franklin County","Ferry County",167.626373626374
"Franklin County","Franklin County",6892290.07901966
"Franklin County","Garfield County",194.304698623635
"Franklin County","Grant County",85951.8106138354
"Franklin County","Grays Harbor County",5591.33458164254
"Franklin County","Island County",3712.86683748158
"Franklin County","Jefferson County",2886.214007181
"Franklin County","King County",295774.463163751
"Franklin County","Kitsap County",6282.11757163524
"Franklin County","Kittitas County",61317.1788612696
"Franklin County","Klickitat County",6528.15433943499
"Franklin County","Lewis County",7293.52457775792
"Franklin County","Lincoln County",6833.6005703995
"Franklin County","Mason County",616.700386078997
"Franklin County","Okanogan County",7785.61319390687
"Franklin County","Pacific County",3779.51642672318
"Franklin County","Pend Oreille County",202.945472312481
"Franklin County","Pierce County",31807.1397120239
"Franklin County","San Juan County",2692.88318611468
"Franklin County","Skagit County",3377.56115614683
"Franklin County","Skamania County",1048.21134355119
"Franklin County","Snohomish County",26548.6874681221
"Franklin County","Spokane County",182499.427996786
"Franklin County","Stevens County",3624.18507302344
"Franklin County","Thurston County",8131.1279092518
"Franklin County","Walla Walla County",116786.183953083
"Franklin County","Whatcom County",4636.19347460658
"Franklin County","Whitman County",22726.5951088849
"Franklin County","Yakima County",216685.775056007
"Garfield County","Adams County",715.501529272832
"Garfield County","Asotin County",53826.0982514895
"Garfield County","Benton County",1927.24822442148
"Garfield County","Chelan County",113.362701908957
"Garfield County","Clark County",88.9611442627431
"Garfield County","Columbia County",5024.25026080337
"Garfield County","Franklin County",1138.85154208461
"Garfield County","Garfield County",55941.4298905716
"Garfield County","Island County",300.820722897807
"Garfield County","King County",4733.93004069891
"Garfield County","Kittitas County",120.667086217747
"Garfield County","Lewis County",276.551684751571
"Garfield County","Okanogan County",158.659154929577
"Garfield County","Pacific County",98.7736263736264
"Garfield County","Pierce County",280.528362067843
"Garfield County","Spokane County",20629.6061074319
"Garfield County","Thurston County",390.154153325754
"Garfield County","Walla Walla County",7667.90665350839
"Garfield County","Whitman County",7437.5906056857
"Garfield County","Yakima County",519.434050377144
"Grant County","Adams County",246322.954431983
"Grant County","Asotin County",1234.31786054442
"Grant County","Benton County",372914.083471885
"Grant County","Chelan County",479092.761614317
"Grant County","Clallam County",4459.2685437947
"Grant County","Clark County",11033.5743825205
"Grant County","Columbia County",103.506493506494
"Grant County","Cowlitz County",4295.65792687501
"Grant County","Douglas County",406054.87117894
"Grant County","Ferry County",6749.7015930001
"Grant County","Franklin County",130738.150912683
"Grant County","Garfield County",192.888940955951
"Grant County","Grant County",9961325.34146908
"Grant County","Grays Harbor County",12747.9903319666
"Grant County","Island County",4775.04561787695
"Grant County","Jefferson County",1074.33943825808
"Grant County","King County",450610.181426091
"Grant County","Kitsap County",6326.61392312422
"Grant County","Kittitas County",160105.612559159
"Grant County","Klickitat County",4461.01472621668
"Grant County","Lewis County",10798.2202284171
"Grant County","Lincoln County",25529.1052258751
"Grant County","Mason County",1588.95721608908
"Grant County","Okanogan County",75977.8498069379
"Grant County","Pacific County",4588.85231009395
"Grant County","Pend Oreille County",2319.01027693085
"Grant County","Pierce County",69741.2551692059
"Grant County","San Juan County",1973.8153859543
"Grant County","Skagit County",18325.9451016943
"Grant County","Skamania County",450.444038328092
"Grant County","Snohomish County",84874.3825374708
"Grant County","Spokane County",510823.170980132
"Grant County","Stevens County",10829.1395873559
"Grant County","Thurston County",16755.6383525018
"Grant County","Walla Walla County",20790.681241753
"Grant County","Whatcom County",18350.7168606043
"Grant County","Whitman County",29560.7521489324
"Grant County","Yakima County",227968.393111029
"Grays Harbor County","Adams County",5047.24291037198
"Grays Harbor County","Asotin County",354.018811040189
"Grays Harbor County","Benton County",13442.0664962493
"Grays Harbor County","Chelan County",29760.8176942862
"Grays Harbor County","Clallam County",30342.836235637
"Grays Harbor County","Clark County",35359.64865718
"Grays Harbor County","Cowlitz County",45931.2013396016
"Grays Harbor County","Douglas County",4655.73468735236
"Grays Harbor County","Ferry County",1180.46189161182
"Grays Harbor County","Franklin County",3026.94626667903
"Grays Harbor County","Garfield County",103.488372093023
"Grays Harbor County","Grant County",14939.7583534637
"Grays Harbor County","Grays Harbor County",7008505.4680616
"Grays Harbor County","Island County",5339.9809295554
"Grays Harbor County","Jefferson County",11883.0846170161
"Grays Harbor County","King County",482178.969542153
"Grays Harbor County","Kitsap County",34783.6174061621
"Grays Harbor County","Kittitas County",35023.5729443972
"Grays Harbor County","Klickitat County",1872.65745084391
"Grays Harbor County","Lewis County",214153.322350439
"Grays Harbor County","Lincoln County",1934.34360675642
"Grays Harbor County","Mason County",213287.457588945
"Grays Harbor County","Okanogan County",8584.90450698899
"Grays Harbor County","Pacific County",86261.0639502725
"Grays Harbor County","Pend Oreille County",204.842237901471
"Grays Harbor County","Pierce County",304438.304289819
"Grays Harbor County","San Juan County",422.52756353008
"Grays Harbor County","Skagit County",11520.7185237524
"Grays Harbor County","Skamania County",838.188516531808
"Grays Harbor County","Snohomish County",51720.1674290812
"Grays Harbor County","Spokane County",34191.9537827384
"Grays Harbor County","Stevens County",4705.22649479986
"Grays Harbor County","Thurston County",2213113.40268768
"Grays Harbor County","Wahkiakum County",652.183972125436
"Grays Harbor County","Walla Walla County",4613.60633543138
"Grays Harbor County","Whatcom County",19254.6457841819
"Grays Harbor County","Whitman County",8416.52814922603
"Grays Harbor County","Yakima County",28548.8636729218
"Island County","Adams County",2949.87082691263
"Island County","Asotin County",640.987569767577
"Island County","Benton County",7404.63216214366
"Island County","Chelan County",33397.1765258464
"Island County","Clallam County",14327.7452699189
"Island County","Clark County",13037.7824961238
"Island County","Cowlitz County",7848.38789265649
"Island County","Douglas County",1890.53842806254
"Island County","Ferry County",680.859463927166
"Island County","Franklin County",3389.53305318417
"Island County","Grant County",12775.4208000311
"Island County","Grays Harbor County",7379.45059434452
"Island County","Island County",6318927.5688803
"Island County","Jefferson County",32605.6237619326
"Island County","King County",602922.506913645
"Island County","Kitsap County",25205.2543762218
"Island County","Kittitas County",27127.0959675571
"Island County","Klickitat County",499.550720122393
"Island County","Lewis County",7241.35414246848
"Island County","Lincoln County",1224.11862868412
"Island County","Mason County",3554.38220589185
"Island County","Okanogan County",9722.262005308
"Island County","Pacific County",4154.46146850594
"Island County","Pend Oreille County",97.8538324420677
"Island County","Pierce County",47104.2314692608
"Island County","San Juan County",15900.226566872
"Island County","Skagit County",1423130.10699582
"Island County","Snohomish County",1922423.01924441
"Island County","Spokane County",19715.5572640816
"Island County","Stevens County",2548.32134050023
"Island County","Thurston County",13899.9133125042
"Island County","Wahkiakum County",307.052996653483
"Island County","Walla Walla County",3403.40377334402
"Island County","Whatcom County",226502.18503609
"Island County","Whitman County",10991.3148895369
"Island County","Yakima County",10064.5114043561
"Jefferson County","Adams County",790.216082202496
"Jefferson County","Asotin County",1068.58700174386
"Jefferson County","Benton County",2578.7880589075
"Jefferson County","Chelan County",9167.69934166671
"Jefferson County","Clallam County",258309.267544055
"Jefferson County","Clark County",3331.72098018927
"Jefferson County","Cowlitz County",2467.49654984165
"Jefferson County","Douglas County",775.304143286718
"Jefferson County","Ferry County",498.338106761193
"Jefferson County","Franklin County",689.504787330069
"Jefferson County","Grant County",2042.63463642558
"Jefferson County","Grays Harbor County",9901.50788065373
"Jefferson County","Island County",10446.007451084
"Jefferson County","Jefferson County",1397355.20680808
"Jefferson County","King County",147134.528103687
"Jefferson County","Kitsap County",557117.379273177
"Jefferson County","Kittitas County",7565.067161637
"Jefferson County","Lewis County",3008.17089074559
"Jefferson County","Lincoln County",210.44311778291
"Jefferson County","Mason County",24769.4702075616
"Jefferson County","Okanogan County",2315.48546728728
"Jefferson County","Pacific County",1281.42632434172
"Jefferson County","Pend Oreille County",103.577358490566
"Jefferson County","Pierce County",46471.5140707875
"Jefferson County","San Juan County",1536.2740409614
"Jefferson County","Skagit County",9696.31846718355
"Jefferson County","Snohomish County",30450.4854232451
"Jefferson County","Spokane County",6284.52021468913
"Jefferson County","Stevens County",227.195031055901
"Jefferson County","Thurston County",17682.3125337818
"Jefferson County","Wahkiakum County",94.4842105263158
"Jefferson County","Walla Walla County",205.356991972962
"Jefferson County","Whatcom County",10847.0122514644
"Jefferson County","Whitman County",8868.40030827816
"Jefferson County","Yakima County",4359.73209728797
"King County","Adams County",67342.2904277546
"King County","Asotin County",15741.4702172331
"King County","Benton County",229255.324152752
"King County","Chelan County",774020.628943375
"King County","Clallam County",267138.087098546
"King County","Clark County",278062.106767014
"King County","Columbia County",1610.45818773015
"King County","Cowlitz County",189838.724012036
"King County","Douglas County",62085.3235800939
"King County","Ferry County",7935.56376135831
"King County","Franklin County",79502.0069117437
"King County","Garfield County",758.163220825481
"King County","Grant County",292968.408667525
"King County","Grays Harbor County",342290.079219054
"King County","Island County",288827.985365732
"King County","Jefferson County",123902.618101545
"King County","King County",229823922.970865
"King County","Kitsap County",763345.84174372
"King County","Kittitas County",934687.593995301
"King County","Klickitat County",15232.0472249868
"King County","Lewis County",276310.549751946
"King County","Lincoln County",17156.6846186974
"King County","Mason County",137668.935742182
"King County","Okanogan County",84228.0883453766
"King County","Pacific County",81282.353653149
"King County","Pend Oreille County",5490.99811792569
"King County","Pierce County",9061903.28489009
"King County","San Juan County",188929.829315477
"King County","Skagit County",527173.263220134
"King County","Skamania County",5406.22663778501
"King County","Snohomish County",9099922.70878807
"King County","Spokane County",686620.924052835
"King County","Stevens County",15413.2545816751
"King County","Thurston County",766741.679883653
"King County","Wahkiakum County",3775.16165218708
"King County","Walla Walla County",86725.9467800813
"King County","Whatcom County",886782.4224958
"King County","Whitman County",440127.043761743
"King County","Yakima County",391292.428007834
"Kitsap County","Adams County",11361.4172477314
"Kitsap County","Asotin County",2863.3475324922
"Kitsap County","Benton County",28506.5702277236
"Kitsap County","Chelan County",86412.1033803734
"Kitsap County","Clallam County",192703.788076153
"Kitsap County","Clark County",50491.8277213897
"Kitsap County","Cowlitz County",25345.4373780658
"Kitsap County","Douglas County",6566.93255495497
"Kitsap County","Ferry County",2019.06377847361
"Kitsap County","Franklin County",6056.977626242
"Kitsap County","Garfield County",96.7391304347826
"Kitsap County","Grant County",36220.0556580375
"Kitsap County","Grays Harbor County",92544.239107517
"Kitsap County","Island County",31145.0285402928
"Kitsap County","Jefferson County",188256.161281239
"Kitsap County","King County",2473384.43672726
"Kitsap County","Kitsap County",28985338.4152732
"Kitsap County","Kittitas County",130665.411651389
"Kitsap County","Klickitat County",2010.88033382777
"Kitsap County","Lewis County",58342.7681213203
"Kitsap County","Lincoln County",3882.17162674678
"Kitsap County","Mason County",343301.842211102
"Kitsap County","Okanogan County",14404.6008910944
"Kitsap County","Pacific County",21606.0161518985
"Kitsap County","Pend Oreille County",1122.26627193931
"Kitsap County","Pierce County",3098770.17677008
"Kitsap County","San Juan County",14099.5555427367
"Kitsap County","Skagit County",43316.3908302551
"Kitsap County","Skamania County",1775.74347665517
"Kitsap County","Snohomish County",321468.12878252
"Kitsap County","Spokane County",73841.4369749885
"Kitsap County","Stevens County",2700.53582503943
"Kitsap County","Thurston County",145815.607537403
"Kitsap County","Wahkiakum County",533.33526159965
"Kitsap County","Walla Walla County",6105.69444519918
"Kitsap County","Whatcom County",93171.214234197
"Kitsap County","Whitman County",54231.3633355229
"Kitsap County","Yakima County",38337.8520533943
"Kittitas County","Adams County",11024.5350785233
"Kittitas County","Asotin County",735.125239535464
"Kittitas County","Benton County",41582.8570534945
"Kittitas County","Chelan County",75475.8728927689
"Kittitas County","Clallam County",6297.33650114972
"Kittitas County","Clark County",13275.6224322962
"Kittitas County","Columbia County",118.955223880597
"Kittitas County","Cowlitz County",4862.45518034772
"Kittitas County","Douglas County",27234.797014901
"Kittitas County","Ferry County",718.485507246377
"Kittitas County","Franklin County",12318.3088922419
"Kittitas County","Grant County",64679.1378518599
"Kittitas County","Grays Harbor County",11251.3652933737
"Kittitas County","Island County",3936.22997204385
"Kittitas County","Jefferson County",923.472144770464
"Kittitas County","King County",694513.201884198
"Kittitas County","Kitsap County",16440.6836339983
"Kittitas County","Kittitas County",4874015.94168259
"Kittitas County","Klickitat County",8405.98136833139
