"county_origin","county_destination","n_scaled_visits_county"
"Clallam County","Chelan County",8470.88958116995
"Clallam County","Clallam County",5400291.14708081
"Clallam County","Clark County",9782.60655737704
"Clallam County","Cowlitz County",8385.48021159876
"Clallam County","Douglas County",639.445398773006
"Clallam County","Ferry County",957.980676328502
"Clallam County","Franklin County",783.340914589886
"Clallam County","Grant County",7073.2466939168
"Clallam County","Grays Harbor County",23771.0712482468
"Clallam County","Island County",11715.8890696161
"Clallam County","Jefferson County",106277.330645161
"Clallam County","King County",388505.223045117
"Clallam County","Kitsap County",295513.820485466
"Clallam County","Kittitas County",13666.4655632675
"Clallam County","Klickitat County",641.58719346049
"Clallam County","Lewis County",13590.2797666402
"Clallam County","Lincoln County",1062.50772626932
"Clallam County","Mason County",13063.3043478261
"Clallam County","Okanogan County",4634.25316455696
"Clallam County","Pacific County",2628.59523809524
"Clallam County","Pend Oreille County",96.3087719298246
"Clallam County","Pierce County",84329.3599030817
"Clallam County","San Juan County",829.828908554572
"Clallam County","Skagit County",10881.5551386283
"Clallam County","Skamania County",605.41127348643
"Clallam County","Snohomish County",63163.3897842039
"Clallam County","Spokane County",12125.0599306977
"Clallam County","Stevens County",217.082492581602
"Clallam County","Thurston County",25981.3678003071
"Clallam County","Walla Walla County",2366.04361370717
"Clallam County","Whatcom County",15947.1167754897
"Clallam County","Whitman County",1704.52282900627
"Clallam County","Yakima County",11787.8725269784
"Clark County","Adams County",10016.6675062972
"Clark County","Asotin County",3123.91139240506
"Clark County","Benton County",79432.3609271529
"Clark County","Chelan County",23355.0709588092
"Clark County","Clallam County",19419.5737275449
"Clark County","Clark County",40670804.1444948
"Clark County","Columbia County",341.571428571429
"Clark County","Cowlitz County",916335.80916932
"Clark County","Douglas County",5195.49386503067
"Clark County","Ferry County",3389.77777777778
"Clark County","Franklin County",25297.3036535204
"Clark County","Garfield County",504.639175257732
"Clark County","Grant County",17694.8663140178
"Clark County","Grays Harbor County",31687.7433380084
"Clark County","Island County",9195.44957709825
"Clark County","Jefferson County",7275.70967741935
"Clark County","King County",592992.649583394
"Clark County","Kitsap County",24137.3699653241
"Clark County","Kittitas County",17633.3235451148
"Clark County","Klickitat County",35653.9168937329
"Clark County","Lewis County",128925.740652348
"Clark County","Lincoln County",2342.34657836645
"Clark County","Mason County",13256.8347826087
"Clark County","Okanogan County",5133.32658227848
"Clark County","Pacific County",127824.166666666
"Clark County","Pend Oreille County",288.926315789474
"Clark County","Pierce County",163065.103468737
"Clark County","San Juan County",5601.34513274336
"Clark County","Skagit County",24079.4809255785
"Clark County","Skamania County",49366.2442588726
"Clark County","Snohomish County",83174.8033275006
"Clark County","Spokane County",95888.8440699322
"Clark County","Stevens County",2116.55430267062
"Clark County","Thurston County",127512.891832941
"Clark County","Wahkiakum County",6637.51578947369
"Clark County","Walla Walla County",21625.6386292835
"Clark County","Whatcom County",43235.6848317429
"Clark County","Whitman County",20880.4046553268
"Clark County","Yakima County",61026.2108812949
"Columbia County","Adams County",402.680100755668
"Columbia County","Asotin County",5819.05063291139
"Columbia County","Benton County",9339.67549668874
"Columbia County","Chelan County",534.440983039114
"Columbia County","Clark County",248.184521540221
"Columbia County","Columbia County",94131.3928571429
"Columbia County","Franklin County",4607.88773288168
"Columbia County","Garfield County",1330.41237113402
"Columbia County","Grant County",986.964654965136
"Columbia County","Island County",110.788549121666
"Columbia County","King County",8250.51414531252
"Columbia County","Kittitas County",102.370528563801
"Columbia County","Lewis County",256.824184566428
"Columbia County","Lincoln County",531.253863134658
"Columbia County","Okanogan County",285.184810126582
"Columbia County","Pacific County",186.095238095238
"Columbia County","Pierce County",178.995722797735
"Columbia County","Snohomish County",504.701476501826
"Columbia County","Spokane County",14327.7448417073
"Columbia County","Stevens County",108.541246290801
"Columbia County","Thurston County",187.760562242507
"Columbia County","Walla Walla County",106448.302180685
"Columbia County","Whatcom County",230.283274736313
"Columbia County","Whitman County",1457.81557743957
"Columbia County","Yakima County",1015.22347122302
"Cowlitz County","Adams County",2340.57808564232
"Cowlitz County","Asotin County",592.113924050633
"Cowlitz County","Benton County",18340.9569536424
"Cowlitz County","Chelan County",9486.32744894426
"Cowlitz County","Clallam County",11634.379491018
"Cowlitz County","Clark County",1239929.86961497
"Cowlitz County","Columbia County",227.714285714286
"Cowlitz County","Cowlitz County",8836671.0499605
"Cowlitz County","Douglas County",1039.09877300613
"Cowlitz County","Ferry County",589.526570048309
"Cowlitz County","Franklin County",7142.22598596661
"Cowlitz County","Grant County",7120.2450108199
"Cowlitz County","Grays Harbor County",22339.3326788219
"Cowlitz County","Island County",2991.29082628497
"Cowlitz County","Jefferson County",3415.12903225806
"Cowlitz County","King County",135115.223740482
"Cowlitz County","Kitsap County",10089.4206455055
"Cowlitz County","Kittitas County",8164.04965296317
"Cowlitz County","Klickitat County",5682.62942779292
"Cowlitz County","Lewis County",201478.572792359
"Cowlitz County","Lincoln County",990.064017660044
"Cowlitz County","Mason County",7910.55652173914
"Cowlitz County","Okanogan County",2424.07088607595
"Cowlitz County","Pacific County",44383.7142857141
"Cowlitz County","Pend Oreille County",192.617543859649
"Cowlitz County","Pierce County",70121.5744060119
"Cowlitz County","San Juan County",1244.74336283186
"Cowlitz County","Skagit County",5009.82489055659
"Cowlitz County","Skamania County",3859.49686847599
"Cowlitz County","Snohomish County",26168.7715566197
"Cowlitz County","Spokane County",28799.5905654433
"Cowlitz County","Stevens County",2333.63679525223
"Cowlitz County","Thurston County",90172.0100169636
"Cowlitz County","Wahkiakum County",20526.6947368421
"Cowlitz County","Walla Walla County",4069.59501557632
"Cowlitz County","Whatcom County",9182.5455801105
"Cowlitz County","Whitman County",4889.28916741271
"Cowlitz County","Yakima County",26029.2017760791
"Douglas County","Adams County",6367.379093199
"Douglas County","Asotin County",571.696202531646
"Douglas County","Benton County",20100.6059602649
"Douglas County","Chelan County",1937776.11630322
"Douglas County","Clallam County",3067.77170658683
"Douglas County","Clark County",3764.13191002669
"Douglas County","Columbia County",341.571428571429
"Douglas County","Cowlitz County",1776.7684169279
"Douglas County","Douglas County",2208511.18957055
"Douglas County","Ferry County",736.908212560386
"Douglas County","Franklin County",9146.65714977014
"Douglas County","Garfield County",183.505154639175
"Douglas County","Grant County",94795.6051935562
"Douglas County","Grays Harbor County",1621.23338008415
"Douglas County","Island County",664.731294729993
"Douglas County","Jefferson County",890.903225806451
"Douglas County","King County",164174.78780293
"Douglas County","Kitsap County",3499.91864497199
"Douglas County","Kittitas County",32656.1986118527
"Douglas County","Klickitat County",1924.76158038147
"Douglas County","Lewis County",1626.55316892071
"Douglas County","Lincoln County",3598.03752759382
"Douglas County","Mason County",290.295652173913
"Douglas County","Okanogan County",155461.369620253
"Douglas County","Pacific County",930.47619047619
"Douglas County","Pend Oreille County",288.926315789474
"Douglas County","Pierce County",15751.6236062007
"Douglas County","San Juan County",1037.28613569322
"Douglas County","Skagit County",5844.79570564936
"Douglas County","Snohomish County",40931.2897442983
"Douglas County","Spokane County",44177.2132619312
"Douglas County","Stevens County",1302.49495548961
"Douglas County","Thurston County",5046.06511026738
"Douglas County","Walla Walla County",4187.89719626168
"Douglas County","Whatcom County",5037.44663485686
"Douglas County","Whitman County",4822.00537153089
"Douglas County","Yakima County",31471.9276079136
"Ferry County","Adams County",604.020151133501
"Ferry County","Benton County",1376.1357615894
"Ferry County","Chelan County",6172.79335410176
"Ferry County","Clark County",992.738086160884
"Ferry County","Cowlitz County",173.343260188088
"Ferry County","Douglas County",559.51472392638
"Ferry County","Ferry County",176231.599033816
"Ferry County","Franklin County",875.49866924752
"Ferry County","Grant County",4229.84852127915
"Ferry County","Grays Harbor County",2063.38793828892
"Ferry County","Island County",332.365647364997
"Ferry County","King County",8746.58936291041
"Ferry County","Kitsap County",868.945318751667
"Ferry County","Kittitas County",1279.63160704752
"Ferry County","Lewis County",449.442322991249
"Ferry County","Lincoln County",1642.05739514349
"Ferry County","Okanogan County",32118.9392405063
"Ferry County","Pacific County",1139.83333333333
"Ferry County","Pend Oreille County",288.926315789474
"Ferry County","Pierce County",6399.09709001904
"Ferry County","Snohomish County",2599.21260398441
"Ferry County","Spokane County",54717.1634903137
"Ferry County","Stevens County",151523.579821958
"Ferry County","Thurston County",516.341546166895
"Ferry County","Walla Walla County",189.283489096573
"Ferry County","Whatcom County",115.141637368157
"Ferry County","Yakima County",3186.67367356115
"Franklin County","Adams County",111970.235516373
"Franklin County","Asotin County",1592.58227848101
"Franklin County","Benton County",3688291.99668864
"Franklin County","Chelan County",23488.681204569
"Franklin County","Clallam County",4775.30501497006
"Franklin County","Clark County",13794.922988944
"Franklin County","Columbia County",5607.46428571429
"Franklin County","Cowlitz County",1993.44749216301
"Franklin County","Douglas County",7726.6319018405
"Franklin County","Ferry County",884.289855072464
"Franklin County","Franklin County",5867108.25308493
"Franklin County","Garfield County",275.257731958763
"Franklin County","Grant County",69487.0115412356
"Franklin County","Grays Harbor County",3263.52173913043
"Franklin County","Island County",2049.58815875081
"Franklin County","Jefferson County",742.41935483871
"Franklin County","King County",255295.972509076
"Franklin County","Kitsap County",3427.50653507602
"Franklin County","Kittitas County",39694.172450614
"Franklin County","Klickitat County",2169.1757493188
"Franklin County","Lewis County",5671.53407584195
"Franklin County","Lincoln County",4732.98896247241
"Franklin County","Mason County",290.295652173913
"Franklin County","Okanogan County",6452.30632911392
"Franklin County","Pacific County",2000.52380952381
"Franklin County","Pend Oreille County",96.3087719298246
"Franklin County","Pierce County",30697.7664598116
"Franklin County","San Juan County",207.457227138643
"Franklin County","Skagit County",3178.27600583698
"Franklin County","Skamania County",403.60751565762
"Franklin County","Snohomish County",18926.3053688185
"Franklin County","Spokane County",138378.018428098
"Franklin County","Stevens County",1519.57744807122
"Franklin County","Thurston County",6947.14080297277
"Franklin County","Walla Walla County",85650.7788161991
"Franklin County","Whatcom County",5325.30072827725
"Franklin County","Whitman County",7737.63652641002
"Franklin County","Yakima County",179186.942670867
"Garfield County","Adams County",906.030226700252
"Garfield County","Asotin County",41325.4683544304
"Garfield County","Benton County",2346.19867549669
"Garfield County","Chelan County",106.888196607823
"Garfield County","Columbia County",3216.46428571428
"Garfield County","Franklin County",391.670457294943
"Garfield County","Garfield County",44958.7628865979
"Garfield County","Grant County",281.98990141861
"Garfield County","Grays Harbor County",189.494810659187
"Garfield County","Island County",110.788549121666
"Garfield County","King County",5247.95361774626
"Garfield County","Kittitas County",204.741057127603
"Garfield County","Lewis County",107.010076902678
"Garfield County","Pierce County",178.995722797735
"Garfield County","Snohomish County",100.940295300365
"Garfield County","Spokane County",11404.5555205544
"Garfield County","Stevens County",108.541246290801
"Garfield County","Thurston County",187.760562242507
"Garfield County","Walla Walla County",4164.23676012461
"Garfield County","Whatcom County",115.141637368157
"Garfield County","Whitman County",3431.47358997314
"Garfield County","Yakima County",338.407823741007
"Grant County","Adams County",188303.282115868
"Grant County","Asotin County",2613.46835443038
"Grant County","Benton County",258713.523178812
"Grant County","Chelan County",323123.018345446
"Grant County","Clallam County",5412.0123502994
"Grant County","Clark County",9720.56042699198
"Grant County","Columbia County",341.571428571429
"Grant County","Cowlitz County",3380.19357366771
"Grant County","Douglas County",262492.336196319
"Grant County","Ferry County",3242.3961352657
"Grant County","Franklin County",112017.750786354
"Grant County","Garfield County",91.7525773195876
"Grant County","Grant County",8251142.01130086
"Grant County","Grays Harbor County",10674.8743338008
"Grant County","Island County",1800.31392322707
"Grant County","Jefferson County",2115.89516129032
"Grant County","King County",329681.145926791
"Grant County","Kitsap County",4296.45185382769
"Grant County","Kittitas County",107284.313934863
"Grant County","Klickitat County",4613.3174386921
"Grant County","Lewis County",8817.6303367807
"Grant County","Lincoln County",19270.0264900662
"Grant County","Mason County",1814.34782608696
"Grant County","Okanogan County",53472.151898734
"Grant County","Pacific County",1930.7380952381
"Grant County","Pend Oreille County",1107.55087719298
"Grant County","Pierce County",59269.9587113994
"Grant County","San Juan County",829.828908554572
"Grant County","Skagit County",10746.8824265166
"Grant County","Snohomish County",52892.7147373917
"Grant County","Spokane County",355785.077728782
"Grant County","Stevens County",7435.07537091989
"Grant County","Thurston County",15161.6654010825
"Grant County","Walla Walla County",18502.46105919
"Grant County","Whatcom County",11456.5929181316
"Grant County","Whitman County",5405.13160250671
"Grant County","Yakima County",184065.655463133
"Grays Harbor County","Adams County",1585.55289672544
"Grays Harbor County","Asotin County",265.430379746835
"Grays Harbor County","Benton County",12813.8543046357
"Grays Harbor County","Chelan County",13334.3025268259
"Grays Harbor County","Clallam County",23384.5239520958
"Grays Harbor County","Clark County",23908.4422417079
"Grays Harbor County","Columbia County",113.857142857143
"Grays Harbor County","Cowlitz County",29468.3542319748
"Grays Harbor County","Douglas County",852.593865030675
"Grays Harbor County","Ferry County",1510.66183574879
"Grays Harbor County","Franklin County",4815.24268086136
"Grays Harbor County","Grant County",9752.1507573936
"Grays Harbor County","Grays Harbor County",5469515.04992988
"Grays Harbor County","Island County",3185.17078724789
"Grays Harbor County","Jefferson County",9614.33064516128
"Grays Harbor County","King County",429313.936998043
"Grays Harbor County","Kitsap County",28482.0965590824
"Grays Harbor County","Kittitas County",22521.5162840363
"Grays Harbor County","Klickitat County",1619.24386920981
"Grays Harbor County","Lewis County",162976.347122778
"Grays Harbor County","Lincoln County",579.549668874172
"Grays Harbor County","Mason County",144954.295652174
"Grays Harbor County","Okanogan County",3529.16202531646
"Grays Harbor County","Pacific County",72530.6190476188
"Grays Harbor County","Pend Oreille County",96.3087719298246
"Grays Harbor County","Pierce County",215264.73112963
"Grays Harbor County","San Juan County",674.23598820059
"Grays Harbor County","Skagit County",9400.1553053992
"Grays Harbor County","Skamania County",100.901878914405
"Grays Harbor County","Snohomish County",41032.2300395987
"Grays Harbor County","Spokane County",19062.4881083635
"Grays Harbor County","Stevens County",2930.61364985163
"Grays Harbor County","Thurston County",1488401.44696659
"Grays Harbor County","Wahkiakum County",992.084210526316
"Grays Harbor County","Walla Walla County",2295.06230529595
"Grays Harbor County","Whatcom County",13586.7132094425
"Grays Harbor County","Whitman County",1906.37421665175
"Grays Harbor County","Yakima County",22278.5150629496
"Island County","Adams County",1107.37027707809
"Island County","Asotin County",245.012658227848
"Island County","Benton County",5324.06622516556
"Island County","Chelan County",18651.990308065
"Island County","Clallam County",7553.66429640719
"Island County","Clark County",7590.30995043842
"Island County","Cowlitz County",3921.89126175548
"Island County","Douglas County",2584.42515337423
"Island County","Ferry County",1326.4347826087
"Island County","Franklin County",829.419791918703
"Island County","Grant County",7096.74585236836
"Island County","Grays Harbor County",5748.00925666199
"Island County","Island County",4829882.1932335
"Island County","Jefferson County",24091.5080645161
"Island County","King County",442890.73242704
"Island County","Kitsap County",16172.0378767671
"Island County","Kittitas County",15585.9129738387
"Island County","Lewis County",5029.47361442588
"Island County","Lincoln County",1424.72626931567
"Island County","Mason County",1862.73043478261
"Island County","Okanogan County",7022.67594936709
"Island County","Pacific County",1395.71428571429
"Island County","Pend Oreille County",192.617543859649
"Island County","Pierce County",30921.5111133088
"Island County","San Juan County",9231.84660766962
"Island County","Skagit County",926979.212007522
"Island County","Skamania County",201.80375782881
"Island County","Snohomish County",1393102.25051419
"Island County","Spokane County",18856.6297054654
"Island County","Stevens County",2279.36617210682
"Island County","Thurston County",11148.2833831489
"Island County","Walla Walla County",1845.51401869159
"Island County","Whatcom County",142861.98656454
"Island County","Whitman County",1345.67591763653
"Island County","Yakima County",8770.40276528776
"Jefferson County","Adams County",402.680100755668
"Jefferson County","Asotin County",81.6708860759494
"Jefferson County","Benton County",2729.7119205298
"Jefferson County","Chelan County",3019.59155417099
"Jefferson County","Clallam County",173068.630239522
"Jefferson County","Clark County",6576.88982081585
"Jefferson County","Cowlitz County",3141.84659090909
"Jefferson County","Douglas County",532.871165644172
"Jefferson County","Ferry County",589.526570048309
"Jefferson County","Garfield County",183.505154639175
"Jefferson County","Grant County",681.475595094975
"Jefferson County","Grays Harbor County",6779.70322580645
"Jefferson County","Island County",9333.93526350033
"Jefferson County","Jefferson County",1210069.30645161
"Jefferson County","King County",123940.47673354
"Jefferson County","Kitsap County",369108.661509735
"Jefferson County","Kittitas County",4376.34009610251
"Jefferson County","Klickitat County",366.621253405995
"Jefferson County","Lewis County",5585.92601431981
"Jefferson County","Mason County",16232.3652173913
"Jefferson County","Okanogan County",819.906329113924
"Jefferson County","Pacific County",953.738095238095
"Jefferson County","Pierce County",33069.4597868816
"Jefferson County","San Juan County",1867.11504424779
"Jefferson County","Skagit County",3474.5559724828
"Jefferson County","Skamania County",100.901878914405
"Jefferson County","Snohomish County",21121.7567916014
"Jefferson County","Spokane County",3561.35037013703
"Jefferson County","Stevens County",108.541246290801
"Jefferson County","Thurston County",11218.6935939898
"Jefferson County","Walla Walla County",378.566978193146
"Jefferson County","Whatcom County",4087.52812656957
"Jefferson County","Whitman County",2018.51387645479
"Jefferson County","Yakima County",4427.50236061151
"King County","Adams County",40595.1876574307
"King County","Asotin County",9882.17721518987
"King County","Benton County",186883.748344375
"King County","Chelan County",402166.839736924
"King County","Clallam County",178133.347679644
"King County","Clark County",240966.488372085
"King County","Columbia County",683.142857142857
"King County","Cowlitz County",111481.384208465
"King County","Douglas County",48198.1969325155
"King County","Ferry County",9469.27053140097
"King County","Franklin County",78910.0774255993
"King County","Garfield County",1078.09278350515
"King County","Grant County",224275.968261605
"King County","Grays Harbor County",199453.815708273
"King County","Island County",188977.56766428
"King County","Jefferson County",85823.677419355
"King County","King County",162468315.164099
"King County","Kitsap County",528391.165910886
"King County","Kittitas County",519607.210357707
"King County","Klickitat County",19094.8569482289
"King County","Lewis County",203019.517899755
"King County","Lincoln County",8765.68874172186
"King County","Mason County",94321.895652174
"King County","Okanogan County",50477.7113924048
"King County","Pacific County",41289.8809523808
"King County","Pend Oreille County",2768.87719298246
"King County","Pierce County",6595455.39793299
"King County","San Juan County",94444.902654867
"King County","Skagit County",345570.179278716
"King County","Skamania County",3607.24217118998
"King County","Snohomish County",6404712.20695845
"King County","Spokane County",653600.429201461
"King County","Stevens County",12645.0551928783
"King County","Thurston County",531057.280232633
"King County","Wahkiakum County",850.357894736842
"King County","Walla Walla County",83568.6604361367
"King County","Whatcom County",517907.084881926
"King County","Whitman County",123847.040286483
"King County","Yakima County",342835.326101632
"Kitsap County","Adams County",4026.80100755668
"Kitsap County","Asotin County",1735.50632911392
"Kitsap County","Benton County",19401.2582781457
"Kitsap County","Chelan County",45213.7071651092
"Kitsap County","Clallam County",111394.84244012
"Kitsap County","Clark County",39109.7441860464
"Kitsap County","Cowlitz County",19631.124216301
"Kitsap County","Douglas County",4209.68220858896
"Kitsap County","Ferry County",4937.28502415459
"Kitsap County","Franklin County",8754.9866924752
"Kitsap County","Garfield County",183.505154639175
"Kitsap County","Grant County",22770.6845395528
"Kitsap County","Grays Harbor County",53816.5262272095
"Kitsap County","Island County",28029.5029277814
"Kitsap County","Jefferson County",140911.193548387
"Kitsap County","King County",1910881.73818686
"Kitsap County","Kitsap County",21004604.8548941
"Kitsap County","Kittitas County",69407.218366257
"Kitsap County","Klickitat County",1863.65803814714
"Kitsap County","Lewis County",39636.5324847523
"Kitsap County","Lincoln County",2704.5651214128
"Kitsap County","Mason County",249654.260869568
"Kitsap County","Okanogan County",7593.04556962025
"Kitsap County","Pacific County",12677.7380952381
"Kitsap County","Pend Oreille County",192.617543859649
"Kitsap County","Pierce County",2254786.74561757
"Kitsap County","San Juan County",4771.51622418879
"Kitsap County","Skagit County",29843.4730039609
"Kitsap County","Skamania County",1210.82254697286
"Kitsap County","Snohomish County",194057.717714947
"Kitsap County","Spokane County",59348.9775555211
"Kitsap County","Stevens County",2306.50148367952
"Kitsap County","Thurston County",99231.4571451644
"Kitsap County","Wahkiakum County",283.452631578947
"Kitsap County","Walla Walla County",3620.04672897196
"Kitsap County","Whatcom County",39033.0150678052
"Kitsap County","Whitman County",13725.8943598926
"Kitsap County","Yakima County",29385.0793615108
"Kittitas County","Adams County",13011.6007556675
"Kittitas County","Asotin County",530.860759493671
"Kittitas County","Benton County",40201.2119205299
"Kittitas County","Chelan County",53871.6510903429
"Kittitas County","Clallam County",9145.43263473054
"Kittitas County","Clark County",21840.2378955394
"Kittitas County","Columbia County",113.857142857143
"Kittitas County","Cowlitz County",7258.74902037618
"Kittitas County","Douglas County",23286.4699386504
"Kittitas County","Ferry County",736.908212560386
"Kittitas County","Franklin County",8524.59230583111
"Kittitas County","Grant County",57549.4390478479
"Kittitas County","Grays Harbor County",9095.75091164095
"Kittitas County","Island County",4957.78757319454
"Kittitas County","Jefferson County",1967.41129032258
"Kittitas County","King County",536361.747111279
"Kittitas County","Kitsap County",23437.3862363297
"Kittitas County","Kittitas County",3457411.04644956
"Kittitas County","Klickitat County",4430.0068119891
"Kittitas County","Lewis County",6549.01670644391
"Kittitas County","Lincoln County",821.028697571744
"Kittitas County","Mason County",5999.44347826087
"Kittitas County","Okanogan County",6844.43544303798
"Kittitas County","Pacific County",2140.09523809524
"Kittitas County","Pend Oreille County",192.617543859649
"Kittitas County","Pierce County",92361.7929636299
"Kittitas County","San Juan County",2489.48672566372
"Kittitas County","Skagit County",8349.70815092766
"Kittitas County","Skamania County",201.80375782881
"Kittitas County","Snohomish County",68286.1097706975
"Kittitas County","Spokane County",52205.690974957
"Kittitas County","Stevens County",1845.20118694362
"Kittitas County","Thurston County",28985.5367961872
"Kittitas County","Wahkiakum County",472.421052631579
"Kittitas County","Walla Walla County",2862.91277258567
"Kittitas County","Whatcom County",10420.3181818182
"Kittitas County","Whitman County",5023.85675917636
"Kittitas County","Yakima County",432513.399392995
"Klickitat County","Adams County",1510.05037783375
"Klickitat County","Asotin County",408.354430379747
"Klickitat County","Benton County",28876.2913907284
