n_mutations,group_1,group_2,n_pairs,RR
5,Adams County,Adams County,1560,1.596024313716446
5,Asotin County,Adams County,368,1.4163165249528828
5,Benton County,Adams County,12519,1.578429008156853
5,Chelan County,Adams County,2855,1.1113576807807877
5,Clallam County,Adams County,3709,1.0028536895300564
5,Clark County,Adams County,3132,0.8895462453995496
5,Columbia County,Adams County,62,1.205889795254211
5,Cowlitz County,Adams County,3418,1.11161662964714
5,Douglas County,Adams County,1874,1.125679341896109
5,Ferry County,Adams County,143,1.1764980161302852
5,Franklin County,Adams County,10475,1.5187577096716895
5,Garfield County,Adams County,31,1.3764307790720964
5,Grant County,Adams County,3430,1.3660691290957072
5,Grays Harbor County,Adams County,4313,1.005400711635418
5,Island County,Adams County,1271,0.8875620352541648
5,Jefferson County,Adams County,292,1.0543766716369027
5,King County,Adams County,91532,0.8411757931351416
5,Kitsap County,Adams County,3299,0.8570065072708483
5,Kittitas County,Adams County,1441,1.475889805079353
5,Klickitat County,Adams County,534,1.658270368741645
5,Lewis County,Adams County,5014,1.42968564201596
5,Lincoln County,Adams County,160,1.4994877133805125
5,Mason County,Adams County,1373,0.9364587442955128
5,Okanogan County,Adams County,1288,1.2022967771957886
5,Pacific County,Adams County,1420,1.1351872985955902
5,Pend Oreille County,Adams County,367,1.6562784694593822
5,Pierce County,Adams County,17281,0.9438007351011197
5,San Juan County,Adams County,122,0.889030482041601
5,Skagit County,Adams County,4396,0.9987020090880565
5,Skamania County,Adams County,16,0.5085366299303415
5,Snohomish County,Adams County,16813,0.8648318748213586
5,Spokane County,Adams County,14629,1.3749911515137685
5,Stevens County,Adams County,466,1.41412623985237
5,Thurston County,Adams County,15821,1.12232246207784
5,Wahkiakum County,Adams County,84,1.26363149411971
5,Walla Walla County,Adams County,2136,1.1326417524108952
5,Whatcom County,Adams County,11737,0.8137870010628866
5,Whitman County,Adams County,2640,1.1287441669427507
5,Yakima County,Adams County,19587,1.3394755044919593
5,Adams County,Asotin County,368,1.4163165249528828
5,Asotin County,Asotin County,162,2.3454442645627585
5,Benton County,Asotin County,3641,1.7269258569567583
5,Chelan County,Asotin County,712,1.0426182806698239
5,Clallam County,Asotin County,979,0.9957745767244706
5,Clark County,Asotin County,783,0.836577420324423
5,Columbia County,Asotin County,15,1.0975006559768206
5,Cowlitz County,Asotin County,972,1.1891779302997532
5,Douglas County,Asotin County,422,0.9535756650545991
5,Ferry County,Asotin County,44,1.3617752514108556
5,Franklin County,Asotin County,2998,1.6351729395172043
5,Garfield County,Asotin County,15,2.5054257675675227
5,Grant County,Asotin County,914,1.3693748639028813
5,Grays Harbor County,Asotin County,1136,0.9961750504167516
5,Island County,Asotin County,441,1.158482173182248
5,Jefferson County,Asotin County,104,1.4126802556087321
5,King County,Asotin County,21963,0.7592819485338685
5,Kitsap County,Asotin County,744,0.7270634928376198
5,Kittitas County,Asotin County,434,1.6721578825289134
5,Klickitat County,Asotin County,200,2.3363703066357315
5,Lewis County,Asotin County,1796,1.926460715741934
5,Lincoln County,Asotin County,50,1.7627492240504485
5,Mason County,Asotin County,392,1.0057771806596274
5,Okanogan County,Asotin County,431,1.51345910016755
5,Pacific County,Asotin County,375,1.1277375610360354
5,Pend Oreille County,Asotin County,157,2.6654131956551144
5,Pierce County,Asotin County,4166,0.855910404308931
5,San Juan County,Asotin County,26,0.7127344781132487
5,Skagit County,Asotin County,1194,1.0204228276025713
5,Skamania County,Asotin County,6,0.7173830436716317
5,Snohomish County,Asotin County,4500,0.8707562244682292
5,Spokane County,Asotin County,4757,1.6819613575133485
5,Stevens County,Asotin County,165,1.8835788591238822
5,Thurston County,Asotin County,3955,1.0554260547665095
5,Wahkiakum County,Asotin County,30,1.697696327214144
5,Walla Walla County,Asotin County,595,1.1868774627475795
5,Whatcom County,Asotin County,3422,0.8925473152414831
5,Whitman County,Asotin County,826,1.3285234921423796
5,Yakima County,Asotin County,5653,1.4542646147933298
5,Adams County,Benton County,12519,1.578429008156853
5,Asotin County,Benton County,3641,1.726925856956758
5,Benton County,Benton County,107108,1.6642471955241906
5,Chelan County,Benton County,21125,1.013409497114989
5,Clallam County,Benton County,28762,0.9583857216148974
5,Clark County,Benton County,23823,0.8338419451696149
5,Columbia County,Benton County,362,0.8676908357324921
5,Cowlitz County,Benton County,27164,1.088722524568078
5,Douglas County,Benton County,13794,1.0211177858367344
5,Ferry County,Benton County,1068,1.0828465669390912
5,Franklin County,Benton County,90287,1.613244511653276
5,Garfield County,Benton County,311,1.7017414618750208
5,Grant County,Benton County,26368,1.294184686343701
5,Grays Harbor County,Benton County,33166,0.9527815442825849
5,Island County,Benton County,10703,0.921083922580005
5,Jefferson County,Benton County,2112,0.9398257943798248
5,King County,Benton County,744167,0.8428003966777757
5,Kitsap County,Benton County,25735,0.8238847916570039
5,Kittitas County,Benton County,10980,1.3859028940846583
5,Klickitat County,Benton County,4130,1.5805369187305829
5,Lewis County,Benton County,42254,1.4847883920495917
5,Lincoln County,Benton County,1272,1.4690972635243291
5,Mason County,Benton County,11197,0.941153149315683
5,Okanogan County,Benton County,10536,1.2120264330988588
5,Pacific County,Benton County,11417,1.1247906290941405
5,Pend Oreille County,Benton County,3222,1.7919807406142634
5,Pierce County,Benton County,135051,0.9089704293183786
5,San Juan County,Benton County,890,0.7992586356753182
5,Skagit County,Benton County,34276,0.9596411964409155
5,Skamania County,Benton County,168,0.6580396296835161
5,Snohomish County,Benton County,142396,0.902661198312775
5,Spokane County,Benton County,116454,1.3489013317259997
5,Stevens County,Benton County,3512,1.31340081372642
5,Thurston County,Benton County,118487,1.0358453900427858
5,Wahkiakum County,Benton County,591,1.0956431955255608
5,Walla Walla County,Benton County,16540,1.0808547447095156
5,Whatcom County,Benton County,102176,0.873057907622273
5,Whitman County,Benton County,20763,1.0940123021722559
5,Yakima County,Benton County,164280,1.3844971189195863
5,Adams County,Chelan County,2855,1.1113576807807877
5,Asotin County,Chelan County,712,1.0426182806698239
5,Benton County,Chelan County,21125,1.0134094971149887
5,Chelan County,Chelan County,7286,1.0791200149630105
5,Clallam County,Chelan County,9511,0.978452535537011
5,Clark County,Chelan County,9834,1.062697893086049
5,Columbia County,Chelan County,108,0.7992313742471937
5,Cowlitz County,Chelan County,8756,1.0834816680637427
5,Douglas County,Chelan County,4703,1.0748625369964426
5,Ferry County,Chelan County,335,1.0486554222509792
5,Franklin County,Chelan County,21058,1.161674411905339
5,Garfield County,Chelan County,56,0.9460488164750844
5,Grant County,Chelan County,6997,1.0602865907687926
5,Grays Harbor County,Chelan County,11223,0.9954089266286418
5,Island County,Chelan County,3398,0.9028370631464566
5,Jefferson County,Chelan County,790,1.0853576367062492
5,King County,Chelan County,278645,0.9743116755959355
5,Kitsap County,Chelan County,10477,1.0355512230659956
5,Kittitas County,Chelan County,2754,1.073214979970682
5,Klickitat County,Chelan County,783,0.9251426089450316
5,Lewis County,Chelan County,9535,1.0344506134097513
5,Lincoln County,Chelan County,268,0.9556317293089773
5,Mason County,Chelan County,4806,1.2471960207513832
5,Okanogan County,Chelan County,2869,1.0189648577053103
5,Pacific County,Chelan County,3339,1.0156134318388137
5,Pend Oreille County,Chelan County,576,0.9890599436608444
5,Pierce County,Chelan County,48366,1.005042554566267
5,San Juan County,Chelan County,338,0.9371440657103338
5,Skagit County,Chelan County,11187,0.9669960852493481
5,Skamania County,Chelan County,86,1.0400004980135027
5,Snohomish County,Chelan County,49323,0.9653144271370646
5,Spokane County,Chelan County,29612,1.058975328368349
5,Stevens County,Chelan County,893,1.0310662259048624
5,Thurston County,Chelan County,36998,0.9986074701239002
5,Wahkiakum County,Chelan County,161,0.9215096118436067
5,Walla Walla County,Chelan County,5420,1.0935117226870072
5,Whatcom County,Chelan County,36991,0.9758488482515918
5,Whitman County,Chelan County,6436,1.0469850143234027
5,Yakima County,Chelan County,38962,1.013773495394504
5,Adams County,Clallam County,3709,1.0028536895300564
5,Asotin County,Clallam County,979,0.9957745767244707
5,Benton County,Clallam County,28762,0.9583857216148974
