n_mutations,group_1,group_2,n_pairs,RR
10,Adams County,Adams County,1854,1.6337994113525705
10,Asotin County,Adams County,598,1.8669737006035996
10,Benton County,Adams County,16348,1.5450146694207774
10,Chelan County,Adams County,3736,1.0693074162318232
10,Clallam County,Adams County,5185,1.1330200906957395
10,Clark County,Adams County,3294,0.7685138525340641
10,Columbia County,Adams County,17,0.7061773851481187
10,Cowlitz County,Adams County,4588,1.3493039462412053
10,Douglas County,Adams County,2160,1.0837422367946685
10,Ferry County,Adams County,195,1.4981205465798215
10,Franklin County,Adams County,12563,1.4180342813213997
10,Garfield County,Adams County,50,1.6798267994278995
10,Grant County,Adams County,3923,1.5163814849111779
10,Grays Harbor County,Adams County,4311,1.026780609678487
10,Island County,Adams County,2001,1.0105679087245805
10,Jefferson County,Adams County,602,1.310127636857952
10,King County,Adams County,109179,0.785573312673513
10,Kitsap County,Adams County,3506,0.7861091486911975
10,Kittitas County,Adams County,2818,1.9200626135551309
10,Klickitat County,Adams County,1056,1.9710998662967696
10,Lewis County,Adams County,6883,1.7378120875062553
10,Lincoln County,Adams County,404,1.3405939002502283
10,Mason County,Adams County,1370,0.8608128963126984
10,Okanogan County,Adams County,1456,1.3690501003886069
10,Pacific County,Adams County,1633,1.3465700597650732
10,Pend Oreille County,Adams County,852,2.0653166561820755
10,Pierce County,Adams County,19313,0.9405054075263236
10,San Juan County,Adams County,172,1.3642990055812558
10,Skagit County,Adams County,7387,1.0191251917701534
10,Skamania County,Adams County,94,1.0396419038541873
10,Snohomish County,Adams County,23802,0.8944873564491044
10,Spokane County,Adams County,21046,1.6192409953436906
10,Stevens County,Adams County,1048,1.974263458876985
10,Thurston County,Adams County,11979,1.0692622041550435
10,Wahkiakum County,Adams County,207,1.741643712786035
10,Walla Walla County,Adams County,1876,1.1504566749374228
10,Whatcom County,Adams County,17641,0.8447987007556611
10,Whitman County,Adams County,3914,1.4022325619666054
10,Yakima County,Adams County,24922,1.4506819143889547
10,Adams County,Asotin County,598,1.8669737006035991
10,Asotin County,Asotin County,156,1.7254787908243105
10,Benton County,Asotin County,5089,1.703917015737218
10,Chelan County,Asotin County,1106,1.1214988927025766
10,Clallam County,Asotin County,1561,1.2084808254088137
10,Clark County,Asotin County,947,0.7827554409400685
10,Columbia County,Asotin County,2,0.29433566587818843
10,Cowlitz County,Asotin County,1442,1.5024487007678793
10,Douglas County,Asotin County,684,1.2158398144237696
10,Ferry County,Asotin County,72,1.9597138242534957
10,Franklin County,Asotin County,3820,1.5275827449805557
10,Garfield County,Asotin County,12,1.4283142138720564
10,Grant County,Asotin County,1240,1.6980867016599728
10,Grays Harbor County,Asotin County,1193,1.006672234354916
10,Island County,Asotin County,624,1.1164801719619863
10,Jefferson County,Asotin County,148,1.141108244176132
