n_mutations,group_1,group_2,n_pairs,RR
3,Adams County,Adams County,1026,1.953230394590311
3,Asotin County,Adams County,260,1.6703216429123382
3,Benton County,Adams County,7679,1.69274695972046
3,Chelan County,Adams County,1843,1.059112100770375
3,Clallam County,Adams County,2346,0.9675458668469028
3,Clark County,Adams County,1759,0.8926178668256158
3,Columbia County,Adams County,49,0.9840690766954189
3,Cowlitz County,Adams County,2087,1.055503629272636
3,Douglas County,Adams County,1182,1.0115565174256969
3,Ferry County,Adams County,87,1.0367736671075907
3,Franklin County,Adams County,6115,2.0601472551122737
3,Garfield County,Adams County,22,1.7945632870932493
3,Grant County,Adams County,2298,1.2253256567194448
3,Grays Harbor County,Adams County,2857,0.9456906173779573
3,Island County,Adams County,788,0.97116196233659835
3,Jefferson County,Adams County,167,1.021345901953266
3,King County,Adams County,53611,0.8557040775134508
3,Kitsap County,Adams County,2224,0.8949629872974173
3,Kittitas County,Adams County,709,1.2214515557271493
3,Klickitat County,Adams County,217,1.1502672338819802
3,Lewis County,Adams County,2845,1.2201335296866047
3,Lincoln County,Adams County,92,2.07890647319092
3,Mason County,Adams County,781,1.1885909701260016
3,Okanogan County,Adams County,743,1.1030306515534578
3,Pacific County,Adams County,1066,1.06606588413681
3,Pend Oreille County,Adams County,131,1.3636276912732876
3,Pierce County,Adams County,10520,0.8898054272174861
3,San Juan County,Adams County,81,0.9333951462280679
3,Skagit County,Adams County,2480,0.9682291053138046
3,Skamania County,Adams County,8,0.6174841417955266
3,Snohomish County,Adams County,10199,0.8966636092607372
3,Spokane County,Adams County,8090,1.3674043625012275
3,Stevens County,Adams County,275,1.3720039031542492
3,Thurston County,Adams County,11395,1.0110299012495532
3,Wahkiakum County,Adams County,26,0.9054698438284988
3,Walla Walla County,Adams County,1263,1.17457976232053
3,Whatcom County,Adams County,7264,0.8565041536681943
3,Whitman County,Adams County,1754,1.1361650100000473
3,Yakima County,Adams County,12027,1.2273421009635825
3,Adams County,Asotin County,260,1.6703216429123382
3,Asotin County,Asotin County,158,3.425346378705471
3,Benton County,Asotin County,2098,1.5606787106521502
3,Chelan County,Asotin County,522,1.012296523304716
3,Clallam County,Asotin County,705,0.9811904639759994
3,Clark County,Asotin County,527,0.9024663110521183
3,Columbia County,Asotin County,14,0.948807672380141
3,Cowlitz County,Asotin County,619,1.0564491021210696
3,Douglas County,Asotin County,305,0.8808321601564103
3,Ferry County,Asotin County,22,0.8847244586487181
3,Franklin County,Asotin County,1500,1.705350720761103
3,Garfield County,Asotin County,17,4.679566968578029
3,Grant County,Asotin County,584,1.0508361324897806
3,Grays Harbor County,Asotin County,768,0.8578684723999233
3,Island County,Asotin County,249,1.0355842603066658
