n_mutations,group_1,group_2,n_pairs,RR
2,Adams County,Adams County,634,1.9602053573295388
2,Asotin County,Adams County,120,1.3400851739212931
2,Benton County,Adams County,4654,1.6573116996371264
2,Chelan County,Adams County,1238,1.057974685159514
2,Clallam County,Adams County,1709,0.9774341380092311
2,Clark County,Adams County,1229,0.9724518668194783
2,Columbia County,Adams County,34,1.015960641952123
2,Cowlitz County,Adams County,1226,0.9829952615352632
2,Douglas County,Adams County,859,1.0269130472377621
2,Ferry County,Adams County,46,1.0049490488065294
2,Franklin County,Adams County,3555,2.0292700536843036
2,Garfield County,Adams County,6,0.9750071897183941
2,Grant County,Adams County,1495,1.20874021021183
2,Grays Harbor County,Adams County,1754,0.9067923704527905
2,Island County,Adams County,523,0.9722317316202119
2,Jefferson County,Adams County,93,0.813070765101177
2,King County,Adams County,35277,0.8904861172969706
2,Kitsap County,Adams County,1547,0.9388074757151563
2,Kittitas County,Adams County,467,1.3371888660521152
2,Klickitat County,Adams County,131,1.0586655079191922
2,Lewis County,Adams County,1646,1.0841980115258971
2,Lincoln County,Adams County,58,2.3908638547040586
2,Mason County,Adams County,431,1.0705370069109317
2,Okanogan County,Adams County,416,1.0837362433522761
2,Pacific County,Adams County,772,1.0548783022009853
2,Pend Oreille County,Adams County,81,1.4304760074933305
2,Pierce County,Adams County,6963,0.8816989202681366
2,San Juan County,Adams County,63,1.0960334500997826
2,Skagit County,Adams County,1744,0.9771510707034735
2,Skamania County,Adams County,5,0.7984759235250941
2,Snohomish County,Adams County,6424,0.9014228004649938
2,Spokane County,Adams County,4774,1.3444880474964287
2,Stevens County,Adams County,186,1.3646733620005569
2,Thurston County,Adams County,7630,0.983926475673005
2,Wahkiakum County,Adams County,14,1.7517538645358333
2,Walla Walla County,Adams County,792,1.272814484446699
2,Whatcom County,Adams County,4738,0.8704285087866623
2,Whitman County,Adams County,1126,1.110822862301055
2,Yakima County,Adams County,7241,1.1496911633365443
2,Adams County,Asotin County,120,1.3400851739212931
2,Asotin County,Asotin County,92,3.71088782218548
2,Benton County,Asotin County,1063,1.3672562717787062
2,Chelan County,Asotin County,341,1.0525624023310225
2,Clallam County,Asotin County,503,1.039087853037187
2,Clark County,Asotin County,340,0.9717040010000487
2,Columbia County,Asotin County,6,0.647571995975337
2,Cowlitz County,Asotin County,305,0.8832825200264101
2,Douglas County,Asotin County,247,1.066537926097755
