n_mutations,group_1,group_2,n_pairs,RR
1,Adams County,Adams County,412,2.943164202363182
1,Asotin County,Adams County,30,1.0164608853291142
1,Benton County,Adams County,1824,1.4781622664844525
1,Chelan County,Adams County,703,1.1887011494859252
1,Clallam County,Adams County,1014,1.0567941206371165
1,Clark County,Adams County,658,1.067661810040224
1,Columbia County,Adams County,11,0.7919725390113408
1,Cowlitz County,Adams County,526,1.0224401934277294
1,Douglas County,Adams County,530,1.3100754925862304
1,Ferry County,Adams County,10,0.8518885812601599
1,Franklin County,Adams County,1477,1.9899414640231696
1,Garfield County,Adams County,0,0
1,Grant County,Adams County,704,1.3720368826441933
1,Grays Harbor County,Adams County,831,0.9343841990141937
1,Island County,Adams County,243,0.9225836183217002
1,Jefferson County,Adams County,40,0.7821167322613578
1,King County,Adams County,16251,0.8882987963705659
1,Kitsap County,Adams County,750,1.0052894309631195
1,Kittitas County,Adams County,222,1.586215888257901
1,Klickitat County,Adams County,53,0.8767675572972566
1,Lewis County,Adams County,750,1.0749071377395671
1,Lincoln County,Adams County,28,2.1939992387099183
1,Mason County,Adams County,223,1.2612047294236177
1,Okanogan County,Adams County,213,1.2930765640461297
1,Pacific County,Adams County,292,0.8593887946894987
1,Pend Oreille County,Adams County,32,0.9768137255590553
1,Pierce County,Adams County,3611,0.919101329001529
1,San Juan County,Adams County,25,1.047390975654503
1,Skagit County,Adams County,1001,1.0294041139514198
1,Skamania County,Adams County,1,0.366803385859244
1,Snohomish County,Adams County,2860,0.8901022708456763
1,Spokane County,Adams County,1902,1.2631249171024554
1,Stevens County,Adams County,78,1.3325157259863332
1,Thurston County,Adams County,3911,1.0417327687467595
1,Wahkiakum County,Adams County,2,1.9373121356588807
1,Walla Walla County,Adams County,224,0.9944511760758663
1,Whatcom County,Adams County,2306,0.9017356101265389
1,Whitman County,Adams County,495,1.1195773874240929
1,Yakima County,Adams County,2945,1.0296818421728418
1,Adams County,Asotin County,30,1.0164608853291144
1,Asotin County,Asotin County,52,8.356509281868638
1,Benton County,Asotin County,292,1.1223602291099937
1,Chelan County,Asotin County,119,0.9543692963832587
1,Clallam County,Asotin County,160,0.7909054277743395
1,Clark County,Asotin County,134,1.031251879410505
1,Columbia County,Asotin County,3,1.0244501549959473
1,Cowlitz County,Asotin County,97,0.8942852007604498
1,Douglas County,Asotin County,76,0.8910173997113746
1,Ferry County,Asotin County,3,1.212149513694977
1,Franklin County,Asotin County,178,1.1374490394696026
1,Garfield County,Asotin County,3,5.696526871367013
1,Grant County,Asotin County,144,1.3310910364767763
1,Grays Harbor County,Asotin County,151,0.8052923047186074
1,Island County,Asotin County,49,0.8823638057330473
1,Jefferson County,Asotin County,6,0.5564356874351535
1,King County,Asotin County,3479,0.9019564154475629
1,Kitsap County,Asotin County,151,0.959972827810023
1,Kittitas County,Asotin County,43,1.4572360839424736
1,Klickitat County,Asotin County,17,1.3338582002052546
1,Lewis County,Asotin County,148,1.0060592041165808
1,Lincoln County,Asotin County,5,1.8582347844766094
1,Mason County,Asotin County,47,1.2607550761285962
1,Okanogan County,Asotin County,35,1.0077778792250367
1,Pacific County,Asotin County,81,1.1306911529445558
