n_mutations,group_1,group_2,n_pairs,RR
0,Adams County,Adams County,520,20.97933324278455
0,Asotin County,Adams County,14,2.29782382458121
0,Benton County,Adams County,303,1.2668946894023736
0,Chelan County,Adams County,182,1.1593899834340022
0,Clallam County,Adams County,211,0.7777913098105248
0,Clark County,Adams County,143,0.9818985875572187
0,Columbia County,Adams County,0,0
0,Cowlitz County,Adams County,196,1.9579881149906098
0,Douglas County,Adams County,111,1.16127195717131
0,Ferry County,Adams County,0,0
0,Franklin County,Adams County,236,1.135795654140769
0,Garfield County,Adams County,0,0
0,Grant County,Adams County,202,2.052869394068103
0,Grays Harbor County,Adams County,203,0.9758744982668521
0,Island County,Adams County,57,1.0042044566317103
0,Jefferson County,Adams County,17,1.2863429614939994
0,King County,Adams County,3384,0.8496075216944963
0,Kitsap County,Adams County,161,0.9994934356011225
0,Kittitas County,Adams County,31,1.2662781962214105
0,Klickitat County,Adams County,11,1.1132788791099597
0,Lewis County,Adams County,175,1.074337340359632
0,Lincoln County,Adams County,16,7.086606057158089
0,Mason County,Adams County,27,0.5060358541408908
0,Okanogan County,Adams County,45,0.9306265356209461
0,Pacific County,Adams County,67,1.241951913142966
0,Pend Oreille County,Adams County,7,1.0410385076113127
0,Pierce County,Adams County,853,0.9392297665317585
0,San Juan County,Adams County,5,1.1142316662830283
0,Skagit County,Adams County,198,0.8307904069933405
0,Skamania County,Adams County,0,0
0,Snohomish County,Adams County,594,0.8703748474027574
0,Spokane County,Adams County,460,1.3851728801730767
0,Stevens County,Adams County,26,1.6048293378027496
0,Thurston County,Adams County,897,0.9747951267360248
0,Wahkiakum County,Adams County,0,0
0,Walla Walla County,Adams County,13,0.48216125169099855
0,Whatcom County,Adams County,529,0.8104878374393737
0,Whitman County,Adams County,85,1.1982460241807629
0,Yakima County,Adams County,582,1.0098707997630632
0,Adams County,Asotin County,14,2.29782382458121
0,Asotin County,Asotin County,32,21.366777381820082
0,Benton County,Asotin County,55,0.9355369199794756
