n_mutations,group_1,group_2,n_pairs,RR
6,Adams County,Adams County,1482,1.377803685770426
6,Asotin County,Adams County,490,1.8298193831464789
6,Benton County,Adams County,13491,1.5265861308171997
6,Chelan County,Adams County,2939,1.0543968368413494
6,Clallam County,Adams County,3939,0.9862215645462897
6,Clark County,Adams County,3484,0.8512899315315472
6,Columbia County,Adams County,35,0.8694735593839514
6,Cowlitz County,Adams County,3964,1.2056900847021335
6,Douglas County,Adams County,2025,1.1235942686777287
6,Ferry County,Adams County,155,1.3021287722754293
6,Franklin County,Adams County,11644,1.4490797852406094
6,Garfield County,Adams County,33,1.4221077264465345
6,Grant County,Adams County,3656,1.4354141330121917
6,Grays Harbor County,Adams County,4563,1.0806467620182132
6,Island County,Adams County,1485,0.8878798456315313
6,Jefferson County,Adams County,367,1.189190167942656
6,King County,Adams County,102196,0.8297151739035238
6,Kitsap County,Adams County,3548,0.8411967158303223
6,Kittitas County,Adams County,1696,1.571727387775512
6,Klickitat County,Adams County,697,1.8455078327330292
6,Lewis County,Adams County,5712,1.545870582841425
6,Lincoln County,Adams County,199,1.361939435005507
6,Mason County,Adams County,1594,0.9594794651463703
6,Okanogan County,Adams County,1483,1.3106460993593763
6,Pacific County,Adams County,1605,1.2778411301925334
6,Pend Oreille County,Adams County,525,1.9295997575330315
6,Pierce County,Adams County,18776,0.9611731350028808
6,San Juan County,Adams County,129,0.8612784559616976
6,Skagit County,Adams County,5094,0.997306879644272
6,Skamania County,Adams County,27,0.6638016874998734
6,Snohomish County,Adams County,18817,0.8616716220260746
6,Spokane County,Adams County,16327,1.3875958762632268
6,Stevens County,Adams County,558,1.4212339392077806
6,Thurston County,Adams County,15856,1.1622201861295791
6,Wahkiakum County,Adams County,110,1.3743845112600392
6,Walla Walla County,Adams County,2190,1.1067252531516039
6,Whatcom County,Adams County,13502,0.8175360682369581
6,Whitman County,Adams County,3024,1.1867848516613673
6,Yakima County,Adams County,21595,1.4116787051443673
6,Adams County,Asotin County,490,1.8298193831464789
6,Asotin County,Asotin County,210,3.149955682132911
6,Benton County,Asotin County,3938,1.7898881266124664
6,Chelan County,Asotin County,707,1.0188187459587006
6,Clallam County,Asotin County,1093,1.099212556566543
6,Clark County,Asotin County,750,0.7360945785392146
6,Columbia County,Asotin County,1,0.09978409905995844
6,Cowlitz County,Asotin County,1028,1.2559378919013449
6,Douglas County,Asotin County,472,1.0519606420722827
6,Ferry County,Asotin County,53,1.7884265638420167
6,Franklin County,Asotin County,3474,1.7365725048122966
6,Garfield County,Asotin County,12,2.0771736624202286
6,Grant County,Asotin County,928,1.4634975922306417
6,Grays Harbor County,Asotin County,977,0.9293961232719397
6,Island County,Asotin County,474,1.1383585951637316
6,Jefferson County,Asotin County,121,1.5748660508349266
6,King County,Asotin County,22386,0.7300366096166979
6,Kitsap County,Asotin County,701,0.6675825566432158
6,Kittitas County,Asotin County,537,1.9989349613442169
6,Klickitat County,Asotin County,231,2.4567903620973013
6,Lewis County,Asotin County,1828,1.9871659210899764
6,Lincoln County,Asotin County,84,2.309175865927939
6,Mason County,Asotin County,399,0.9647021982413571
6,Okanogan County,Asotin County,432,1.5335609463231583
6,Pacific County,Asotin County,326,1.0425392902507926
6,Pend Oreille County,Asotin County,217,3.2036176041153794
6,Pierce County,Asotin County,3961,0.8144724425093739
6,San Juan County,Asotin County,29,0.7777228816107447
6,Skagit County,Asotin County,1340,1.0537744825392077
6,Skamania County,Asotin County,11,1.0862762347660002
