,origin,destination,mean_migration,upper_hpd_95,lower_hpd_95,upper_hpd_50,lower_hpd_50,instant_rates,instant_rates_upper_95hpd,instant_rates_lower_95hpd
0,0,1,0.9646199417663022,2.934996338230852,0.00010262685760354019,0.6522103338939708,0.00037456891581664315,0.005199546966031668,0.015820377171364215,5.53184879330568e-07
0,0,2,0.8489397564247028,1.6236125328414965,0.2368096502140461,0.9208146129622745,0.45501717770307004,0.004576001328335724,0.00875168473470378,0.00127646427881518
0,0,3,0.6446143092620787,2.494109960431819,3.542895275692252e-05,0.2391181481248427,0.0008411143809399822,0.0034746351706631583,0.013443887396694974,1.9097107144563398e-07
0,0,4,0.8192496525084594,2.776858696139176,9.784030634210285e-06,0.48505384843231963,0.00024620172235330633,0.004415964112584,0.014967975037060856,5.273841499328431e-08
0,1,2,0.8051330212990413,1.5112449820407006,0.19391644109477316,0.8647413705033752,0.4205072583540812,0.0043398718779147525,0.008145995040193777,0.0010452589660459883
0,1,3,0.954344442454359,2.9391909270079557,1.5395393394289277e-06,0.6467014549774782,0.0003888807061067407,0.005144159409794708,0.01584298707232666,8.298508826964956e-09
0,1,4,0.8119539648381029,2.7161777140758527,0.00011154942133794915,0.4689184629642699,0.00013345600725490922,0.0043766384994082495,0.014640889101427551,6.012797685047647e-07
0,2,3,1.6734555822544466,3.159964704729149,0.4635712458772702,1.8402452437208048,0.9233774007322588,0.00902035145527595,0.017033013917539537,0.0024987669865367945
0,2,4,1.9728705283021066,3.6357588223711375,0.4377987085171425,2.1755583246603654,1.0951819681176784,0.01063427421065251,0.019597665293408013,0.002359846451478796
0,3,4,0.43603287664742957,0.9008105513711036,0.08755584238848549,0.4657135519571566,0.20933980979638067,0.002350328168325873,0.0048555981133610844,0.00047194827199590483
