"","label","time","subgroup"
"168","leaf_167","105.118972333541","2"
"169","leaf_168","105.091517324155","4"
"170","leaf_169","105.048137746712","2"
"171","leaf_170","104.922035208309","2"
"172","leaf_171","104.861019129316","2"
"173","leaf_172","104.839337156151","4"
"174","leaf_173","104.741780545814","3"
"175","leaf_174","104.583807434471","4"
"176","leaf_175","104.474624245009","2"
"177","leaf_176","104.317694950181","4"
"178","leaf_177","104.266485118365","1"
"179","leaf_178","104.247044176857","3"
"180","leaf_179","104.193856040054","2"
"181","leaf_180","104.073431498738","1"
"182","leaf_181","104.031268795784","1"
"183","leaf_182","104.026824618945","2"
"184","leaf_183","103.996862635492","2"
"185","leaf_184","103.940866477899","4"
"186","leaf_185","103.876379729933","2"
"187","leaf_186","103.863099330917","2"
"188","leaf_187","103.829683275378","2"
"189","leaf_188","103.794798737818","2"
"190","leaf_189","103.772596662822","1"
"191","leaf_190","103.751057327841","1"
"192","leaf_191","103.736504293744","0"
"193","leaf_192","103.726968926428","2"
"194","leaf_193","103.717504827298","2"
"195","leaf_194","103.678143114879","4"
"196","leaf_195","103.642544450093","4"
"197","leaf_196","103.574075564063","2"
"198","leaf_197","103.558968886602","2"
"199","leaf_198","103.324665558782","2"
"200","leaf_199","103.271615402678","3"
"201","leaf_200","103.24815975001","4"
"202","leaf_201","103.243110200495","2"
"203","leaf_202","103.235404158107","2"
"204","leaf_203","103.20655169297","0"
"205","leaf_204","103.197319672316","3"
"206","leaf_205","103.129019803816","3"
"207","leaf_206","103.056614194665","2"
"208","leaf_207","102.953928628376","2"
"209","leaf_208","102.939002043528","2"
"210","leaf_209","102.887931806241","2"
"211","leaf_210","102.805327165178","2"
"212","leaf_211","102.79649088828","1"
"213","leaf_212","102.768079011433","4"
"214","leaf_213","102.756387437745","0"
"215","leaf_214","102.754108034202","2"
"216","leaf_215","102.753520544974","2"
"217","leaf_216","102.69567511837","2"
"218","leaf_217","102.657393722632","3"
"219","leaf_218","102.63154890951","4"
"220","leaf_219","102.522418317122","1"
"221","leaf_220","102.446913060107","4"
"222","leaf_221","102.297078050576","2"
"223","leaf_222","102.288060100642","2"
"224","leaf_223","102.226110371296","3"
"225","leaf_224","102.149980035391","4"
"226","leaf_225","102.074311412818","2"
"227","leaf_226","102.022539384741","2"
"228","leaf_227","102.001597469781","2"
"229","leaf_228","101.97897154805","1"
"230","leaf_229","101.947825594706","0"
"231","leaf_230","101.940892775067","3"
"232","leaf_231","101.910921586203","4"
"233","leaf_232","101.847045955104","2"
"234","leaf_233","101.798901946172","3"
"235","leaf_234","101.757681486011","2"
"236","leaf_235","101.714056097793","4"
"237","leaf_236","101.711279087839","0"
"238","leaf_237","101.709706242574","2"
"239","leaf_238","101.488933446602","1"
"240","leaf_239","101.480770805843","4"
"241","leaf_240","101.450353352063","1"
"242","leaf_241","101.320578234759","1"
"243","leaf_242","101.298888783539","3"
"244","leaf_243","101.214460008185","2"
"245","leaf_244","101.110716203204","2"
"246","leaf_245","101.038101928282","4"
"247","leaf_246","101.026380185895","2"
"248","leaf_247","101.001295062698","3"
"249","leaf_248","100.97862765817","2"
"250","leaf_249","100.919820414311","3"
"251","leaf_250","100.915300315762","0"
"252","leaf_251","100.872164695037","2"
"253","leaf_252","100.869104708446","0"
"254","leaf_253","100.837989685961","2"
"255","leaf_254","100.802736624257","2"
"256","leaf_255","100.798720630066","3"
"257","leaf_256","100.79198120889","2"
"258","leaf_257","100.752467796811","2"
"259","leaf_258","100.700544112046","4"
"260","leaf_259","100.6660863781","3"
"261","leaf_260","100.652026572913","2"
