n_mutations,group_1,group_2,n_pairs,RR
5,Adams County,Adams County,8,12.632581381227146
5,Asotin County,Adams County,0,0
5,Benton County,Adams County,29,1.4861604256645018
5,Chelan County,Adams County,4,2.2907369319725253
5,Clallam County,Adams County,1,0.8209317429258436
5,Clark County,Adams County,1,0.27355438579092806
5,Cowlitz County,Adams County,5,0.9884371440713698
5,Douglas County,Adams County,6,8.065456400353426
5,Ferry County,Adams County,0,0
5,Franklin County,Adams County,25,1.8454928269323525
5,Grant County,Adams County,3,4.777822743828409
5,Grays Harbor County,Adams County,2,0.4646396110975113
5,Island County,Adams County,3,0.8275674498548053
5,Jefferson County,Adams County,1,1.7621053322865579
5,King County,Adams County,555,0.8450167784642875
5,Kitsap County,Adams County,4,0.9045235755726536
5,Kittitas County,Adams County,1,0.6237366506303407
5,Klickitat County,Adams County,0,0
5,Lewis County,Adams County,2,0.8510116846513708
5,Lincoln County,Adams County,6,7.329019548604572
5,Mason County,Adams County,3,1.5369834194300949
5,Okanogan County,Adams County,1,1.1253283716957898
5,Pacific County,Adams County,3,1.745551106826663
5,Pend Oreille County,Adams County,2,9.501352047386042
5,Pierce County,Adams County,135,1.1486553336075445
5,San Juan County,Adams County,0,0
5,Skagit County,Adams County,2,0.14184731192976024
5,Skamania County,Adams County,0,0
5,Snohomish County,Adams County,88,0.7862963821381285
5,Spokane County,Adams County,75,6.376746340527545
5,Stevens County,Adams County,1,3.817894886620875
5,Thurston County,Adams County,24,2.028184306052084
5,Wahkiakum County,Adams County,0,0
5,Walla Walla County,Adams County,0,0
5,Whatcom County,Adams County,26,0.7697706697503369
5,Whitman County,Adams County,14,5.004559949713383
5,Yakima County,Adams County,29,1.0270644227684598
5,Adams County,Benton County,29,1.4861604256645018
5,Asotin County,Benton County,30,9.465781219599283
5,Benton County,Benton County,1624,2.7009671135916036
5,Chelan County,Benton County,95,1.7656491452996832
5,Clallam County,Benton County,40,1.0656942364726405
5,Clark County,Benton County,147,1.3050483251886593
5,Cowlitz County,Benton County,202,1.295973135885871
5,Douglas County,Benton County,81,3.5336887446799894
5,Ferry County,Benton County,0,0
5,Franklin County,Benton County,1729,4.142217727356481
5,Grant County,Benton County,132,6.822574501897845
5,Grays Harbor County,Benton County,122,0.9198386269893087
5,Island County,Benton County,114,1.0205929734625687
5,Jefferson County,Benton County,26,1.4868624381471018
5,King County,Benton County,17403,0.8599279129283861
5,Kitsap County,Benton County,153,1.122837496393846
5,Kittitas County,Benton County,21,0.42509513571046376
5,Klickitat County,Benton County,26,2.85634099959838
5,Lewis County,Benton County,60,0.8285569311812094
5,Lincoln County,Benton County,15,0.5946363658769453
5,Mason County,Benton County,83,1.3800397537888007
5,Okanogan County,Benton County,40,1.4608473483814057
5,Pacific County,Benton County,50,0.9441628217183232
5,Pend Oreille County,Benton County,5,0.7708874856870627
5,Pierce County,Benton County,3174,0.8764526617097118
5,San Juan County,Benton County,0,0
5,Skagit County,Benton County,298,0.685919193304183
5,Skamania County,Benton County,6,7.94202131595647
5,Snohomish County,Benton County,3047,0.8835713724125256
5,Spokane County,Benton County,632,1.7438958065475572
5,Stevens County,Benton County,16,1.9824832508628025
5,Thurston County,Benton County,378,1.0367010844509585
5,Wahkiakum County,Benton County,2,0.9121088906280541
5,Walla Walla County,Benton County,72,13.520672966957036
5,Whatcom County,Benton County,645,0.6197453870273387
5,Whitman County,Benton County,351,4.072026106524497
5,Yakima County,Benton County,1783,2.049352225753316
5,Adams County,Chelan County,4,2.2907369319725253
5,Asotin County,Chelan County,0,0
5,Benton County,Chelan County,95,1.7656491452996832
5,Chelan County,Chelan County,26,5.400098517545506
5,Clallam County,Chelan County,1,0.29772832731454396
5,Clark County,Chelan County,16,1.587364901658043
5,Cowlitz County,Chelan County,5,0.3584777176615002
5,Douglas County,Chelan County,15,7.312772541073866
5,Ferry County,Chelan County,0,0
5,Franklin County,Chelan County,63,1.6866540401978873
5,Grant County,Chelan County,9,5.198336594911938
5,Grays Harbor County,Chelan County,6,0.5055342618002718
5,Island County,Chelan County,5,0.5002248455457984
5,Jefferson County,Chelan County,2,1.2781298266379892
5,King County,Chelan County,1828,1.0093961623001655
5,Kitsap County,Chelan County,22,1.804245741754425
5,Kittitas County,Chelan County,0,0
5,Klickitat County,Chelan County,1,1.2276773334812268
5,Lewis County,Chelan County,6,0.9259123705950015
5,Lincoln County,Chelan County,0,0
5,Mason County,Chelan County,3,0.5574196716357777
5,Okanogan County,Chelan County,4,1.632496911816221
5,Pacific County,Chelan County,4,0.844081562616181
