n_mutations,group_1,group_2,n_pairs,RR
10,Adams County,Adams County,22,1.2317320734286548
10,Asotin County,Adams County,10,1.3392277375590627
10,Benton County,Adams County,383,1.3055444715524651
10,Chelan County,Adams County,353,1.568038393444542
10,Clallam County,Adams County,364,1.0302455162529591
10,Clark County,Adams County,402,0.9955015948157366
10,Columbia County,Adams County,0,0
10,Cowlitz County,Adams County,166,1.392755423321151
10,Douglas County,Adams County,180,1.357622135507702
10,Ferry County,Adams County,6,1.375776528793595
10,Franklin County,Adams County,348,1.1815858447081247
10,Garfield County,Adams County,1,1.6452368990300745
10,Grant County,Adams County,83,1.454084197320712
10,Grays Harbor County,Adams County,166,1.1173909038332068
10,Island County,Adams County,136,0.7992979111705711
10,Jefferson County,Adams County,27,1.3653020550207389
10,King County,Adams County,11122,0.9522577513696778
10,Kitsap County,Adams County,491,1.2125158100811153
10,Kittitas County,Adams County,27,1.1030013356313477
10,Klickitat County,Adams County,0,0
10,Lewis County,Adams County,71,1.3361999218089704
10,Lincoln County,Adams County,8,0.7943865737328644
10,Mason County,Adams County,133,1.1141740822532795
10,Okanogan County,Adams County,15,0.7435055693277453
10,Pacific County,Adams County,38,1.5326231062873892
10,Pend Oreille County,Adams County,3,0.8565831858607126
10,Pierce County,Adams County,1529,1.1008184151365792
10,San Juan County,Adams County,2,0.33482474800691864
10,Skagit County,Adams County,546,0.916658886022895
10,Skamania County,Adams County,12,2.1637929417043105
10,Snohomish County,Adams County,2152,0.9290741580203792
10,Spokane County,Adams County,374,1.0180828041939247
10,Stevens County,Adams County,18,1.678141637010676
10,Thurston County,Adams County,486,1.0462587561711547
10,Wahkiakum County,Adams County,4,0.7063876681678165
10,Walla Walla County,Adams County,60,0.9790664410610576
10,Whatcom County,Adams County,1976,0.9232045277561401
10,Whitman County,Adams County,93,0.9148491866153008
10,Yakima County,Adams County,673,1.602222176305952
10,Adams County,Asotin County,10,1.3392277375590627
10,Asotin County,Asotin County,4,1.281372187287837
10,Benton County,Asotin County,171,1.3942795984605914
10,Chelan County,Asotin County,129,1.3706689139204762
10,Clallam County,Asotin County,165,1.1170797004054742
10,Clark County,Asotin County,181,1.0721495017765648
10,Columbia County,Asotin County,0,0
10,Cowlitz County,Asotin County,63,1.2643525415073873
10,Douglas County,Asotin County,82,1.4793847034294991
10,Ferry County,Asotin County,2,1.0969517048762154
10,Franklin County,Asotin County,114,0.9258737111926496
10,Garfield County,Asotin County,0,0
10,Grant County,Asotin County,27,1.1314518910788238
10,Grays Harbor County,Asotin County,73,1.175386693930294
10,Island County,Asotin County,57,0.8013190943767157
10,Jefferson County,Asotin County,12,1.45146675164296
10,King County,Asotin County,4687,0.9599032133028567
10,Kitsap County,Asotin County,201,1.187306489688476
10,Kittitas County,Asotin County,8,0.7817414272537956
10,Klickitat County,Asotin County,1,0.32424167517854313
10,Lewis County,Asotin County,16,0.7202677043606077
10,Lincoln County,Asotin County,3,0.7125642494752125
10,Mason County,Asotin County,47,0.9418031418823113
10,Okanogan County,Asotin County,14,1.6598997856198339
10,Pacific County,Asotin County,9,0.8682707039125475
10,Pend Oreille County,Asotin County,5,3.4149092037576825
10,Pierce County,Asotin County,597,1.0281190304774759
10,San Juan County,Asotin County,2,0.8009002271968005
10,Skagit County,Asotin County,236,0.9477373127552555
10,Skamania County,Asotin County,2,0.8626315054535165
10,Snohomish County,Asotin County,901,0.9304515648815481
10,Spokane County,Asotin County,198,1.2892512358356276
10,Stevens County,Asotin County,6,1.3380373129034546
10,Thurston County,Asotin County,208,1.0710926461140342
10,Wahkiakum County,Asotin County,3,1.2672585747296645
10,Walla Walla County,Asotin County,29,1.1319305424142099
10,Whatcom County,Asotin County,858,0.9588686938858982
10,Whitman County,Asotin County,46,1.0823936995232915
10,Yakima County,Asotin County,231,1.3154687040832331
10,Adams County,Benton County,383,1.3055444715524651
10,Asotin County,Benton County,171,1.3942795984605916
10,Benton County,Benton County,5200,1.0791841701376916
10,Chelan County,Benton County,4567,1.235129017730876
10,Clallam County,Benton County,6038,1.0404753236242088
10,Clark County,Benton County,6935,1.0455906693940014
10,Columbia County,Benton County,10,0.813463929323738
10,Cowlitz County,Benton County,2409,1.230560291317246
10,Douglas County,Benton County,2575,1.182450489095909
10,Ferry County,Benton County,52,0.7259376409909635
10,Franklin County,Benton County,6086,1.2581062221137524
10,Garfield County,Benton County,6,0.6010062913121265
10,Grant County,Benton County,1082,1.154085672976315
10,Grays Harbor County,Benton County,2856,1.1704546014172594
10,Island County,Benton County,2307,0.8254992647350569
10,Jefferson County,Benton County,424,1.3053595865140042
10,King County,Benton County,185431,0.9666144713945238
10,Kitsap County,Benton County,7120,1.0704964667960626
10,Kittitas County,Benton County,387,0.962548376418209
10,Klickitat County,Benton County,67,0.5529452066272311
10,Lewis County,Benton County,1031,1.1813295977497094
10,Lincoln County,Benton County,238,1.438858848904653
10,Mason County,Benton County,2171,1.107287917086048
10,Okanogan County,Benton County,351,1.059252286229755
10,Pacific County,Benton County,444,1.0902700170217101
10,Pend Oreille County,Benton County,84,1.460248951894935
10,Pierce County,Benton County,24012,1.0525333413269564
10,San Juan County,Benton County,92,0.937723303683326
10,Skagit County,Benton County,10093,1.0316555288032927
10,Skamania County,Benton County,120,1.3173920139076698
10,Snohomish County,Benton County,36950,0.9712295394824673
10,Spokane County,Benton County,6818,1.1299723677457187
10,Stevens County,Benton County,196,1.1125294236955587
10,Thurston County,Benton County,7586,0.9942944181723706
10,Wahkiakum County,Benton County,63,0.6773653760298382
