n_mutations,group_1,group_2,n_pairs,RR
8,Adams County,Adams County,438,0.8315627776338061
8,Asotin County,Adams County,45,0.7938254869099141
8,Benton County,Adams County,3869,1.0065511819920077
8,Chelan County,Adams County,1409,1.0089465404209768
8,Clallam County,Adams County,1481,1.0060798724258202
8,Clark County,Adams County,1779,0.9442845192375383
8,Columbia County,Adams County,32,0.9200150966037488
8,Cowlitz County,Adams County,1735,0.9578724894849557
8,Douglas County,Adams County,774,0.910126897431227
8,Ferry County,Adams County,53,0.9688381739053138
8,Franklin County,Adams County,2406,1.0270672414269988
8,Garfield County,Adams County,0,0
8,Grant County,Adams County,1242,0.976967078364119
8,Grays Harbor County,Adams County,3003,1.0652649117968547
8,Island County,Adams County,529,0.9810217501358879
8,Jefferson County,Adams County,213,1.085772544391186
8,King County,Adams County,58203,1.0016654837629833
8,Kitsap County,Adams County,2045,0.9846284624307781
8,Kittitas County,Adams County,486,1.0298699421555437
8,Klickitat County,Adams County,146,1.0420843101384074
8,Lewis County,Adams County,1700,0.9820860003330567
8,Lincoln County,Adams County,40,0.9101527917234069
8,Mason County,Adams County,422,1.0529408730898577
8,Okanogan County,Adams County,600,0.9667690586815552
8,Pacific County,Adams County,891,0.985869862963317
8,Pend Oreille County,Adams County,83,1.283361666488839
8,Pierce County,Adams County,10393,1.0030653644191927
8,San Juan County,Adams County,43,1.0886320317796656
8,Skagit County,Adams County,1440,0.9561190477776055
8,Skamania County,Adams County,24,1.1898556859382303
8,Snohomish County,Adams County,8138,1.0007187086719107
8,Spokane County,Adams County,4805,0.9935700258332534
8,Stevens County,Adams County,159,0.9606628101844583
8,Thurston County,Adams County,8815,0.9995875383424518
8,Wahkiakum County,Adams County,20,0.9712759683169832
8,Walla Walla County,Adams County,1035,1.0377022934603204
8,Whatcom County,Adams County,4533,0.9719282157407295
8,Whitman County,Adams County,1456,0.9812919475292203
8,Yakima County,Adams County,9398,1.0238930518063114
8,Adams County,Asotin County,45,0.7938254869099141
8,Asotin County,Asotin County,0,0
8,Benton County,Asotin County,462,1.1167879078973344
8,Chelan County,Asotin County,134,0.8915661159422598
8,Clallam County,Asotin County,103,0.6501390027342225
8,Clark County,Asotin County,242,1.1935314894946796
8,Columbia County,Asotin County,1,0.2671385531148061
8,Cowlitz County,Asotin County,190,0.9746606128472667
8,Douglas County,Asotin County,69,0.753879048033086
8,Ferry County,Asotin County,2,0.33970110724027336
8,Franklin County,Asotin County,277,1.0986885980118737
8,Garfield County,Asotin County,0,0
8,Grant County,Asotin County,83,0.6066357769476323
8,Grays Harbor County,Asotin County,310,1.0217757183869285
8,Island County,Asotin County,55,0.947713893836748
8,Jefferson County,Asotin County,20,0.9472853955109902
8,King County,Asotin County,6938,1.1094384872609737
8,Kitsap County,Asotin County,203,0.9081690665838209
8,Kittitas County,Asotin County,44,0.8663440243090622
8,Klickitat County,Asotin County,13,0.8621541987291925
8,Lewis County,Asotin County,129,0.6924396099559584
8,Lincoln County,Asotin County,8,1.6913593755889362
8,Mason County,Asotin County,36,0.8346139285688708
8,Okanogan County,Asotin County,61,0.9132568134373449
8,Pacific County,Asotin County,80,0.8224764427029075
8,Pend Oreille County,Asotin County,8,1.149350665168441
8,Pierce County,Asotin County,1066,0.9559542447408762
8,San Juan County,Asotin County,3,0.7057087494286854
8,Skagit County,Asotin County,130,0.8020185706449474
8,Skamania County,Asotin County,3,1.3819613505488595
8,Snohomish County,Asotin County,860,0.9826172382233083
8,Spokane County,Asotin County,502,0.964495932033663
8,Stevens County,Asotin County,18,1.0105038047440935
8,Thurston County,Asotin County,657,0.692238070356685
8,Wahkiakum County,Asotin County,3,1.3537095613802066
8,Walla Walla County,Asotin County,120,1.1179059477146274
8,Whatcom County,Asotin County,437,0.8706056915827685
8,Whitman County,Asotin County,161,1.0082177290549763
8,Yakima County,Asotin County,936,0.9475160993706433
8,Adams County,Benton County,3869,1.0065511819920077
8,Asotin County,Benton County,462,1.1167879078973344
8,Benton County,Benton County,28512,1.0164382938423402
8,Chelan County,Benton County,9660,0.9478737396880126
8,Clallam County,Benton County,10261,0.9551757596164294
8,Clark County,Benton County,13608,0.9897771537023429
8,Columbia County,Benton County,193,0.7603586434474879
8,Cowlitz County,Benton County,13554,1.0253966758736182
8,Douglas County,Benton County,5793,0.9334277759566116
8,Ferry County,Benton County,443,1.1096737221883595
8,Franklin County,Benton County,17437,1.019978986999573
8,Garfield County,Benton County,0,0
8,Grant County,Benton County,8980,0.967945427847952
8,Grays Harbor County,Benton County,20503,0.9966344716089343
8,Island County,Benton County,3873,0.984207485671518
8,Jefferson County,Benton County,1422,0.9932876855383181
8,King County,Benton County,428373,1.010219229124011
8,Kitsap County,Benton County,14947,0.9861643770397507
8,Kittitas County,Benton County,3370,0.9785707206951014
8,Klickitat County,Benton County,1016,0.9937105759580878
8,Lewis County,Benton County,12215,0.966963927034161
8,Lincoln County,Benton County,319,0.9946291886344489
8,Mason County,Benton County,2916,0.9970002239808253
8,Okanogan County,Benton County,4486,0.9904828586294995
8,Pacific County,Benton County,6568,0.9958438225368015
8,Pend Oreille County,Benton County,498,1.0551556190703397
8,Pierce County,Benton County,75926,1.0041417642744772
8,San Juan County,Benton County,264,0.9158677840007223
8,Skagit County,Benton County,10777,0.9805360463246079
8,Skamania County,Benton County,126,0.8559921785676202
8,Snohomish County,Benton County,59054,0.9950842583766
8,Spokane County,Benton County,35828,1.015181880015336
8,Stevens County,Benton County,1204,0.9968195424514492
8,Thurston County,Benton County,62534,0.9716971492793846
8,Wahkiakum County,Benton County,181,1.2045017222744299
8,Walla Walla County,Benton County,7376,1.0133734868847284
8,Whatcom County,Benton County,33246,0.9767964540770242
8,Whitman County,Benton County,10841,1.0012036108170268
8,Yakima County,Benton County,66398,0.9912663323117537
8,Adams County,Chelan County,1409,1.0089465404209768
8,Asotin County,Chelan County,134,0.8915661159422598
8,Benton County,Chelan County,9660,0.9478737396880125
8,Chelan County,Chelan County,3564,0.9625672680076195
8,Clallam County,Chelan County,3736,0.9572392577360381
