n_mutations,group_1,group_2,n_pairs,RR
0,Adams County,Adams County,164,6.7545961547291595
0,Asotin County,Adams County,12,1.984751902330156
0,Benton County,Adams County,207,1.1429017884621917
0,Chelan County,Adams County,163,1.012735983217745
0,Clallam County,Adams County,204,0.772855131180576
0,Clark County,Adams County,140,0.9872155344176213
0,Columbia County,Adams County,0,0
0,Cowlitz County,Adams County,150,1.5065207028730094
0,Douglas County,Adams County,94,1.0345774187760308
0,Ferry County,Adams County,0,0
0,Franklin County,Adams County,104,1.1341548672739363
0,Grant County,Adams County,121,1.189433067626852
0,Grays Harbor County,Adams County,196,0.9931397818653268
0,Island County,Adams County,51,1.0778987750447429
0,Jefferson County,Adams County,17,1.3789753080270089
0,King County,Adams County,3175,0.9778536698966479
0,Kitsap County,Adams County,146,0.9120829137537763
0,Kittitas County,Adams County,22,0.9261142511021557
0,Klickitat County,Adams County,11,1.2079633947311506
0,Lewis County,Adams County,134,0.9203353633792714
0,Lincoln County,Adams County,2,1.1739771490713882
0,Mason County,Adams County,25,0.8755536174873605
0,Okanogan County,Adams County,39,0.7590713945767121
0,Pacific County,Adams County,54,0.9796874295822134
0,Pend Oreille County,Adams County,7,0.9873077630736768
0,Pierce County,Adams County,812,1.0128730045253287
0,San Juan County,Adams County,4,0.8747013984390529
0,Skagit County,Adams County,180,0.8272115527616462
0,Skamania County,Adams County,0,0
0,Snohomish County,Adams County,556,1.030570998610736
0,Spokane County,Adams County,346,1.1629890826035458
0,Stevens County,Adams County,16,1.079538515342013
0,Thurston County,Adams County,888,0.9183552196216792
0,Wahkiakum County,Adams County,0,0
0,Walla Walla County,Adams County,8,0.4001947286165156
0,Whatcom County,Adams County,503,0.9188189488755125
0,Whitman County,Adams County,75,1.1077098026602956
0,Yakima County,Adams County,538,1.0009676754431849
0,Adams County,Asotin County,12,1.984751902330156
0,Asotin County,Asotin County,2,1.3283863886177
0,Benton County,Asotin County,50,1.1086080086401373
0,Chelan County,Asotin County,43,1.072868594599826
0,Clallam County,Asotin County,67,1.0193238135693223
0,Clark County,Asotin County,40,1.1326960257171759
0,Columbia County,Asotin County,1,11.841319292287467
0,Cowlitz County,Asotin County,22,0.8873112061490555
0,Douglas County,Asotin County,27,1.19335139749061
0,Ferry County,Asotin County,0,0
0,Franklin County,Asotin County,31,1.3575947689048444
0,Grant County,Asotin County,42,1.6579574048165802
0,Grays Harbor County,Asotin County,30,0.610442837536031
0,Island County,Asotin County,13,1.1033685352428235
0,Jefferson County,Asotin County,1,0.3257444378707921
0,King County,Asotin County,802,0.9919138380903852
0,Kitsap County,Asotin County,36,0.9031365228141195
0,Kittitas County,Asotin County,5,0.8452425102681217
0,Klickitat County,Asotin County,1,0.4409918153659575
0,Lewis County,Asotin County,34,0.9377556057800172
0,Lincoln County,Asotin County,0,0
0,Mason County,Asotin County,7,0.9844875276876284
0,Okanogan County,Asotin County,12,0.9379262805772252
0,Pacific County,Asotin County,7,0.5099895253744265
0,Pend Oreille County,Asotin County,1,0.5664009227999984
0,Pierce County,Asotin County,178,0.8916376730709386
0,San Juan County,Asotin County,1,0.8781511410271123
0,Skagit County,Asotin County,46,0.8489289774986741
0,Skamania County,Asotin County,0,0
0,Snohomish County,Asotin County,151,1.1239565250423917
0,Spokane County,Asotin County,98,1.3228026467401726
0,Stevens County,Asotin County,3,0.8128470876364654
