n_mutations,group_1,group_2,n_pairs,RR
10,Adams County,Adams County,2,0.47674594368067313
10,Asotin County,Adams County,0,0
10,Benton County,Adams County,69,0.7104858623149781
10,Chelan County,Adams County,7,1.1202560448913594
10,Clallam County,Adams County,4,0.30116481690371316
10,Clark County,Adams County,36,1.6184953000342464
10,Cowlitz County,Adams County,13,1.1792933995967627
10,Douglas County,Adams County,5,0.8161904512757072
10,Ferry County,Adams County,0,0
10,Franklin County,Adams County,46,0.5501786584793354
10,Grant County,Adams County,3,0.4614571944522929
10,Grays Harbor County,Adams County,15,1.0913008567290825
10,Island County,Adams County,17,1.9882747497376372
10,Jefferson County,Adams County,17,2.246675852903224
10,King County,Adams County,1357,0.9774591583433045
10,Kitsap County,Adams County,30,1.8315134998790823
10,Kittitas County,Adams County,6,0.9687928551483949
10,Klickitat County,Adams County,2,0.6315365096326803
10,Lewis County,Adams County,4,0.5524152173009904
10,Lincoln County,Adams County,7,2.1299638579767044
10,Mason County,Adams County,6,0.9927491572044879
10,Okanogan County,Adams County,0,0
10,Pacific County,Adams County,4,0.3558165019706593
10,Pend Oreille County,Adams County,3,5.607091608568363
10,Pierce County,Adams County,281,1.0909555477651613
10,San Juan County,Adams County,2,1.4056994368819846
10,Skagit County,Adams County,110,1.5919544602487503
10,Skamania County,Adams County,0,0
10,Snohomish County,Adams County,397,1.1195592952605151
10,Spokane County,Adams County,73,1.2094598136179668
10,Stevens County,Adams County,3,0.8761845464284043
10,Thurston County,Adams County,15,0.45468397115780423
10,Wahkiakum County,Adams County,0,0
10,Walla Walla County,Adams County,0,0
10,Whatcom County,Adams County,192,1.1007409943752
10,Whitman County,Adams County,18,1.4437823993292789
10,Yakima County,Adams County,63,0.5572403065939213
10,Adams County,Benton County,69,0.7104858623149781
10,Asotin County,Benton County,10,0.8653709170867584
10,Benton County,Benton County,2928,1.302347140911067
10,Chelan County,Benton County,132,0.9125202820502514
10,Clallam County,Benton County,590,1.9188701802758708
10,Clark County,Benton County,418,0.8117729253263222
10,Cowlitz County,Benton County,188,0.736691575728196
10,Douglas County,Benton County,97,0.6839787014339302
10,Ferry County,Benton County,15,0.8118929390645431
10,Franklin County,Benton County,2372,1.22549045173772
10,Grant County,Benton County,189,1.2558024025751429
10,Grays Harbor County,Benton County,308,0.9679508207301186
10,Island County,Benton County,185,0.9346489943504772
10,Jefferson County,Benton County,100,0.5708747507544486
10,King County,Benton County,33329,1.037027789835051
10,Kitsap County,Benton County,384,1.0126734702726212
10,Kittitas County,Benton County,164,1.143859974766995
10,Klickitat County,Benton County,76,1.0366482000627784
10,Lewis County,Benton County,145,0.865013694829963
10,Lincoln County,Benton County,120,1.5772654095878709
10,Mason County,Benton County,131,0.9362868226066772
10,Okanogan County,Benton County,16,1.239823640995077
10,Pacific County,Benton County,228,0.8760931411591443
10,Pend Oreille County,Benton County,25,2.018393060802914
10,Pierce County,Benton County,5359,0.8987395031588334
10,San Juan County,Benton County,23,0.6982961538929073
10,Skagit County,Benton County,1161,0.7258042609387045
10,Skamania County,Benton County,2,0.6721718286208774
10,Snohomish County,Benton County,6802,0.82859547968983
10,Spokane County,Benton County,1421,1.0169790334329094
10,Stevens County,Benton County,59,0.7443474156312379
10,Thurston County,Benton County,586,0.7673002508647672
10,Wahkiakum County,Benton County,2,0.3265919619287879
10,Walla Walla County,Benton County,43,0.676931215206973
10,Whatcom County,Benton County,3485,0.8630501523235109
10,Whitman County,Benton County,306,1.060229791536023
10,Yakima County,Benton County,3514,1.3426198663318507
10,Adams County,Chelan County,7,1.1202560448913592
10,Asotin County,Chelan County,15,20.1746709880884
10,Benton County,Chelan County,132,0.9125202820502514
10,Chelan County,Chelan County,0,0
10,Clallam County,Chelan County,27,1.364803893106644
10,Clark County,Chelan County,18,0.5433049877058276
10,Cowlitz County,Chelan County,17,1.035355946044522
10,Douglas County,Chelan County,21,2.301457954142507
10,Ferry County,Chelan County,0,0
10,Franklin County,Chelan County,109,0.8752551027126487
10,Grant County,Chelan County,2,0.2065391604604299
10,Grays Harbor County,Chelan County,22,1.0745785395271907
10,Island County,Chelan County,14,1.0993038692571389
10,Jefferson County,Chelan County,7,0.6210860592553912
10,King County,Chelan County,2269,1.0972750731321217
10,Kitsap County,Chelan County,17,0.6967869943452916
10,Kittitas County,Chelan County,7,0.7588220844618836
10,Klickitat County,Chelan County,5,1.0599874327546839
10,Lewis County,Chelan County,14,1.2980634542869125
10,Lincoln County,Chelan County,2,0.40856996271162804
10,Mason County,Chelan County,11,1.2219212200830332
10,Okanogan County,Chelan County,1,1.2043503324435256
10,Pacific County,Chelan County,10,0.5972117442188715
10,Pend Oreille County,Chelan County,0,0
10,Pierce County,Chelan County,360,0.9383513455018516
10,San Juan County,Chelan County,0,0
10,Skagit County,Chelan County,88,0.8550329911347988
10,Skamania County,Chelan County,0,0
10,Snohomish County,Chelan County,517,0.9788347555895897
10,Spokane County,Chelan County,63,0.7007633452704009
10,Stevens County,Chelan County,3,0.5882444443493258
10,Thurston County,Chelan County,70,1.4245531929011714
10,Wahkiakum County,Chelan County,0,0
10,Walla Walla County,Chelan County,0,0
10,Whatcom County,Chelan County,213,0.8198336894432934
10,Whitman County,Chelan County,30,1.6155214840617418
10,Yakima County,Chelan County,110,0.6532161344669768
10,Adams County,Clallam County,4,0.30116481690371316
10,Asotin County,Clallam County,17,10.756949025320575
10,Benton County,Clallam County,590,1.9188701802758703
