n_mutations,group_1,group_2,n_pairs,RR
8,Adams County,Adams County,4,3.6650424859015396
8,Asotin County,Adams County,0,0
8,Benton County,Adams County,59,1.4300488275737637
8,Chelan County,Adams County,4,1.198258088226134
8,Clallam County,Adams County,1,0.2547133773985626
8,Clark County,Adams County,16,1.9199252472628918
8,Cowlitz County,Adams County,3,0.5744914201413153
8,Douglas County,Adams County,0,0
8,Ferry County,Adams County,0,0
8,Franklin County,Adams County,39,1.2479177831869757
8,Grant County,Adams County,0,0
8,Grays Harbor County,Adams County,3,0.5378051473877259
8,Island County,Adams County,7,1.5143589648432667
8,Jefferson County,Adams County,5,1.82463700896143
8,King County,Adams County,690,0.9765967949016774
8,Kitsap County,Adams County,7,1.033613076103543
8,Kittitas County,Adams County,2,0.7099992618428095
8,Klickitat County,Adams County,2,1.7736725398537696
8,Lewis County,Adams County,3,0.7916491769547324
8,Lincoln County,Adams County,8,4.728616288430458
8,Mason County,Adams County,1,0.39608864757575
8,Okanogan County,Adams County,1,1.9824269873657745
8,Pacific County,Adams County,4,0.7385935409311762
8,Pend Oreille County,Adams County,0,0
8,Pierce County,Adams County,138,1.0634369459923012
8,San Juan County,Adams County,0,0
8,Skagit County,Adams County,20,0.7671762544381553
8,Skamania County,Adams County,0,0
8,Snohomish County,Adams County,95,0.6232424944949001
8,Spokane County,Adams County,64,3.2498747482426475
8,Stevens County,Adams County,2,1.3099545123354648
8,Thurston County,Adams County,10,0.6667455168063441
8,Wahkiakum County,Adams County,1,6.120998790887107
8,Walla Walla County,Adams County,0,0
8,Whatcom County,Adams County,70,1.1832815678773332
8,Whitman County,Adams County,4,1.0339344931929462
8,Yakima County,Adams County,33,0.7661270847770095
8,Adams County,Benton County,59,1.4300488275737637
8,Asotin County,Benton County,14,2.681563241783626
8,Benton County,Benton County,1748,1.1207793366389203
8,Chelan County,Benton County,127,1.0064076546033836
8,Clallam County,Benton County,117,0.7883470534311486
8,Clark County,Benton County,302,0.9586302130663142
8,Cowlitz County,Benton County,216,1.0941978975389126
8,Douglas County,Benton County,108,1.0542450532378493
8,Ferry County,Benton County,12,1.235905494105428
8,Franklin County,Benton County,1349,1.1418607601120236
8,Grant County,Benton County,113,1.7668609114959168
8,Grays Harbor County,Benton County,181,0.8583454458797571
8,Island County,Benton County,180,1.0301088787634054
8,Jefferson County,Benton County,135,1.3032270210968804
8,King County,Benton County,25748,0.9640277531429678
8,Kitsap County,Benton County,299,1.167914299251269
8,Kittitas County,Benton County,79,0.7418819850640329
8,Klickitat County,Benton County,30,0.7037923370092521
