n_mutations,group_1,group_2,n_pairs,RR
9,Adams County,Adams County,338,0.843063973391277
9,Asotin County,Adams County,42,0.9657609874470137
9,Benton County,Adams County,3216,1.0281810796866977
9,Chelan County,Adams County,1066,0.9640186500289125
9,Clallam County,Adams County,1144,0.9908634416699511
9,Clark County,Adams County,1337,0.9279775308811671
9,Columbia County,Adams County,27,0.9208725751801669
9,Cowlitz County,Adams County,1430,1.0008794046056342
9,Douglas County,Adams County,581,0.9433104043580415
9,Ferry County,Adams County,50,1.1398458284365527
9,Franklin County,Adams County,1924,0.9965667795057518
9,Garfield County,Adams County,0,0
9,Grant County,Adams County,886,0.9063607298114753
9,Grays Harbor County,Adams County,2608,1.070843740789357
9,Island County,Adams County,413,0.9409345679103949
9,Jefferson County,Adams County,181,0.9987167962194475
9,King County,Adams County,48015,1.0114498278861677
9,Kitsap County,Adams County,1596,0.961221575396286
9,Kittitas County,Adams County,375,0.9746436480629764
9,Klickitat County,Adams County,94,0.8424171543738054
9,Lewis County,Adams County,1340,0.9809569585567858
9,Lincoln County,Adams County,39,0.9864642398092105
9,Mason County,Adams County,364,1.1103851345979225
9,Okanogan County,Adams County,501,0.9890701953799798
9,Pacific County,Adams County,713,0.9644758066751362
9,Pend Oreille County,Adams County,62,1.1943761955422139
9,Pierce County,Adams County,8492,1.0045497596948134
9,San Juan County,Adams County,32,1.0195171495447186
9,Skagit County,Adams County,1055,0.9306378858777928
9,Skamania County,Adams County,30,1.3557205338821943
9,Snohomish County,Adams County,6705,1.0061259426251554
9,Spokane County,Adams County,3633,0.9594205281239847
9,Stevens County,Adams County,102,0.8518017694014542
9,Thurston County,Adams County,6786,0.9684630960027573
9,Wahkiakum County,Adams County,17,1.1587419137856723
9,Walla Walla County,Adams County,828,1.0418965228300157
9,Whatcom County,Adams County,3540,0.9698721502074035
9,Whitman County,Adams County,1127,0.974369394992434
9,Yakima County,Adams County,7909,1.0205810124157797
9,Adams County,Asotin County,42,0.9657609874470137
9,Asotin County,Asotin County,0,0
9,Benton County,Asotin County,331,0.9755692395194839
9,Chelan County,Asotin County,109,0.9087224675481501
9,Clallam County,Asotin County,81,0.6467692093328402
9,Clark County,Asotin County,129,0.8254148927624534
9,Columbia County,Asotin County,4,1.2576862217118248
9,Cowlitz County,Asotin County,156,1.0065766468408335
9,Douglas County,Asotin County,36,0.5388371490126043
9,Ferry County,Asotin County,4,0.8406450069714959
9,Franklin County,Asotin County,186,0.8881592005752734
9,Garfield County,Asotin County,0,0
9,Grant County,Asotin County,55,0.518688458791507
9,Grays Harbor County,Asotin County,242,0.916031520880727
9,Island County,Asotin County,45,0.9451449597066042
9,Jefferson County,Asotin County,24,1.2208197803469452
