n_mutations,group_1,group_2,n_pairs,RR
2,Adams County,Adams County,294,2.513669349672099
2,Asotin County,Adams County,54,1.1227520567388918
2,Benton County,Adams County,1840,1.432687329770484
2,Chelan County,Adams County,118,1.1729063309207697
2,Clallam County,Adams County,119,0.642888672590278
2,Clark County,Adams County,44,0.7894569243108326
2,Cowlitz County,Adams County,100,0.7502178858374896
2,Douglas County,Adams County,38,0.9056821682227899
2,Ferry County,Adams County,2,0.7102637532200907
2,Franklin County,Adams County,1740,1.648839536709326
2,Garfield County,Adams County,5,0.756031156567878
2,Grant County,Adams County,207,1.7282210320312485
2,Grays Harbor County,Adams County,20,0.3747298152222432
2,Island County,Adams County,27,0.4601239813331476
2,Jefferson County,Adams County,1,0.12784747557961632
2,King County,Adams County,1286,0.5991595273855089
2,Kitsap County,Adams County,10,0.2299985602859103
2,Kittitas County,Adams County,100,1.4775931738438044
2,Klickitat County,Adams County,12,0.3870121912117822
2,Lewis County,Adams County,270,0.6812801041190695
2,Lincoln County,Adams County,18,1.2883471477328132
2,Mason County,Adams County,20,0.47110251484229654
2,Okanogan County,Adams County,41,1.200716022623727
2,Pacific County,Adams County,42,0.9518228927626694
2,Pend Oreille County,Adams County,31,1.3801018317252052
2,Pierce County,Adams County,302,0.7093817733947541
2,San Juan County,Adams County,4,1.459675902286958
2,Skagit County,Adams County,204,0.6760571217499823
2,Skamania County,Adams County,0,0
2,Snohomish County,Adams County,479,0.7571967610115334
2,Spokane County,Adams County,1504,1.2821198139613137
2,Stevens County,Adams County,53,1.444439649852031
2,Thurston County,Adams County,183,0.497016051996179
2,Wahkiakum County,Adams County,8,1.7867839960524694
2,Walla Walla County,Adams County,128,1.404884041893238
2,Whatcom County,Adams County,470,0.7368621522598444
2,Whitman County,Adams County,115,0.8415002191876935
2,Yakima County,Adams County,952,1.0384758052164997
2,Adams County,Asotin County,54,1.1227520567388916
2,Asotin County,Asotin County,76,3.842668957928655
2,Benton County,Asotin County,378,0.7157389918577992
2,Chelan County,Asotin County,39,0.942703697422593
2,Clallam County,Asotin County,67,0.8802233708259924
2,Clark County,Asotin County,33,1.4398557396456488
2,Cowlitz County,Asotin County,34,0.620291187555818
2,Douglas County,Asotin County,8,0.463672658766181
2,Ferry County,Asotin County,0,0
2,Franklin County,Asotin County,330,0.7604529771821438
2,Garfield County,Asotin County,8,2.941636166299638
2,Grant County,Asotin County,45,0.9136308057937254
2,Grays Harbor County,Asotin County,11,0.5011990264139493
2,Island County,Asotin County,19,0.7873974174685576
2,Jefferson County,Asotin County,0,0
2,King County,Asotin County,456,0.5166490365917656
2,Kitsap County,Asotin County,3,0.16779370067695515
2,Kittitas County,Asotin County,28,1.0061024063121111
2,Klickitat County,Asotin County,28,2.195991786637395
2,Lewis County,Asotin County,224,1.3744825817598676
2,Lincoln County,Asotin County,5,0.8702813561494585
2,Mason County,Asotin County,21,1.2029124005328855
2,Okanogan County,Asotin County,31,2.2077374434515016
2,Pacific County,Asotin County,7,0.3857750852564714
2,Pend Oreille County,Asotin County,17,1.8404653271498872
2,Pierce County,Asotin County,129,0.7368720321923354
2,San Juan County,Asotin County,0,0
2,Skagit County,Asotin County,126,1.0154371545847696
2,Skamania County,Asotin County,0,0
2,Snohomish County,Asotin County,193,0.7419246891761402
2,Spokane County,Asotin County,954,1.9776909699765024
2,Stevens County,Asotin County,22,1.4580603255923592
2,Thurston County,Asotin County,226,1.4926467680746718
2,Wahkiakum County,Asotin County,5,2.7156972438880693
2,Walla Walla County,Asotin County,29,0.7740299900578547
2,Whatcom County,Asotin County,326,1.2428973803745433
2,Whitman County,Asotin County,145,2.5802018102307502
2,Yakima County,Asotin County,381,1.010680043114385
2,Adams County,Benton County,1840,1.432687329770484
2,Asotin County,Benton County,378,0.7157389918577993
2,Benton County,Benton County,29040,2.059221135414864
2,Chelan County,Benton County,905,0.8192240252096891
2,Clallam County,Benton County,1443,0.7099502580568693
2,Clark County,Benton County,394,0.6437907931420825
2,Cowlitz County,Benton County,819,0.5595566914086996
2,Douglas County,Benton County,139,0.3017031181235554
2,Ferry County,Benton County,12,0.3881000335342783
2,Franklin County,Benton County,23072,1.99107291827384
2,Garfield County,Benton County,33,0.4544189218095077
2,Grant County,Benton County,1279,0.9724611563560563
2,Grays Harbor County,Benton County,200,0.34126443215567226
2,Island County,Benton County,231,0.35850553290762965
2,Jefferson County,Benton County,6,0.0698580060361701
2,King County,Benton County,15729,0.6673833864336489
2,Kitsap County,Benton County,49,0.10263464286331442
2,Kittitas County,Benton County,475,0.63917718339726
2,Klickitat County,Benton County,277,0.8135719126776769
2,Lewis County,Benton County,2414,0.5547176515135982
2,Lincoln County,Benton County,70,0.45627976915516505
2,Mason County,Benton County,196,0.42044992197118886
2,Okanogan County,Benton County,244,0.6507573074143491
2,Pacific County,Benton County,197,0.4065798578694374
2,Pend Oreille County,Benton County,179,0.7257302860505903
2,Pierce County,Benton County,3188,0.6819682773754009
2,San Juan County,Benton County,4,0.13293190124992996
2,Skagit County,Benton County,1395,0.4210175602442676
2,Skamania County,Benton County,8,0.7034313107808794
2,Snohomish County,Benton County,4197,0.6042059271112512
2,Spokane County,Benton County,10209,0.7925684081775405
2,Stevens County,Benton County,357,0.8860628448648301
2,Thurston County,Benton County,1361,0.33662799366131396
