n_mutations,group_1,group_2,n_pairs,RR
6,Adams County,Adams County,706,0.8530173803784985
6,Asotin County,Adams County,352,1.0164859796423942
6,Benton County,Adams County,7410,1.0641321339560028
6,Chelan County,Adams County,842,1.060384533154526
6,Clallam County,Adams County,1074,0.8741930151076895
6,Clark County,Adams County,526,0.9995864248801737
6,Columbia County,Adams County,0,0
6,Cowlitz County,Adams County,1338,0.9726498651752286
6,Douglas County,Adams County,631,1.1866320592721933
6,Ferry County,Adams County,49,0.8522380138723845
6,Franklin County,Adams County,5820,1.0747086826039276
6,Garfield County,Adams County,31,0.8899044393875856
6,Grant County,Adams County,1513,1.2218925282556479
6,Grays Harbor County,Adams County,810,1.1324033275045087
6,Island County,Adams County,585,0.9403976495772416
6,Jefferson County,Adams County,112,0.9538877744104642
6,King County,Adams County,16686,0.947588595782049
6,Kitsap County,Adams County,348,0.8760182761702576
6,Kittitas County,Adams County,917,1.0508955344284776
6,Klickitat County,Adams County,460,1.0811010911781154
6,Lewis County,Adams County,3040,0.9883825715829276
6,Lincoln County,Adams County,117,0.8675858858340687
6,Mason County,Adams County,262,0.9268006676799084
6,Okanogan County,Adams County,551,1.0269263898682774
6,Pacific County,Adams County,364,1.0019504035132385
6,Pend Oreille County,Adams County,396,1.0655881784087664
6,Pierce County,Adams County,3552,0.9951065428190147
6,San Juan County,Adams County,34,1.1030410748926986
6,Skagit County,Adams County,2227,1.0050909633800214
6,Skamania County,Adams County,7,0.939647040936219
6,Snohomish County,Adams County,5357,0.9699680650994905
6,Spokane County,Adams County,8138,0.9617479565315992
6,Stevens County,Adams County,295,0.9172318326737108
6,Thurston County,Adams County,3025,1.0312423294555502
6,Wahkiakum County,Adams County,71,1.0878393290796455
6,Walla Walla County,Adams County,527,1.025808125127213
6,Whatcom County,Adams County,4617,0.9404194544122328
6,Whitman County,Adams County,935,0.9561314714668232
6,Yakima County,Adams County,8600,1.0841882971421164
6,Adams County,Asotin County,352,1.016485979642394
6,Asotin County,Asotin County,188,1.2975441048578185
6,Benton County,Asotin County,2753,0.9449070986079261
6,Chelan County,Asotin County,334,1.0053176562280977
6,Clallam County,Asotin County,568,1.1049864099933322
6,Clark County,Asotin County,206,0.93563697459065
6,Columbia County,Asotin County,0,0
6,Cowlitz County,Asotin County,602,1.0459296126779853
6,Douglas County,Asotin County,274,1.231523862663799
6,Ferry County,Asotin County,26,1.0807959786783103
6,Franklin County,Asotin County,2174,0.9594732318923228
6,Garfield County,Asotin County,12,0.8233196406342002
6,Grant County,Asotin County,573,1.1059977752917265
6,Grays Harbor County,Asotin County,361,1.2062265132350172
6,Island County,Asotin County,310,1.1910305821592648
6,Jefferson County,Asotin County,72,1.4656062444374536
6,King County,Asotin County,6682,0.9069421950363042
6,Kitsap County,Asotin County,135,0.8122191815931546
6,Kittitas County,Asotin County,391,1.0709581954853618
6,Klickitat County,Asotin County,203,1.1402762064438823
6,Lewis County,Asotin County,1401,1.0886673060313152
6,Lincoln County,Asotin County,65,1.1519815495119383
6,Mason County,Asotin County,105,0.8877279545673087
6,Okanogan County,Asotin County,270,1.2026992220900097
6,Pacific County,Asotin County,144,0.9473552871809288
6,Pend Oreille County,Asotin County,185,1.1897932112303036
6,Pierce County,Asotin County,1385,0.9273676634292126
6,San Juan County,Asotin County,15,1.1630799717863272
6,Skagit County,Asotin County,861,0.928739363624785
6,Skamania County,Asotin County,3,0.962483992846661
6,Snohomish County,Asotin County,2179,0.9429715067661417
6,Spokane County,Asotin County,3878,1.0953601621208098
6,Stevens County,Asotin County,162,1.2038646647421556
6,Thurston County,Asotin County,1385,1.128471709574737
6,Wahkiakum County,Asotin County,30,1.0985838550514109
6,Walla Walla County,Asotin County,207,0.9630113710153799
6,Whatcom County,Asotin County,2031,0.9887288439829491
6,Whitman County,Asotin County,459,1.1218227379562506
6,Yakima County,Asotin County,3464,1.0437336792782104
6,Adams County,Benton County,7410,1.0641321339560028
6,Asotin County,Benton County,2753,0.9449070986079261
6,Benton County,Benton County,65656,1.120665342630866
6,Chelan County,Benton County,6766,1.012762138927896
6,Clallam County,Benton County,8264,0.7994982733884397
6,Clark County,Benton County,3746,0.8461094570996753
6,Columbia County,Benton County,1,1.9704156079156077
6,Cowlitz County,Benton County,11265,0.9733203070869608
6,Douglas County,Benton County,4751,1.061930072396013
6,Ferry County,Benton County,385,0.7958839052780302
6,Franklin County,Benton County,51771,1.136262038833916
6,Garfield County,Benton County,293,0.9997086980420312
6,Grant County,Benton County,11729,1.1258466459205707
6,Grays Harbor County,Benton County,7140,1.1864201133270271
6,Island County,Benton County,4644,0.887303206344207
6,Jefferson County,Benton County,1039,1.0517656391596797
6,King County,Benton County,142056,0.9588514706798219
6,Kitsap County,Benton County,2485,0.7435060159442658
6,Kittitas County,Benton County,7434,1.0125977046542747
6,Klickitat County,Benton County,4002,1.1179174344273701
6,Lewis County,Benton County,26961,1.0418655127185124
6,Lincoln County,Benton County,1027,0.9051514071847306
6,Mason County,Benton County,2101,0.8833549967418526
6,Okanogan County,Benton County,5079,1.1250973437440555
6,Pacific County,Benton County,3527,1.1539167338584817
6,Pend Oreille County,Benton County,3288,1.0515990562142326
6,Pierce County,Benton County,28221,0.9397085845219061
6,San Juan County,Benton County,177,0.6825118641899462
6,Skagit County,Benton County,15579,0.835697108516128
6,Skamania County,Benton County,27,0.4307791207588778
6,Snohomish County,Benton County,43872,0.9441639051658165
6,Spokane County,Benton County,67752,0.9516776661668538
6,Stevens County,Benton County,2538,0.9379353217260753
6,Thurston County,Benton County,24716,1.001469459419051
6,Wahkiakum County,Benton County,406,0.7393611245967993
6,Walla Walla County,Benton County,4784,1.1068043601810065
6,Whatcom County,Benton County,34731,0.8408203015333586
6,Whitman County,Benton County,6794,0.8257635636997208
6,Yakima County,Benton County,77470,1.1608176177674012
6,Adams County,Chelan County,842,1.060384533154526
6,Asotin County,Chelan County,334,1.0053176562280977
6,Benton County,Chelan County,6766,1.012762138927896
6,Chelan County,Chelan County,772,1.0133668826444084
6,Clallam County,Chelan County,1089,0.9239086739566691
6,Clark County,Chelan County,675,1.337015653921477
6,Columbia County,Chelan County,0,0
6,Cowlitz County,Chelan County,1483,1.1236723191031106
6,Douglas County,Chelan County,568,1.1133537285853248
6,Ferry County,Chelan County,35,0.6344990557827459
6,Franklin County,Chelan County,5162,0.9935366382697852
6,Garfield County,Chelan County,25,0.7480313543643627
6,Grant County,Chelan County,1213,1.0210640741127788
6,Grays Harbor County,Chelan County,581,0.8466235879683102
6,Island County,Chelan County,570,0.9550555627695813
6,Jefferson County,Chelan County,72,0.6391604154013913
6,King County,Chelan County,15394,0.9112072829711532
6,Kitsap County,Chelan County,394,1.033780316132785
6,Kittitas County,Chelan County,952,1.1371696839747156
6,Klickitat County,Chelan County,390,0.9553691096758562
6,Lewis County,Chelan County,3038,1.029526141511902
6,Lincoln County,Chelan County,115,0.8888379124208721
6,Mason County,Chelan County,253,0.9328325283925414
6,Okanogan County,Chelan County,492,0.9557645810704728
