n_mutations,group_1,group_2,n_pairs,RR
7,Adams County,Adams County,546,0.8639164394307772
7,Asotin County,Adams County,78,1.0008442413836176
7,Benton County,Adams County,4327,0.9807625235680446
7,Chelan County,Adams County,1582,1.0041416721498018
7,Clallam County,Adams County,1773,1.0250228252786098
7,Clark County,Adams County,2116,0.9600442056453307
7,Columbia County,Adams County,26,0.9251451104209704
7,Cowlitz County,Adams County,1967,0.9639294247400542
7,Douglas County,Adams County,929,0.9173844782851699
7,Ferry County,Adams County,62,0.9469946173599125
7,Franklin County,Adams County,2683,0.9951463878728237
7,Grant County,Adams County,1571,1.0147165737177013
7,Grays Harbor County,Adams County,3213,1.0567395821830539
7,Island County,Adams County,629,1.0182078263512166
7,Jefferson County,Adams County,228,1.1035032811071412
7,King County,Adams County,64018,0.992909285075258
7,Kitsap County,Adams County,2370,1.0073048128603614
7,Kittitas County,Adams County,528,0.9922068221417092
7,Klickitat County,Adams County,165,1.058471146734053
7,Lewis County,Adams County,1990,1.0115705640466126
7,Lincoln County,Adams County,40,0.898714312079906
7,Mason County,Adams County,495,0.9723016910555469
7,Okanogan County,Adams County,727,1.0296173006666032
7,Pacific County,Adams County,1014,1.0536591371834079
7,Pend Oreille County,Adams County,92,1.0409391945396258
7,Pierce County,Adams County,11751,1.0243023233715032
7,San Juan County,Adams County,49,0.9904305610253961
7,Skagit County,Adams County,1654,0.935751624890309
7,Skamania County,Adams County,17,1.0258043619789117
7,Snohomish County,Adams County,9124,0.997621811464787
7,Spokane County,Adams County,5769,0.9844195774097583
7,Stevens County,Adams County,204,0.9650360385541161
7,Thurston County,Adams County,10229,1.013775914529549
7,Wahkiakum County,Adams County,22,0.8841858813215654
7,Walla Walla County,Adams County,1164,1.0099051050656604
7,Whatcom County,Adams County,5423,0.9994918091756805
7,Whitman County,Adams County,1789,1.0300327238773426
7,Yakima County,Adams County,10083,1.0275227708528232
7,Adams County,Asotin County,78,1.0008442413836178
7,Asotin County,Asotin County,6,0.6243324940435249
7,Benton County,Asotin County,579,1.064261440505405
7,Chelan County,Asotin County,177,0.9110759329615917
7,Clallam County,Asotin County,180,0.8438982812185531
7,Clark County,Asotin County,292,1.0743634256555308
7,Columbia County,Asotin County,2,0.5771109332085437
7,Cowlitz County,Asotin County,202,0.8027587418883418
7,Douglas County,Asotin County,118,0.9449535862157059
7,Ferry County,Asotin County,6,0.7431900179336203
7,Franklin County,Asotin County,387,1.1640457773938062
7,Grant County,Asotin County,136,0.7123612276697492
7,Grays Harbor County,Asotin County,359,0.9575125932235379
7,Island County,Asotin County,64,0.8401533353821388
7,Jefferson County,Asotin County,28,1.0989795462815592
7,King County,Asotin County,8481,1.0667123654105009
7,Kitsap County,Asotin County,272,0.9375064481332335
7,Kittitas County,Asotin County,62,0.9448280371824171
7,Klickitat County,Asotin County,13,0.6762872946688995
7,Lewis County,Asotin County,225,0.9275096170278995
7,Lincoln County,Asotin County,2,0.3644051102562678
7,Mason County,Asotin County,75,1.1946753475426473
7,Okanogan County,Asotin County,89,1.0221725727374111
7,Pacific County,Asotin County,94,0.7921051422767874
7,Pend Oreille County,Asotin County,18,1.6515922471831561
7,Pierce County,Asotin County,1419,1.0030637219135805
7,San Juan County,Asotin County,1,0.16391577410058408
7,Skagit County,Asotin County,188,0.8625330208633478
7,Skamania County,Asotin County,2,0.9786748144905341
7,Snohomish County,Asotin County,1094,0.970042534355667
7,Spokane County,Asotin County,773,1.0696753637441925
7,Stevens County,Asotin County,28,1.0741481688422767
7,Thurston County,Asotin County,952,0.7651358220415285
7,Wahkiakum County,Asotin County,3,0.9777660332175815
7,Walla Walla County,Asotin County,156,1.0976022333677722
7,Whatcom County,Asotin County,597,0.8922915137097438
7,Whitman County,Asotin County,224,1.0458791290691178
7,Yakima County,Asotin County,1170,0.966897296737418
7,Adams County,Benton County,4327,0.9807625235680446
7,Asotin County,Benton County,579,1.064261440505405
7,Benton County,Benton County,30734,0.9979158620343332
7,Chelan County,Benton County,10911,0.9920896961912202
7,Clallam County,Benton County,12084,1.0007679514646601
7,Clark County,Benton County,15348,0.9975283094268816
7,Columbia County,Benton County,208,1.0602242087422789
7,Cowlitz County,Benton County,14440,1.013691821654327
7,Douglas County,Benton County,7150,1.0114387478862237
7,Ferry County,Benton County,480,1.0502554166707407
7,Franklin County,Benton County,18951,1.0069230939678444
7,Grant County,Benton County,11224,1.03851816806971
7,Grays Harbor County,Benton County,21481,1.012067820395154
7,Island County,Benton County,4216,0.9776519240624431
7,Jefferson County,Benton County,1428,0.9900676284913821
7,King County,Benton County,447581,0.9944363338294381
7,Kitsap County,Benton County,16289,0.9917560488542669
7,Kittitas County,Benton County,3801,1.0232082368299191
7,Klickitat County,Benton County,1124,1.0329023431462647
7,Lewis County,Benton County,14066,1.0242632519188875
7,Lincoln County,Benton County,295,0.9494706715628402
7,Mason County,Benton County,3688,1.0377306073552575
7,Okanogan County,Benton County,5148,1.0444263747636553
7,Pacific County,Benton County,6555,0.9757369474085578
7,Pend Oreille County,Benton County,697,1.1297131494053705
7,Pierce County,Benton County,79642,0.9944738343906412
7,San Juan County,Benton County,329,0.952624446314787
7,Skagit County,Benton County,12052,0.9767469851423694
7,Skamania County,Benton County,131,1.132360697937562
7,Snohomish County,Benton County,64193,1.0054632539852615
7,Spokane County,Benton County,41785,1.0214050042011877
7,Stevens County,Benton County,1462,0.990737516717893
7,Thurston County,Benton County,71939,1.0213416874382726
7,Wahkiakum County,Benton County,219,1.2608484286081643
7,Walla Walla County,Benton County,8073,1.0033683818547536
7,Whatcom County,Benton County,37742,0.996465844134595
7,Whitman County,Benton County,12362,1.0195940507367716
7,Yakima County,Benton County,67499,0.985364469455215
7,Adams County,Chelan County,1582,1.0041416721498015
7,Asotin County,Chelan County,177,0.9110759329615917
7,Benton County,Chelan County,10911,0.9920896961912203
7,Chelan County,Chelan County,3852,0.9808084666476355
7,Clallam County,Chelan County,4213,0.9770699934965067
7,Clark County,Chelan County,5518,1.0043074391554776
7,Columbia County,Chelan County,93,1.3274827137833014
7,Cowlitz County,Chelan County,5075,0.9976686842941201
7,Douglas County,Chelan County,2449,0.9701388017439743
7,Ferry County,Chelan County,154,0.9435957104483454
7,Franklin County,Chelan County,6642,0.9882676642267979
7,Grant County,Chelan County,3580,0.9276005801684525
7,Grays Harbor County,Chelan County,7556,0.9969161114775512
7,Island County,Chelan County,1620,1.051986619752488
7,Jefferson County,Chelan County,535,1.0387283378801182
7,King County,Chelan County,162636,1.0118906204027032
7,Kitsap County,Chelan County,5852,0.9977604763584195
7,Kittitas County,Chelan County,1284,0.9679272709014317
7,Klickitat County,Chelan County,397,1.0216332112886661
7,Lewis County,Chelan County,4732,0.9649332213474726
7,Lincoln County,Chelan County,120,1.0815642625353148
7,Mason County,Chelan County,1144,0.9014284955872692
7,Okanogan County,Chelan County,1685,0.957305913890809
7,Pacific County,Chelan County,2371,0.9883326727496066
7,Pend Oreille County,Chelan County,196,0.8896168935730806
7,Pierce County,Chelan County,28721,1.0042973219222069
7,San Juan County,Chelan County,104,0.8432778789182392
7,Skagit County,Chelan County,4473,1.0151574331683415
7,Skamania County,Chelan County,34,0.8230078037454508
7,Snohomish County,Chelan County,22607,0.9915919891374148
7,Spokane County,Chelan County,14413,0.986605440059197
7,Stevens County,Chelan County,512,0.9716117129892042
7,Thurston County,Chelan County,24608,0.978350619973617
7,Wahkiakum County,Chelan County,63,1.015712648120863
7,Walla Walla County,Chelan County,2947,1.0256924037981152
7,Whatcom County,Chelan County,13450,0.9944234004021179
7,Whitman County,Chelan County,4351,1.0049377975710583
7,Yakima County,Chelan County,24380,0.9966548974903181
7,Adams County,Clallam County,1773,1.0250228252786098
7,Asotin County,Clallam County,180,0.8438982812185531
7,Benton County,Clallam County,12084,1.0007679514646601
7,Chelan County,Clallam County,4213,0.9770699934965066
7,Clallam County,Clallam County,4152,0.877057064162201
7,Clark County,Clallam County,6088,1.0092433963311003
7,Columbia County,Clallam County,58,0.7540674746418059
7,Cowlitz County,Clallam County,5411,0.968866895187661
7,Douglas County,Clallam County,2446,0.8825469771276313
7,Ferry County,Clallam County,199,1.1105921583146734
7,Franklin County,Clallam County,7479,1.0135741754642404
7,Grant County,Clallam County,3792,0.8949166799730556
7,Grays Harbor County,Clallam County,8176,0.9825255155436713
7,Island County,Clallam County,1690,0.9995814667949473
7,Jefferson County,Clallam County,562,0.9938499097718803
7,King County,Clallam County,182544,1.0344767585356456
7,Kitsap County,Clallam County,6224,0.9665578497074715
7,Kittitas County,Clallam County,1380,0.9475302372531282
7,Klickitat County,Clallam County,397,0.9305319551529978
7,Lewis County,Clallam County,4914,0.9126914123137086
7,Lincoln County,Clallam County,158,1.297073118494218
7,Mason County,Clallam County,1177,0.8447301791859012
7,Okanogan County,Clallam County,1848,0.9562888513256055
7,Pacific County,Clallam County,2452,0.9309542817814607
7,Pend Oreille County,Clallam County,230,0.9508479516950842
7,Pierce County,Clallam County,31426,1.0008941316790398
7,San Juan County,Clallam County,107,0.7902371372207723
7,Skagit County,Clallam County,4408,0.911197198439216
7,Skamania County,Clallam County,50,1.1023800107848611
7,Snohomish County,Clallam County,24487,0.9782772310323161
7,Spokane County,Clallam County,15951,0.9945195467439459
7,Stevens County,Clallam County,621,1.07337300829524
7,Thurston County,Clallam County,25743,0.9322097744244234
7,Wahkiakum County,Clallam County,60,0.8810850871273904
7,Walla Walla County,Clallam County,3230,1.0239430788773132
7,Whatcom County,Clallam County,14530,0.9784777500698353
7,Whitman County,Clallam County,4684,0.9853789339767064
7,Yakima County,Clallam County,26830,0.9990059290538493
7,Adams County,Clark County,2116,0.9600442056453307
7,Asotin County,Clark County,292,1.0743634256555308
7,Benton County,Clark County,15348,0.9975283094268816
7,Chelan County,Clark County,5518,1.0043074391554776
7,Clallam County,Clark County,6088,1.0092433963311003
7,Clark County,Clark County,7798,1.014507518951886
7,Columbia County,Clark County,129,1.3162024413796005
7,Cowlitz County,Clark County,7026,0.98729172064522
7,Douglas County,Clark County,3422,0.9689740599589829
7,Ferry County,Clark County,228,0.9985898326432601
7,Franklin County,Clark County,9459,1.0060231987940615
7,Grant County,Clark County,5534,1.0249535772580693
7,Grays Harbor County,Clark County,10877,1.025800366494094
7,Island County,Clark County,2265,1.0513576125470587
7,Jefferson County,Clark County,675,0.93678305522246
7,King County,Clark County,222274,0.9885362660766999
7,Kitsap County,Clark County,8228,1.002774583842969
7,Kittitas County,Clark County,1926,1.0378176225588804
7,Klickitat County,Clark County,655,1.2048496381405334
7,Lewis County,Clark County,6708,0.9777608244955324
7,Lincoln County,Clark County,155,0.9985960333699723
7,Mason County,Clark County,1763,0.9929894315977956
7,Okanogan County,Clark County,2498,1.014449252455504
7,Pacific County,Clark County,3501,1.0431596147347755
7,Pend Oreille County,Clark County,299,0.9700747358876992
7,Pierce County,Clark County,40594,1.0146392321489293
7,San Juan County,Clark County,146,0.8462082989199884
7,Skagit County,Clark County,6144,0.9967190607956381
7,Skamania County,Clark County,38,0.6574998961447067
7,Snohomish County,Clark County,31662,0.9926941797269004
7,Spokane County,Clark County,19977,0.9774767688635841
7,Stevens County,Clark County,716,0.9712317221586162
7,Thurston County,Clark County,36055,1.02463871702517
7,Wahkiakum County,Clark County,102,1.1754862099117116
7,Walla Walla County,Clark County,4259,1.0595749910703054
7,Whatcom County,Clark County,19029,1.0056620759752943
7,Whitman County,Clark County,6173,1.0191390218156817
7,Yakima County,Clark County,34994,1.0225669387666019
7,Adams County,Columbia County,26,0.9251451104209704
7,Asotin County,Columbia County,2,0.5771109332085437
