n_mutations,group_1,group_2,n_pairs,RR
5,Adams County,Adams County,16,2.830553961097451
5,Asotin County,Adams County,2,0.8438104702869013
5,Benton County,Adams County,198,1.8128326679204787
5,Chelan County,Adams County,110,1.3302107732229813
5,Clallam County,Adams County,146,1.130848551410127
5,Clark County,Adams County,206,1.1853219914195068
5,Columbia County,Adams County,4,2.1803313538758626
5,Cowlitz County,Adams County,72,1.3364193173273327
5,Douglas County,Adams County,57,1.4327642732688892
5,Ferry County,Adams County,3,2.6041174591018725
5,Franklin County,Adams County,284,3.769765847716264
5,Garfield County,Adams County,1,0.5950109410085151
5,Grant County,Adams County,19,1.1054985275277758
5,Grays Harbor County,Adams County,47,0.6182215056964268
5,Island County,Adams County,65,0.8419193759373824
5,Jefferson County,Adams County,5,1.219753961937071
5,King County,Adams County,4195,0.9157233585528659
5,Kitsap County,Adams County,156,0.932579932456692
5,Kittitas County,Adams County,4,0.5478372211690179
5,Klickitat County,Adams County,4,0.9080253609498901
5,Lewis County,Adams County,21,0.9389992612860721
5,Lincoln County,Adams County,3,2.4821351149649953
5,Mason County,Adams County,81,2.1993493747012622
5,Okanogan County,Adams County,20,1.0954072232907093
5,Pacific County,Adams County,7,0.467048611816624
5,Pend Oreille County,Adams County,2,2.539610510734244
5,Pierce County,Adams County,562,0.986318003475609
5,San Juan County,Adams County,4,0.6929772564004836
5,Skagit County,Adams County,219,1.0515305098202046
5,Skamania County,Adams County,3,1.9991762265508652
5,Snohomish County,Adams County,868,0.9266404922480205
5,Spokane County,Adams County,255,1.5113685742982461
5,Stevens County,Adams County,1,0.3776168402941381
5,Thurston County,Adams County,158,0.9130170604937125
5,Wahkiakum County,Adams County,2,0.7685254979929097
5,Walla Walla County,Adams County,75,1.5359146719231567
5,Whatcom County,Adams County,805,0.9036281645073327
5,Whitman County,Adams County,23,0.6780645282771681
5,Yakima County,Adams County,183,1.3279515672721869
5,Adams County,Asotin County,2,0.8438104702869011
5,Asotin County,Asotin County,0,0
5,Benton County,Asotin County,71,1.5502949614055717
5,Chelan County,Asotin County,49,1.4131469126338534
5,Clallam County,Asotin County,53,0.9790185443918901
5,Clark County,Asotin County,91,1.2487456037521565
5,Columbia County,Asotin County,2,2.5998959219727475
5,Cowlitz County,Asotin County,17,0.7525279377426698
5,Douglas County,Asotin County,24,1.438714391871328
5,Ferry County,Asotin County,0,0
5,Franklin County,Asotin County,39,1.2345938263945233
5,Garfield County,Asotin County,1,1.4190196515839146
5,Grant County,Asotin County,19,2.6364626719301705
5,Grays Harbor County,Asotin County,28,0.8783502723205341
5,Island County,Asotin County,28,0.8649253730056082
5,Jefferson County,Asotin County,2,1.1635784976675052
5,King County,Asotin County,1801,0.9375825125472381
5,Kitsap County,Asotin County,66,0.9409550154621557
5,Kittitas County,Asotin County,3,0.9798875900378206
5,Klickitat County,Asotin County,3,1.6241371492352499
5,Lewis County,Asotin County,12,1.279648406684769
5,Lincoln County,Asotin County,0,0
5,Mason County,Asotin County,19,1.2303431751797937
5,Okanogan County,Asotin County,13,1.6980575901784238
5,Pacific County,Asotin County,9,1.4320890147006629
5,Pend Oreille County,Asotin County,2,6.056623456356546
5,Pierce County,Asotin County,233,0.9752142177217862
5,San Juan County,Asotin County,2,0.8263279522778713
5,Skagit County,Asotin County,97,1.11074139110759
5,Skamania County,Asotin County,2,3.178507774043834
5,Snohomish County,Asotin County,397,1.0107541053538394
5,Spokane County,Asotin County,68,0.9611752478950951
5,Stevens County,Asotin County,1,0.900564477416455
