n_mutations,group_1,group_2,n_pairs,RR
3,Adams County,Adams County,536,1.2166356663891538
3,Asotin County,Adams County,130,1.133639676477494
3,Benton County,Adams County,3255,0.9745019037195003
3,Chelan County,Adams County,1480,1.0112081467667835
3,Clallam County,Adams County,1861,0.9811410681887205
3,Clark County,Adams County,1492,1.0071030285335254
3,Columbia County,Adams County,49,1.0332296540876602
3,Cowlitz County,Adams County,1832,1.0199352860729525
3,Douglas County,Adams County,968,0.9583718369532115
3,Ferry County,Adams County,55,0.9255328412809387
3,Franklin County,Adams County,1932,0.9979785261317534
3,Grant County,Adams County,1886,1.0424323594003684
3,Grays Harbor County,Adams County,2720,0.9689966803086367
3,Island County,Adams County,574,1.0790840359436626
3,Jefferson County,Adams County,161,1.0857287609503261
3,King County,Adams County,44740,0.999934927766283
3,Kitsap County,Adams County,2028,0.9991716766925874
3,Kittitas County,Adams County,497,0.9966065095831242
3,Klickitat County,Adams County,151,0.9669087290758402
3,Lewis County,Adams County,1985,1.0140885790824707
3,Lincoln County,Adams County,25,1.0683768089572583
3,Mason County,Adams County,536,1.0529851227547748
3,Okanogan County,Adams County,595,0.9978750051355554
3,Pacific County,Adams County,975,1.0451193309940976
3,Pend Oreille County,Adams County,76,1.0513009045523554
3,Pierce County,Adams County,9072,0.983611251497284
3,San Juan County,Adams County,73,1.030882019942114
3,Skagit County,Adams County,1740,1.0186690323002932
3,Skamania County,Adams County,8,1.1344701817349871
3,Snohomish County,Adams County,7957,1.0222619333038698
3,Spokane County,Adams County,4623,1.0173172079524926
3,Stevens County,Adams County,164,1.0389341939002013
3,Thurston County,Adams County,10572,0.9824786052555977
3,Wahkiakum County,Adams County,22,0.9713843796225602
3,Walla Walla County,Adams County,847,0.9629457433584625
3,Whatcom County,Adams County,5256,1.0028408251932583
3,Whitman County,Adams County,1394,1.0015853548009135
3,Yakima County,Adams County,8435,0.991209120713365
3,Adams County,Asotin County,130,1.1336396764774943
3,Asotin County,Asotin County,28,0.9380492648616967
3,Benton County,Asotin County,856,0.9845582022069688
3,Chelan County,Asotin County,384,1.007966270856976
3,Clallam County,Asotin County,519,1.0512073051435866
3,Clark County,Asotin County,411,1.0658174628483499
3,Columbia County,Asotin County,14,1.134134988202293
3,Cowlitz County,Asotin County,501,1.0715706367578959
3,Douglas County,Asotin County,244,0.9280779251799541
3,Ferry County,Asotin County,12,0.775793829882987
3,Franklin County,Asotin County,500,0.9922474916559126
3,Grant County,Asotin County,459,0.9746637466292526
3,Grays Harbor County,Asotin County,713,0.9758405166719611
3,Island County,Asotin County,154,1.1122438856482704
3,Jefferson County,Asotin County,43,1.1140376100581122
3,King County,Asotin County,11691,1.0038373493521915
3,Kitsap County,Asotin County,533,1.008870223121748
3,Kittitas County,Asotin County,107,0.8243033017897403
3,Klickitat County,Asotin County,40,0.9840212019761065
3,Lewis County,Asotin County,502,0.9852694764420693
3,Lincoln County,Asotin County,7,1.149260326135735
3,Mason County,Asotin County,127,0.9585109915611195
3,Okanogan County,Asotin County,148,0.9535793222822558
3,Pacific County,Asotin County,241,0.9924628028357269
3,Pend Oreille County,Asotin County,18,0.9565812893308777
3,Pierce County,Asotin County,2425,1.0101087200700958
3,San Juan County,Asotin County,18,0.9765501271319709
3,Skagit County,Asotin County,482,1.084093710039091
3,Skamania County,Asotin County,1,0.5448024216841317
3,Snohomish County,Asotin County,2033,1.003427826515119
3,Spokane County,Asotin County,1174,0.9925137340215558
3,Stevens County,Asotin County,40,0.9735093217663175
3,Thurston County,Asotin County,2828,1.0096742568794503
3,Wahkiakum County,Asotin County,6,1.0177839922904843
3,Walla Walla County,Asotin County,201,0.8779108081691145
3,Whatcom County,Asotin County,1348,0.9881035785696978
3,Whitman County,Asotin County,373,1.0296033682110532
3,Yakima County,Asotin County,2107,0.951219334577919
3,Adams County,Benton County,3255,0.9745019037195004
3,Asotin County,Benton County,856,0.9845582022069688
3,Benton County,Benton County,26634,1.0517294599794627
3,Chelan County,Benton County,11442,1.0311378590214264
3,Clallam County,Benton County,15052,1.046683157516631
3,Clark County,Benton County,11203,0.9974137697206046
3,Columbia County,Benton County,374,1.040179592502992
3,Cowlitz County,Benton County,13350,0.9803120887131213
3,Douglas County,Benton County,7850,1.0250954056780328
3,Ferry County,Benton County,431,0.9566263938385058
3,Franklin County,Benton County,15326,1.0441883425788494
3,Grant County,Benton County,14067,1.0255188043099979
3,Grays Harbor County,Benton County,20991,0.9863304901206228
3,Island County,Benton County,4029,0.9990255313960473
3,Jefferson County,Benton County,1127,1.0024329354583534
3,King County,Benton County,334153,0.9850472617515014
3,Kitsap County,Benton County,15656,1.0173934127697883
3,Kittitas County,Benton County,3760,0.9944687041893253
3,Klickitat County,Benton County,1160,0.9797211140241281
3,Lewis County,Benton County,14964,1.0083214935403797
3,Lincoln County,Benton County,160,0.9018625871403428
3,Mason County,Benton County,3923,1.0165101006765727
3,Okanogan County,Benton County,4498,0.9949805120534844
3,Pacific County,Benton County,7250,1.0250267902641197
3,Pend Oreille County,Benton County,510,0.9305068330114411
3,Pierce County,Benton County,68468,0.9791382873456602
3,San Juan County,Benton County,579,1.078451486303783
3,Skagit County,Benton County,13504,1.0427548763846854
3,Skamania County,Benton County,33,0.6172384657193722
3,Snohomish County,Benton County,59009,0.9999240878975567
3,Spokane County,Benton County,34136,0.9907887616604499
3,Stevens County,Benton County,1267,1.0586606035944706
3,Thurston County,Benton County,82127,1.0066716797538071
3,Wahkiakum County,Benton County,120,0.6988526647248273
3,Walla Walla County,Benton County,7003,1.0501189085215439
