"","label","time","subgroup"
"1","leaf_0","197.148448717835","4"
"2","leaf_1","186.312032120635","3"
"3","leaf_2","177.272629765869","1"
"4","leaf_3","173.099897790983","4"
"5","leaf_4","169.956064178083","3"
"6","leaf_5","169.894337314175","1"
"7","leaf_6","168.915670458482","3"
"8","leaf_7","168.675194359004","1"
"9","leaf_8","165.857302274985","1"
"10","leaf_9","165.656196091292","3"
"11","leaf_10","164.028756053989","4"
"12","leaf_11","163.977740925982","1"
"13","leaf_12","163.648621044765","3"
"14","leaf_13","163.017775707165","1"
"15","leaf_14","162.880226738492","3"
"16","leaf_15","162.576156644539","3"
"17","leaf_16","162.06928978239","1"
"18","leaf_17","161.382456020465","1"
"19","leaf_18","159.973229251583","1"
"20","leaf_19","159.590362075986","4"
"21","leaf_20","158.509911592474","1"
"22","leaf_21","158.481612153697","3"
"23","leaf_22","158.373492942101","0"
"24","leaf_23","158.279815602462","1"
"25","leaf_24","158.006722281039","1"
"26","leaf_25","158.006451934294","2"
"27","leaf_26","157.051940168375","3"
"28","leaf_27","156.688903933102","1"
"29","leaf_28","156.327229472667","4"
"30","leaf_29","156.290838696406","1"
"31","leaf_30","155.812627893719","0"
"32","leaf_31","155.366055430729","1"
"33","leaf_32","155.14434364604","1"
"34","leaf_33","155.142654043451","3"
"35","leaf_34","155.018422307109","0"
"36","leaf_35","154.691403408538","2"
"37","leaf_36","154.647134158737","4"
"38","leaf_37","154.590223354214","1"
"39","leaf_38","154.361961094955","3"
"40","leaf_39","154.359999080393","4"
"41","leaf_40","154.303194767886","1"
"42","leaf_41","154.069671883015","1"
"43","leaf_42","153.913883651061","1"
"44","leaf_43","153.876349365046","3"
"45","leaf_44","153.867705433212","4"
"46","leaf_45","153.752080605377","4"
"47","leaf_46","153.703605635573","3"
"48","leaf_47","153.430849044196","2"
"49","leaf_48","153.408716659817","4"
"50","leaf_49","152.520948133709","4"
"51","leaf_50","152.350164617397","4"
"52","leaf_51","152.234330617745","4"
"53","leaf_52","152.125147597165","3"
"54","leaf_53","152.02118181112","4"
"55","leaf_54","151.81389578098","3"
"56","leaf_55","151.672392605697","0"
"57","leaf_56","151.652233926178","2"
"58","leaf_57","151.633086580592","1"
"59","leaf_58","151.628599812943","4"
"60","leaf_59","151.556339099616","4"
"61","leaf_60","151.151101977221","4"
"62","leaf_61","150.950232069178","4"
"63","leaf_62","150.877840040082","2"
"64","leaf_63","150.62233737214","3"
"65","leaf_64","150.496673491801","3"
"66","leaf_65","150.369641704903","4"
"67","leaf_66","150.317430621236","4"
"68","leaf_67","150.309992411605","3"
"69","leaf_68","150.235006381187","1"
"70","leaf_69","149.89958878034","2"
"71","leaf_70","149.825193493157","1"
"72","leaf_71","149.801313683775","3"
"73","leaf_72","149.72818877488","3"
"74","leaf_73","149.640062172544","2"
"75","leaf_74","149.611965158806","0"
"76","leaf_75","149.543503876996","2"
"77","leaf_76","149.519642766875","3"
"78","leaf_77","149.505087024826","3"
"79","leaf_78","149.414727709656","2"
"80","leaf_79","149.326758206781","3"
"81","leaf_80","149.17506115554","0"
"82","leaf_81","149.02172787654","2"
"83","leaf_82","148.913613128694","3"
"84","leaf_83","148.888466907838","3"
"85","leaf_84","148.835103739283","2"
"86","leaf_85","148.508949126344","2"
"87","leaf_86","148.433509880958","2"
"88","leaf_87","148.428754749112","2"
"89","leaf_88","148.159383307016","4"
"90","leaf_89","147.962572940081","1"
"91","leaf_90","147.710583627733","1"
"92","leaf_91","147.669537108519","4"
"93","leaf_92","147.329863628017","2"
"94","leaf_93","147.300611380735","2"
"95","leaf_94","147.088285372008","1"
"96","leaf_95","147.047783632326","1"
"97","leaf_96","146.944696477575","1"
"98","leaf_97","146.772077176677","4"
"99","leaf_98","146.753534653295","1"
"100","leaf_99","146.72877004997","4"
"101","leaf_100","146.709547762826","4"
"102","leaf_101","146.157658969425","2"
"103","leaf_102","145.947916458666","4"
"104","leaf_103","145.773569202218","1"
"105","leaf_104","145.654478122325","0"
"106","leaf_105","145.401518520325","4"
"107","leaf_106","145.367157276409","0"
"108","leaf_107","145.350780382215","3"
"109","leaf_108","145.221732969496","3"
"110","leaf_109","145.087327762754","2"
"111","leaf_110","144.960484707024","4"
"112","leaf_111","144.788465333894","1"
"113","leaf_112","144.673443680753","4"
"114","leaf_113","144.353659956336","1"
"115","leaf_114","144.312991012519","2"
"116","leaf_115","144.29106544677","3"
"117","leaf_116","144.206767286192","2"
"118","leaf_117","143.932517543902","4"
"119","leaf_118","143.650279149482","3"
"120","leaf_119","143.52932283284","4"
"121","leaf_120","143.453467474267","4"
"122","leaf_121","143.147654988347","3"
"123","leaf_122","143.072885775871","3"
"124","leaf_123","143.05907231738","2"
"125","leaf_124","143.042071246378","3"
"126","leaf_125","142.90748311021","2"
"127","leaf_126","142.865586267725","4"
"128","leaf_127","142.755682752834","3"
"129","leaf_128","142.705921774088","3"
"130","leaf_129","142.693064960832","4"
"131","leaf_130","142.628643471197","4"
"132","leaf_131","142.613858260588","1"
"133","leaf_132","142.547819251697","2"
"134","leaf_133","142.518053677429","3"
"135","leaf_134","142.452279213476","2"
"136","leaf_135","142.373893067192","2"
"137","leaf_136","142.324276476559","3"
"138","leaf_137","142.27729689142","3"
"139","leaf_138","142.155840177611","1"
