# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Apr 16 16:34:13 PDT 2024 [seed=1713310451644]
# -threads 4 -save_every 2000000 -beagle xmls/rep-1-seq-density-0.5-biased.xml
state	joint	prior	likelihood	region.clock.rate	region.meanRate	region.rates.0.1	region.rates.0.2	region.rates.0.3	region.rates.0.4	region.rates.1.2	region.rates.1.3	region.rates.1.4	region.rates.2.3	region.rates.2.4	region.rates.3.4	region.indicators.0.1	region.indicators.0.2	region.indicators.0.3	region.indicators.0.4	region.indicators.1.2	region.indicators.1.3	region.indicators.1.4	region.indicators.2.3	region.indicators.2.4	region.indicators.3.4	region.nonZeroRates	region.treeLikelihood
100000	-13469.7142740265	-1769.2351120850467	-11700.479161941454	0.00819192078618039	0.008191920786180367	0.07768295593422701	0.6166687924772516	0.3670921542704753	0.8715018857340089	1.1891585165811742	0.27193336026788173	0.38862874441136014	1.9702860777629632	3.0106461144417542	2.3087890427635043	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11700.479161941454
110000	-13472.9367949793	-1787.1444108109795	-11685.79238416832	0.008276607611028627	0.008276607611028622	0.10565308851864962	0.5172050443599575	0.39973909586634837	0.8634089845281948	0.9797060057733358	0.3215929611993608	0.33227572600463756	1.999143976549504	2.8281760535666467	2.425828455724403	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11685.79238416832
120000	-13475.034572356253	-1694.7930146164088	-11780.241557739844	0.007837060506199348	0.007837060506199315	0.13910035946759916	0.6810966638149666	0.4548272410067902	0.9879318995620641	1.2977392861945651	0.4072410935998531	0.3523425200585998	2.3246387390489973	3.5132003313994304	2.773130467312613	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11780.241557739844
130000	-13473.333656505478	-1733.8020719993008	-11739.531584506178	0.008031314101373156	0.008031314101373116	0.09258903043712807	0.43690566703684786	0.25232503689552255	0.9532053103250893	1.0709056897878122	0.2583195222973768	0.4098830976976461	1.8266258588921265	2.6830613959390153	2.188557641193864	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11739.531584506178
140000	-13471.300068932183	-1770.9140834500092	-11700.385985482175	0.008199017207465903	0.008199017207465875	0.07688973631279253	0.5770753577254853	0.3845635488990784	1.0159122150453725	1.0589940868504617	0.2950744509289012	0.2906370008991893	2.1130085823062554	3.1190474304360802	2.2943159213731423	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11700.385985482175
150000	-13475.037487492866	-1752.7213693248686	-11722.316118167997	0.00810144339069471	0.008101443390694687	0.11015428806942841	0.608747904983066	0.4840538871751558	1.2575520600084205	1.466091607072416	0.4085144831384224	0.47449184046368253	2.6655228076207393	3.601513674733273	2.9360792495210073	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11722.316118167997
160000	-13474.2610802873	-1751.3234380603758	-11722.937642226925	0.008088813278431828	0.00808881327843183	0.19539569431153964	0.7573388863844425	0.4531892188019816	1.3533147352613877	1.667072594679185	0.40849589987750723	0.46974157587116777	2.7934931218490853	4.052762627676912	3.1796658301861713	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11722.937642226925
170000	-13474.66895706679	-1737.0293189971364	-11737.639638069653	0.008025692470041593	0.008025692470041574	0.1710536071083653	0.7008631098196021	0.38347181322412355	1.2628578090512677	1.4568451007561856	0.3508821310822831	0.4574849047894275	2.6455725478287557	4.251337703122845	2.9280016112630785	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11737.639638069653
180000	-13473.610960233706	-1750.3540915553815	-11723.256868678323	0.008112157993772543	0.00811215799377257	0.17614393777457327	0.5397230412858963	0.2974998477439896	0.7570369313739442	0.8698629695902906	0.22077174418780565	0.3202787837238295	1.666546245486111	2.5372266164094754	1.9565408648934266	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11723.256868678323
190000	-13471.161604982632	-1717.4077458615832	-11753.753859121049	0.007953042684340498	0.007953042684340507	0.12692766898789562	0.5723052545500473	0.29058293961917364	0.833311507276043	1.1044391756014347	0.2554754507992329	0.38074901796116406	1.9389001095405947	2.768665656835954	2.3363858948134557	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11753.753859121049
200000	-13478.708670001492	-1732.113220500125	-11746.595449501367	0.007995214100616514	0.007995214100616505	0.10719554365555593	0.9450268549013439	0.524216819703883	1.4544875532162245	1.7349360878059457	0.5257086786451388	0.3944544441324032	2.900888066787521	4.311266895554088	3.347456151066253	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11746.595449501367
210000	-13472.802368826304	-1771.7347535266144	-11701.06761529969	0.008200078952045635	0.008200078952045638	0.09868184586552638	0.5531055671663373	0.44022585267381964	1.0827935913968547	1.1629510616772574	0.23400582707668438	0.2951379214941816	2.1464040403054754	3.2551105686780297	2.5494806054472954	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11701.06761529969
220000	-13472.728208147939	-1772.7940827032753	-11699.934125444663	0.00819773337390102	0.008197733373900984	0.08824178402823303	0.6475042721383162	0.3895252056147278	1.0908478610063568	1.3109937586544962	0.2975449029960469	0.4951472536047461	2.437380425919017	3.7675840847249775	2.856792142978319	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11699.934125444663
230000	-13473.455714598154	-1767.3442184221697	-11706.111496175985	0.008185360796537795	0.00818536079653774	0.15079577736260866	0.47506939620042765	0.3336229375565871	0.9695480458510152	1.0718666664244114	0.30170040233800643	0.370380048690136	1.7700288514690872	3.0025889623603375	2.146392779995346	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11706.111496175985
240000	-13473.959131058853	-1786.1509645871363	-11687.808166471717	0.008267015718961894	0.008267015718961828	0.11766517543820831	0.5988638702082097	0.31202593076233454	1.179450779092151	1.193783524261473	0.22175324131872806	0.3365934932144065	2.2345863032808917	3.276531422148852	2.3704296421762137	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11687.808166471717
250000	-13471.114586479078	-1810.8823528251933	-11660.232233653885	0.008397642238384396	0.008397642238384365	0.0848539385698297	0.43765915489929186	0.22730767788332257	0.7395275946386128	0.841675999275736	0.17288934033132178	0.28025723027930294	1.419522928342762	2.371276769329245	1.9115033524280773	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11660.232233653885
260000	-13469.857504961263	-1704.8181511710472	-11765.039353790216	0.007897732080304885	0.007897732080304884	0.10203170446120059	0.4892165336721961	0.37896970698303645	0.7914744643342805	0.9643987253280986	0.2641570386220821	0.3097629079856072	1.820264508243421	2.6566850731936507	2.133940354745051	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11765.039353790216
270000	-13471.6551228456	-1761.8858960520677	-11709.76922679353	0.00815603836976823	0.008156038369768184	0.10248115384101528	0.5731706068978387	0.29505427423710895	1.029482166862184	1.2383842101518683	0.3573421681562303	0.2853542759418928	2.1263034448738436	3.140473704794108	2.2904076163421325	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11709.76922679353
280000	-13473.30150603224	-1726.6053040279412	-11746.6962020043	0.007980148645604028	0.007980148645604047	0.1491195302089906	0.7451654599583238	0.4261620414955317	1.0195685405384587	1.5526576818218372	0.35228025340807884	0.41668177619158514	2.653030895844723	3.7428136472658804	2.919571277989786	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11746.6962020043
290000	-13473.51788275719	-1745.3550899831098	-11728.162792774081	0.008101370683009732	0.008101370683009746	0.061783909072144254	0.3312676622837349	0.24434820643325786	0.48458776684113103	0.8160335754212626	0.1724441496513507	0.2507221509686171	1.2620783544876644	1.7257050720144178	1.3131049457007582	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11728.162792774081
300000	-13473.392134447924	-1708.7970368882052	-11764.595097559719	0.007919231843302003	0.007919231843301972	0.14518837297870227	0.4124905592603199	0.2899168287944699	0.8199755732188335	0.9617417160259326	0.1336725799739545	0.29660149936450314	1.8222199167853244	2.4572886805783503	1.9278607902081444	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11764.595097559719
310000	-13466.945954902712	-1760.3707070638923	-11706.57524783882	0.008171423680857924	0.008171423680857895	0.05011930824359597	0.35760509296094084	0.19321546733155096	0.5125158201659183	0.7309124252840598	0.19866364272634862	0.15307766199266934	1.268655667080624	1.8046682414146045	1.3457470667721894	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11706.57524783882
320000	-13476.069960270514	-1763.5332360844084	-11712.536724186106	0.008159608408517155	0.008159608408517134	0.1675500479197655	0.5319137894227672	0.4905318982356883	1.1560885359850257	1.2763202577579726	0.22279275234942864	0.3241069237067192	2.4317563055302354	3.368183792854328	2.3489346246786136	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11712.536724186106
330000	-13471.766311695956	-1756.0679402376363	-11715.69837145832	0.008128065259146154	0.008128065259146135	0.10421037094296005	0.5231939187627825	0.4053844798279469	0.8986330649264231	1.2290045047626195	0.3370494289374042	0.32580419943521965	2.0786492686481064	3.1580102279728846	2.575222333926731	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11715.69837145832
340000	-13473.261255886828	-1742.3726697534264	-11730.888586133402	0.008058116280876089	0.00805811628087603	0.13637535353132688	0.6724412159376637	0.46018020102100987	1.097286539841551	1.3629999151189973	0.23265214117686542	0.36565148759191335	2.2471275873956102	3.600896486281838	2.8044499983194844	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11730.888586133402
350000	-13475.24726790449	-1768.670556000425	-11706.576711904065	0.00817383314661578	0.00817383314661578	0.145596025817321	0.7617729607582541	0.5818585949726368	1.1178833892240552	1.4870583891477394	0.2742490490512734	0.5717757295995893	2.722742456128711	3.9458953164748873	2.7881244872094397	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11706.576711904065
360000	-13474.045753037497	-1708.0356530485367	-11766.01009998896	0.007913070432709456	0.007913070432709411	0.14488626025494428	0.5123456466778631	0.31482084368197116	0.8393225035183884	0.9283670916883391	0.19164431287783	0.42072757638849606	1.9131610197159097	2.7115722484566276	1.8535373108005757	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11766.01009998896
370000	-13477.850930794371	-1740.111174949127	-11737.739755845245	0.008040081718923989	0.00804008171892394	0.15434929150822957	0.756770295572083	0.5479844211028158	1.2177089603511269	1.595655414145144	0.38364224407539504	0.5930457149233036	2.591820746265318	3.6663204542428454	3.0889992179267654	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11737.739755845245
380000	-13472.600977253129	-1772.2998316860367	-11700.301145567093	0.00819718625467955	0.008197186254679514	0.19374249221455003	0.5993170829465032	0.3711317054706552	1.1655598122467241	1.3214250859656609	0.3038785728972402	0.35405833118641383	2.3837756329314823	3.5410936968215907	2.7709673749212533	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11700.301145567093
390000	-13476.207684536199	-1779.418390066016	-11696.789294470183	0.008226808568745594	0.008226808568745555	0.0913040242651424	0.6182671810494283	0.5041499883959117	1.1713871460228946	1.4028357275775865	0.44938765039254225	0.3698668160369071	2.625598115390354	3.878141639449073	2.6433163940804616	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11696.789294470183
400000	-13479.180774510698	-1767.3981528548818	-11711.782621655817	0.008155850261822847	0.008155850261822745	0.17146001429381963	0.8171573338337467	0.45455153233786966	1.5268067338910898	1.651882336470297	0.2212362200978088	0.6070985359042397	3.190504234985047	4.711793484955327	3.6386661805492158	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11711.782621655817
410000	-13472.247726524192	-1710.1724296911852	-11762.075296833007	0.00791929737403956	0.007919297374039543	0.10968653662908161	0.5012690363235899	0.3273312752462229	0.9971877466449475	1.1040628566018507	0.19068573742329212	0.27268135202124216	2.086555565044451	2.836599794531227	2.2021991549653737	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11762.075296833007
420000	-13469.380036654702	-1799.6318040722983	-11669.748232582404	0.008344830145591212	0.008344830145591167	0.09832766327808856	0.4822174347826101	0.26382125209937224	0.6659646969659707	0.853500637500759	0.22132613150516925	0.25854428473790075	1.5230831732416426	2.4647426572423665	1.7597490015167023	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11669.748232582404
430000	-13472.820775319291	-1719.6879313770628	-11753.132843942229	0.007962772325542253	0.00796277232554219	0.13200063263273362	0.6198173205785703	0.40438521626492474	0.8856996951593814	0.9937697769752131	0.23496012293830695	0.3163003993984587	2.0035277743744206	2.9754608056553637	2.229964911410691	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11753.132843942229
440000	-13477.59432788523	-1783.3636924728837	-11694.230635412347	0.008247657141778346	0.008247657141778261	0.19938439749448383	0.6502769838919913	0.3802287782347344	1.1802852923606122	1.2877935092345962	0.29295240265681743	0.4015861689861749	2.1672765124128843	3.8039362635857032	2.853076557098064	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11694.230635412347
450000	-13469.710228475094	-1779.0249034512447	-11690.68532502385	0.008247406539918012	0.008247406539918041	0.05688025679024302	0.5278061991815486	0.26420327878515976	0.7163473899203958	0.8589513859963552	0.1973781431478432	0.2684802179775656	1.648795396595182	2.492856783598984	1.90019198392189	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11690.68532502385
460000	-13471.009723393936	-1772.324510650847	-11698.685212743088	0.008211878061127905	0.008211878061127817	0.08925380958555913	0.46567350027648835	0.42465689934765494	0.917868945653539	1.0098524694355706	0.21535829019259717	0.3172244983771926	1.7589413219428722	2.727275884916993	1.9445577898282704	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11698.685212743088
470000	-13472.886006438981	-1749.6819801605373	-11723.204026278443	0.008102155449897421	0.008102155449897364	0.13890193394791855	0.4986742035286384	0.30125219516308366	0.9502062072850309	1.0590426406771065	0.27509205854863383	0.46677065793099726	2.01122463877149	2.7929472610744455	2.326116562939975	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11723.204026278443
480000	-13469.170023390589	-1740.6583362681727	-11728.511687122416	0.008058799948113256	0.008058799948113227	0.07759214822050883	0.6250773184463989	0.35386571615503365	0.885900127372637	1.1735389135925325	0.25329518547805585	0.3078283576964323	2.10175038842166	3.0352098747110134	2.3046696384815633	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11728.511687122416
490000	-13480.27877131962	-1720.3921464111322	-11759.886624908488	0.007965066974350487	0.007965066974350421	0.050842826383908975	0.5321518844295954	0.28845178682527106	0.956376572146396	1.009093681470521	0.3407259722527909	0.29142151180661097	2.059629441171368	2.9245235423644966	2.553495304567169	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11759.886624908488
500000	-13474.314078230987	-1779.9707965113605	-11694.343281719626	0.008232991326234883	0.008232991326234819	0.10397928242078348	0.7366035882414401	0.35072801224121836	1.0769631776682465	1.2448791999470283	0.3226968421014441	0.4445924900056034	2.2684965408577087	3.538657197427216	2.8896775882349224	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11694.343281719626
510000	-13469.33444672432	-1771.0608535282413	-11698.27359319608	0.008212582513478704	0.008212582513478627	0.09105260559864531	0.42021847608315027	0.2467841994240343	0.7057484803761732	0.9186379116379312	0.1585477246899746	0.29580119751050127	1.7062190621005482	2.293716777964598	1.6188117541414915	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11698.27359319608
520000	-13475.17996831346	-1788.4662580069698	-11686.71371030649	0.008284528066893304	0.008284528066893249	0.087319774985645	0.4828234686235319	0.4292922614960742	0.9481304667861593	1.030044199815168	0.25361174911684203	0.43194245292599487	1.7058693390795325	2.846969996715925	2.175556946148962	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11686.71371030649
530000	-13477.577802158296	-1714.452013533615	-11763.12578862468	0.007922687782687716	0.007922687782687694	0.17662570510892717	0.7061010978894792	0.5635781939759734	1.1420347701589397	1.4734905831388434	0.3583345842840685	0.2869493367493172	2.8621840968936887	3.8542060229914483	2.755340876835939	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11763.12578862468
540000	-13480.329233764398	-1729.7853499385337	-11750.543883825863	0.00796155352330966	0.007961553523309595	0.21031033622626602	1.106515170402152	0.6520604321869837	1.8004210198903807	2.3179007987372744	0.49478607637143807	0.5099927003483752	4.208612365800463	5.756981659873504	4.097788225829189	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11750.543883825863
550000	-13476.715477077567	-1770.2634664949505	-11706.452010582616	0.008176484693105975	0.008176484693105907	0.20700664890323825	0.8591411951946569	0.501698952313648	1.2056505565940094	1.6063048694221536	0.4950169637789061	0.4214727550775646	2.670310856974922	4.348190825113371	3.1049492329681034	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11706.452010582616
560000	-13476.080189528193	-1739.5821594918923	-11736.4980300363	0.008037588189022848	0.008037588189022801	0.1987872846338967	0.7358252138806269	0.5262094373024143	1.064971178996542	1.5463787439151235	0.38507631944061815	0.45295343693797174	2.490198174242089	3.9882498210952835	3.2147822729786	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11736.4980300363
570000	-13474.123085433213	-1775.12932770449	-11698.993757728724	0.008220635998056338	0.00822063599805634	0.1709178275726048	0.4635413842131099	0.2985173925198076	1.0137908930195823	1.0575273295846432	0.27049668485868944	0.28372594498968146	1.8802706442572217	3.078851098718129	2.274750294509514	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11698.993757728724
580000	-13477.697200019444	-1725.8309932152254	-11751.866206804218	0.007995090252585995	0.007995090252585985	0.07241666244647768	0.622794280332077	0.3886175541270526	0.6442178770744841	0.9864670604131028	0.2571861140048213	0.25976952484427296	1.9414263021911982	2.9596178992820343	1.8575259732530733	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11751.866206804218
590000	-13474.529122036767	-1848.4759568767283	-11626.05316516004	0.008583820367867508	0.008583820367867496	0.055563030232327344	0.30338259641058757	0.24973072143938058	0.5015330274792296	0.6257531499597516	0.18600723250488715	0.1343616306232165	1.120996607148291	1.7414218986200718	1.1305362649291564	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11626.05316516004
600000	-13470.189910475116	-1754.2165861370718	-11715.973324338043	0.008143056215037029	0.008143056215037024	0.11013150147293854	0.33648882344241965	0.20941006629562828	0.5045813731234756	0.6406373636034618	0.17274039551593695	0.22935180861902985	1.3269557176378157	1.7832113916866172	1.2470044168559018	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11715.973324338043
610000	-13473.468951013607	-1743.9465033712768	-11729.52244764233	0.008077826288264442	0.008077826288264455	0.1467783021034504	0.48902200561448633	0.2881170763150215	0.8638435910809517	1.1019984882790843	0.21097562492971084	0.3199180778323219	1.9694199992489982	2.6280063645775242	2.2978386172630194	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11729.52244764233
620000	-13468.113256092693	-1734.9236150559257	-11733.189641036766	0.008049004937226309	0.008049004937226267	0.08399710806009049	0.4190383904282823	0.21325295168458483	0.5660016326263727	0.8592294962369874	0.19931181271182555	0.23070705220193996	1.4270162642978823	1.9854689546171236	1.5060726098330615	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11733.189641036766
630000	-13467.96901824219	-1762.0884048935507	-11705.880613348638	0.008167424475582611	0.008167424475582576	0.07918935598044191	0.396809176521183	0.3067644104747279	0.8336333986026607	0.916371084650993	0.2656716856514085	0.26638044318126564	1.7001184207417246	2.5271098975553596	1.9007223108104967	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11705.880613348638
640000	-13476.146705980038	-1751.6137258897033	-11724.532980090335	0.00809410569957076	0.00809410569957073	0.1271553736853777	0.7576183169125195	0.392890413628832	1.2840826428906509	1.4478276779927934	0.4369339227555227	0.5567783369934125	2.542914159486949	3.815086657124928	3.121513704419897	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11724.532980090335
650000	-13480.165606633884	-1734.319998471093	-11745.84560816279	0.007988891936029826	0.007988891936029833	0.22664943790365724	0.9993601206599853	0.605455274893244	1.867358537816468	1.9750655052746713	0.44707622925608714	0.6432561280952838	3.8716238660859172	5.376526928311394	3.79941633118977	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11745.84560816279
660000	-13483.05956301982	-1743.3105791366504	-11739.74898388317	0.00803070192714006	0.008030701927140036	0.18419082158854413	1.1298374349669231	0.6492879515822627	1.4198464953451768	2.126515748967278	0.24761813136001545	0.7486404816514656	3.7126192132908766	5.46296751653793	4.130989315513175	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11739.74898388317
670000	-13473.500075079544	-1778.7335499427884	-11694.766525136756	0.008233704932193912	0.008233704932193884	0.13266655377137468	0.6952796333075967	0.3748374190868907	0.9998148363423455	1.1465113746347946	0.24949524328420772	0.42962357399110374	2.1981316651436114	2.9611961076919817	2.399034790685495	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11694.766525136756
680000	-13474.278583693304	-1785.8379849641256	-11688.440598729178	0.008257133610753873	0.008257133610753887	0.07810209868210098	0.7451254330008206	0.4781851666021634	1.2452363847632453	1.4102093233196202	0.26924352771575927	0.43089800043653653	2.4506379280915924	3.684198984470293	2.861668639167475	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11688.440598729178
690000	-13472.875862115876	-1761.2281840954108	-11711.647678020465	0.008150845785374217	0.008150845785374203	0.09303445216651035	0.7122110299244543	0.3789285118693795	1.0017882567618506	1.231564746769924	0.20775839472685703	0.3787270844581205	2.338574394183579	3.2258813149610606	2.328761321270335	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-11711.647678020465
