# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Apr 16 16:33:39 PDT 2024 [seed=1713310417923]
# -threads 4 -save_every 2000000 -beagle xmls/rep-2-seq-density-0.1-unbiased.xml
state	joint	prior	likelihood	region.clock.rate	region.meanRate	region.rates.0.1	region.rates.0.2	region.rates.0.3	region.rates.0.4	region.rates.1.2	region.rates.1.3	region.rates.1.4	region.rates.2.3	region.rates.2.4	region.rates.3.4	region.indicators.0.1	region.indicators.0.2	region.indicators.0.3	region.indicators.0.4	region.indicators.1.2	region.indicators.1.3	region.indicators.1.4	region.indicators.2.3	region.indicators.2.4	region.indicators.3.4	region.nonZeroRates	region.treeLikelihood
100000	-3232.4905647586047	-482.60438408794465	-2749.88618067066	0.007480803734297322	0.007480803734297322	0.4075831219671296	0.5459880226701304	0.39505404922054393	0.768796115028494	0.5643603068377631	0.47308573849644714	0.45134653226299054	0.7341122771364399	0.7602054195817887	0.7805621986996618	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2749.88618067066
110000	-3236.151911324876	-477.31128538803324	-2758.8406259368426	0.007386567000172742	0.007386567000172751	0.5143047264603282	0.3418380609415945	0.3061089565855668	0.9091814998487259	0.7419723168751042	0.45351226703917996	0.6414175698951669	0.7182085784925659	0.9334996153003589	1.0669422358860365	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2758.8406259368426
120000	-3232.611566759854	-467.0313399878459	-2765.5802267720082	0.007253526512794725	0.0072535265127947205	0.34873612237390295	0.40104872959637916	0.2722933187447956	0.5927997257438367	0.4815574089133222	0.49676833562418987	0.348104149895985	0.48683598168230696	0.5972406590916756	0.8474541680207539	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2765.5802267720082
130000	-3241.472769506391	-498.4572136619155	-2743.015555844476	0.007628307557178965	0.007628307557178973	0.7353918065072855	0.8173601749291536	0.6332945738256451	1.4081841853250292	1.3634557754437153	1.2531136143514239	1.2644580170803421	1.533391718177113	1.4239822772506996	1.8489339410851575	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2743.015555844476
140000	-3237.633958061163	-525.4418444946169	-2712.192113566546	0.008071299056150788	0.008071299056150777	0.6731085031545477	0.850252796972463	0.7773242466433484	1.1891277238672961	1.1592420307062177	0.8025059920172477	0.962529742988061	1.3321467108558736	1.5285073922784218	1.6047148092024717	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2712.192113566546
150000	-3233.398924303349	-481.00547826149483	-2752.393446041854	0.0074438169914024955	0.007443816991402508	0.4055239224493037	0.452440757444713	0.557960145260464	0.8976589655848048	0.6643927421567729	0.4297597167931529	0.4160631515496202	0.8439505538995915	0.9307169451145024	1.053940037805737	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2752.393446041854
160000	-3238.8197463787255	-513.3103429457876	-2725.509403432938	0.007886542802699868	0.00788654280269985	0.7796543509621495	0.6865993767733968	0.7971224433035714	0.9540664059685506	1.2258370451948268	0.8665736122058868	0.7029132618266933	1.442894387413505	1.4247254934376303	1.7064936837679063	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2725.509403432938
170000	-3235.8360460233844	-494.7136141081251	-2741.1224319152593	0.007595908758612573	0.007595908758612571	0.7236562212018287	0.9190714887589276	0.6308386525810086	1.0775965389001645	0.81385931534624	0.7026263158148195	0.996194655449494	1.488309155525643	1.5062887837595171	1.7556927337665367	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2741.1224319152593
180000	-3237.079034975824	-463.797015361523	-2773.282019614301	0.007141441054655283	0.00714144105465529	0.7638825527889986	0.7214900918705799	0.4484329876365075	1.076603962055917	0.628928988740629	0.8150486744850426	0.48512612076471195	1.2302910075307192	1.0961417238987055	1.5556092868977558	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2773.282019614301
190000	-3237.5804984225465	-504.5745108750969	-2733.0059875474494	0.007712863660211692	0.0077128636602117	0.848138233744417	0.9120617653617377	0.9584255968064447	1.582702292570065	1.0664084017750006	0.960039212653803	1.1194671825100184	1.7495636833784451	1.8861883231641425	1.897419272946265	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2733.0059875474494
200000	-3234.2487766216013	-492.14743915421093	-2742.1013374673903	0.007564692666528339	0.0075646926665283495	0.7802533794693524	0.8236471023724686	0.6635407910769904	0.9262711880349507	1.1343071138639989	0.7378830149004154	0.6460904548557618	1.2702955753939602	1.3841873615702014	1.6818691188436616	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2742.1013374673903
210000	-3232.9455471238884	-481.89726676103703	-2751.0482803628515	0.0074162034738988695	0.007416203473898846	0.6588676061214095	0.6082224252380637	0.5961749331240689	1.1433729697009516	0.862037751133152	0.6534349890789232	0.7749261379035068	0.967363755835903	1.4033129017288957	1.646045213236468	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2751.0482803628515
220000	-3238.175943675418	-473.4021614302264	-2764.7737822451913	0.0072816961662054485	0.007281696166205432	0.9071018862251276	0.6223303001764667	0.553449777847332	0.9081084365426605	0.9831417625608625	0.5231525499502516	0.6659002412083822	1.2092247750979743	1.3126055521033089	1.7534001725834039	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2764.7737822451913
230000	-3238.3055368855617	-499.63726085494227	-2738.6682760306194	0.007656224122920916	0.007656224122920915	0.6114091078663524	0.9518459183961079	0.8644269480188699	1.5019759978002465	0.9728530689990899	0.9162294429681781	0.9285094686802345	1.6197913862268984	1.38285490406777	1.922785657335052	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2738.6682760306194
240000	-3229.9851680070697	-480.18765594031197	-2749.7975120667575	0.007451408513455269	0.007451408513455281	0.340093242867871	0.4303878041552112	0.34003226193531516	0.5400398237927119	0.5442817096044816	0.42463588113361833	0.4097310260473271	0.6455322118073921	0.6505719379829248	1.022790712410887	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2749.7975120667575
250000	-3237.461362565883	-502.0986780388499	-2735.3626845270333	0.007689837075654205	0.007689837075654206	0.9355545452478568	0.6984167352394096	0.5463597773152258	1.3270092855323723	1.042643477247781	0.9734665534641032	0.9347921067369881	1.4793280492493501	1.8232937836121035	2.2192800098635437	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2735.3626845270333
260000	-3244.296987442312	-484.6748009684164	-2759.6221864738955	0.007418566660683173	0.007418566660683162	0.5885534000804555	0.9480500441215813	0.864016344890503	1.0549572622422547	1.5250656442826256	0.8887408456160796	1.000491152072288	1.6850744522047352	1.366002708444044	2.0189001364391888	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2759.6221864738955
270000	-3233.6443664371927	-466.1806405569094	-2767.463725880283	0.007268552397982626	0.00726855239798263	0.2805082264697618	0.27114588362462916	0.24578045233176873	0.27231067911349827	0.3405662722455411	0.21882491271881127	0.26351939527124746	0.32365680539307495	0.43304652359546314	0.4098493121282663	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2767.463725880283
280000	-3238.564470839183	-483.24454227327004	-2755.319928565913	0.007360739247513963	0.007360739247513979	1.0580602617372623	0.9928492003410718	0.8290236951854224	1.5400912020880753	1.3327213573367371	1.3072004195881017	0.8245868276593077	1.964377978774223	1.9737985745300526	2.3926721550241847	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2755.319928565913
290000	-3241.9172393239696	-532.8776391849768	-2709.0396001389927	0.008157693241852601	0.008157693241852585	0.7337044362738401	0.968948898918278	0.5758956443564897	1.48606685837663	1.0359453066850794	1.1349637451934635	1.0016717894986584	1.9436165381013522	1.8298354656892446	2.0686783216441103	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2709.0396001389927
300000	-3229.6502722053	-483.0351826704233	-2746.615089534877	0.007487708464278773	0.007487708464278776	0.38670860656037176	0.3720270250707477	0.37346998438378004	0.7268516871687731	0.5385006014860969	0.41872451434691715	0.5736285364288217	0.7249689195005318	0.7848517769629839	0.9696867182318085	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2746.615089534877
310000	-3236.024190206911	-507.07621181729894	-2728.947978389612	0.007802677076290837	0.0078026770762908565	0.6962034682294784	0.548877496030769	0.5215062807895533	1.3714664642607606	1.0343620816076151	0.6626521566901922	0.6586573070791304	1.1869341871876988	1.4156548333729573	1.6305226082110644	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2728.947978389612
320000	-3236.8895148488664	-472.48059778158716	-2764.408917067279	0.007235598509693137	0.007235598509693139	0.8000310109228371	0.8441475152432748	0.7838966136537155	1.1351754041716924	1.0334379848842157	1.011226983530086	0.7284031076026158	1.6820271085175795	1.3572131249886654	2.0954526725701785	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2764.408917067279
330000	-3233.403254730755	-493.4996457591308	-2739.9036089716246	0.007629830046090366	0.007629830046090395	0.5687082678168097	0.5644453126908137	0.395293745549153	0.8125225404732246	0.7980478227537644	0.5611241121892053	0.4430658793089043	1.08690339216978	0.9278428327078859	1.0684809499935841	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2739.9036089716246
340000	-3236.796218550847	-462.20656959370194	-2774.589648957145	0.007100667480340233	0.007100667480340242	0.6637444690679861	0.7536676254826581	0.7885243934086212	1.3452951025683504	0.9118697255602359	0.6130663530348711	0.6517290195532774	1.1880666466435108	1.337323100890462	1.5908443649654966	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2774.589648957145
350000	-3238.9111255999674	-488.7291040641267	-2750.1820215358407	0.007501786851408273	0.0075017868514082745	0.8293732848406681	0.6306493008117953	0.4274518376641883	1.4565398011346473	0.9776570063874862	1.0106720428954075	0.7337817393454753	1.2463647662898802	1.2973294870639471	2.051340236491309	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2750.1820215358407
360000	-3243.867851783816	-483.28288071339966	-2760.5849710704165	0.0073335626644295375	0.0073335626644295375	1.1279902386405178	0.9600540942094129	1.169125533342974	1.3711169276246322	1.6524065408053488	1.4277296110255997	1.206716054318462	2.425039101962446	2.319754739094178	2.3353709755066316	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2760.5849710704165
370000	-3242.722088316873	-493.5200980468683	-2749.2019902700044	0.007513802873237748	0.007513802873237753	1.0292568425190578	1.0858860259134542	0.8934290186030371	1.762630870207237	1.6302843593007423	0.8859709328273877	0.9986127550825761	1.8248345326700546	2.493969755283117	2.077261345408003	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2749.2019902700044
380000	-3237.3469893816505	-488.9859131362173	-2748.361076245433	0.007496492438646273	0.007496492438646271	0.6131203008988021	0.8878186651636154	0.6621812251511026	1.2618870422022883	0.8760333170000982	0.840713921703612	0.9567702390785462	1.7036505724900746	1.6575563567783176	1.79751669220599	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2748.361076245433
390000	-3237.215079416699	-464.18977938748515	-2773.025300029214	0.007157248548711061	0.007157248548711057	0.4956816112177198	0.6683843716366974	0.5526795940526295	1.016324606343303	0.6611160316679914	0.7378401907668692	0.6499272283818894	0.9620220878864181	0.8790230414191982	1.5782837067791813	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2773.025300029214
400000	-3235.521819390676	-484.8836022189177	-2750.6382171717582	0.00745013259706342	0.007450132597063417	0.6510502980926233	0.6234538073183017	0.6595573019106055	1.1645422715162497	1.0306392451755697	0.7821994609580298	0.7981377283210518	1.1376398040267877	1.7346131935666798	1.5439743768885223	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2750.6382171717582
410000	-3239.544675905393	-495.1965745668344	-2744.3481013385585	0.0075404259341746395	0.007540425934174641	0.969927696942109	0.9778383701985647	1.199453487650609	1.6296092844806394	1.2077968928401623	1.1725286437298708	1.1825099672964032	1.7351992895885637	2.15843323114105	2.41924761185508	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2744.3481013385585
420000	-3236.375665277547	-472.5095617066696	-2763.8661035708774	0.007276859229879423	0.00727685922987943	0.6728045825402984	0.7365196475381768	0.6418004175414018	1.037971030076525	0.7964721137854001	0.8123182219262314	0.822114761431612	0.9830639792969328	1.0609013155515845	1.2918228780279615	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2763.8661035708774
430000	-3236.805384936428	-501.6293678679983	-2735.1760170684297	0.007660492105387494	0.007660492105387496	1.095234790737358	0.9700306222675553	0.769710526065923	1.3856600395200775	1.4442621962844941	1.0161357623159433	0.9353169245225762	1.627332043969762	1.7389897399891538	2.4086187526278287	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2735.1760170684297
440000	-3237.3440441402868	-460.11744249619545	-2777.2266016440913	0.007033985621372658	0.007033985621372666	0.9331699738352418	0.681673056572202	0.7015010834299941	1.4090835830632862	1.0992479491145934	0.8204024006184552	1.0722672649807605	1.5457642738349564	1.7080859897608873	2.0572269890562476	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2777.2266016440913
450000	-3236.3273035230663	-493.559946162912	-2742.767357360154	0.0075362344760047184	0.0075362344760047245	0.9759197242864357	1.0197553549297538	0.8899605001993073	1.6647055337926369	1.2916948740977865	1.0749226446185696	0.9196978108178034	1.618168929770959	1.8335449281510265	1.9961438733004255	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2742.767357360154
460000	-3235.4889117895527	-455.2085460172865	-2780.280365772266	0.006987085309241753	0.006987085309241744	0.7109077422168883	0.8314763582160658	0.7293076356079371	1.162271088923015	0.846427200771646	0.8411561609545354	0.8064533293874013	1.2291473485751316	1.2715770031389704	1.6965143121306763	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2780.280365772266
470000	-3238.430794297574	-471.7029408894411	-2766.727853408133	0.007264331245552247	0.007264331245552265	0.5555007150164931	0.6060866233129238	0.6947193105347315	1.0984853723534682	0.7509361208895957	0.8143566977159064	0.5355024661701353	1.4397740964112815	0.9643888203007289	1.3922700261131036	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2766.727853408133
480000	-3234.208231178387	-450.0912779770359	-2784.116953201351	0.006972570114044691	0.006972570114044698	0.5030343101556389	0.42780956210118065	0.44075029956578093	0.6158528027203709	0.5404215687055527	0.3487607296258989	0.5212721706621091	0.6699292582776525	0.9750503641220045	0.8953325885993525	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2784.116953201351
490000	-3233.471212911705	-455.3677115489652	-2778.10350136274	0.007020300218074029	0.007020300218074008	0.5921437110913068	0.5723491074330693	0.4376095870705677	0.9824988947131049	0.8634651258504199	0.6565102914054513	0.48130029278288894	1.1265020342269314	1.0923416154712964	1.3510285287029855	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2778.10350136274
500000	-3232.9848463857147	-490.7743810646608	-2742.210465321054	0.007613736386363427	0.007613736386363442	0.46413857584861484	0.3819796294905541	0.30236554717134906	0.7268647011412428	0.4867742737383808	0.3444193879097302	0.4627826556272222	0.5381761158881193	0.8833123510968678	0.9416632841200274	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2742.210465321054
510000	-3238.4165802004936	-494.8399279058605	-2743.5766522946333	0.007544036779929604	0.007544036779929616	1.0646536067341497	0.877105288598594	0.7834605267428222	1.783387970301417	1.3045036910331933	0.9338960327257673	1.3843917785825843	1.6608122024864056	1.9397364793924812	2.3325592142090503	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2743.5766522946333
520000	-3242.3471111378476	-512.4459270842607	-2729.901184053587	0.007879513156478692	0.0078795131564787	1.0066318655655668	0.784752965317644	0.5762526406850965	1.0258194928718656	0.7583879698587412	0.7408800666639993	1.1537619738571412	1.1039598693659263	1.500160872412622	1.5223116947695077	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2729.901184053587
530000	-3239.0963599490283	-468.2366141936485	-2770.8597457553797	0.0072315446584429064	0.007231544658442895	0.561328646598643	0.6351161391164059	0.29951205713935175	0.7572998584836104	0.8839543643726202	0.6450981845745573	0.5642443229584232	0.7553370212942732	1.0706473113075454	1.3142813007194436	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2770.8597457553797
540000	-3241.5699522819477	-475.9871423949642	-2765.5828098869833	0.007335990246982541	0.007335990246982541	0.444996673923489	0.4935472608629326	0.5693760519960538	0.9767660815962637	0.9623160648130863	0.6355905684439114	0.9894660031620446	1.1710254011291632	0.9678687969572777	1.3330431562137406	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2765.5828098869833
550000	-3248.3639779336827	-427.9543139722284	-2820.409663961454	0.006570905743372784	0.006570905743372798	0.6426405582116536	0.7473373214247534	0.7151875250235273	0.9239193465419405	0.778954980233222	0.46919401140230343	0.9511889688748919	1.3933409516113573	1.6184130675115216	1.3036572263676196	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2820.409663961454
560000	-3238.7063381043163	-510.91994737293896	-2727.786390731377	0.00782782596198872	0.007827825961988708	0.8697054571104283	1.0402225060542762	0.6662040818062576	1.5543425679994272	1.027060047518069	0.8443126544476249	0.9615792448400136	1.6781407558219632	1.5791578300618563	1.7383090258332148	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2727.786390731377
570000	-3237.0136805086445	-472.9460262602337	-2764.0676542484107	0.007263580593206775	0.0072635805932067645	0.6720444977287425	0.63935000439899	0.46996970909523605	1.068064219348476	1.1525126766240896	0.8161005122456239	0.8704439567909061	1.3760809524330004	1.2819896712638152	1.7966547972836127	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2764.0676542484107
580000	-3240.039645375309	-473.90536649155104	-2766.1342788837583	0.00728429884075866	0.0072842988407586665	0.7637301613152236	0.6343759303244356	0.4868919886651433	1.4399692101517558	0.803115903043819	0.8466983765595426	0.5973611461775523	1.2442259525956507	1.0393610733305392	1.9190994601235343	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2766.1342788837583
590000	-3238.9315287139357	-494.2642220204906	-2744.667306693445	0.007576303580134315	0.007576303580134313	1.0021152232785344	0.9769844985679023	0.6797909402341933	1.4424599692797837	0.8323495410653422	0.9083427916501265	1.0687190781398932	1.1259127734192358	1.6281363408054632	1.7562665257724621	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2744.667306693445
600000	-3243.7497845315597	-475.8807282038488	-2767.869056327711	0.00728881895689078	0.007288818956890783	0.6507630867955613	0.5096749519272727	0.7857559905533762	1.2531769063097884	0.9689530814750975	1.2664879535981246	1.1119890145748532	1.45393014111322	1.4457963712325972	2.013993811395906	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2767.869056327711
610000	-3233.8332288230627	-495.0015395407807	-2738.831689282282	0.0076018140741675394	0.0076018140741675325	0.7145487057717684	0.7312668430099155	0.6223798044513744	1.3266508940118134	1.0515756820756412	0.9242835114030852	0.8613962986388477	1.1790815045286631	1.357900494547959	1.7545527228113516	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2738.831689282282
620000	-3232.5852760651246	-508.9227595247642	-2723.6625165403602	0.007879456353457557	0.007879456353457567	0.36244205619437	0.5244975447102441	0.4249324276361392	0.7279661037705463	0.6594448339209552	0.49549994336636255	0.5998506081420567	0.9164177964547302	0.9784494738817179	0.9638909665026512	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2723.6625165403602
630000	-3231.660633678379	-464.8551616786774	-2766.8054719997017	0.007197133740574749	0.007197133740574743	0.44419821107618235	0.37163790801781127	0.3101992534908232	0.7892180051199993	0.6123739449131105	0.4855533378023208	0.632392657137044	0.7275003454640072	0.9504734541374757	0.9870513828307489	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2766.8054719997017
640000	-3239.1320460870043	-489.099272000452	-2750.0327740865523	0.007457907104786365	0.007457907104786387	1.1174998517481973	1.0283961446227567	0.8257636061924009	1.568716749825306	1.2418641303506983	1.0564205042720278	0.7796428192432623	1.7204431166837761	1.8469406020448662	2.657575905132323	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2750.0327740865523
650000	-3237.9333140557837	-497.331261717733	-2740.6020523380507	0.007573597864322607	0.007573597864322598	1.0543842941684782	0.92865559877142	0.8950203964033648	1.8400496430119664	1.2944919958429644	1.3694463816439184	1.022726549768218	1.810843975771176	1.976672806497089	2.4692132476076587	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2740.6020523380507
660000	-3239.173191372628	-494.3655166444687	-2744.8076747281593	0.007566619972549156	0.0075666199725491655	0.7274441858071499	0.7694615268549511	0.9751612052857872	1.3096281247992199	1.0708807114958379	1.1144690949043359	1.1924555205574214	1.492329418962262	1.3921168811574036	2.0989702616359738	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2744.8076747281593
670000	-3236.546666784246	-488.4274411490417	-2748.119225635204	0.0075584157668270755	0.00755841576682709	0.45707519540654057	0.5257444391294945	0.3749926407725508	0.6863901180483013	0.585613179287839	0.6181671840444494	0.6054950936810813	0.9653799393817691	1.0401981044809836	0.8715278258847748	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2748.119225635204
680000	-3238.6421640075146	-463.76557778599	-2774.8765862215246	0.00714882774277054	0.007148827742770545	0.5345527662954348	0.6392566010293208	0.6258665091184857	1.0371508543586136	0.509900307681521	0.8339657050993683	0.7300755278668286	1.1136763187372642	0.8938331884112827	1.3984574304531754	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-2774.8765862215246
