# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Apr 16 16:34:20 PDT 2024 [seed=1713310458528]
# -threads 4 -save_every 2000000 -beagle xmls/rep-1-seq-density-0.5-unbiased.xml
state	joint	prior	likelihood	region.clock.rate	region.meanRate	region.rates.0.1	region.rates.0.2	region.rates.0.3	region.rates.0.4	region.rates.1.2	region.rates.1.3	region.rates.1.4	region.rates.2.3	region.rates.2.4	region.rates.3.4	region.indicators.0.1	region.indicators.0.2	region.indicators.0.3	region.indicators.0.4	region.indicators.1.2	region.indicators.1.3	region.indicators.1.4	region.indicators.2.3	region.indicators.2.4	region.indicators.3.4	region.nonZeroRates	region.treeLikelihood
0	-232819.2444110939	-218784.6296654452	-14034.614745648723	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-14034.614745648723
10000	-14488.667984747997	-2109.5765677922445	-12379.091416955753	0.009574199574034454	0.009574199574034494	3.8101508249240426	0.7750188389304947	1.077278482840787	1.3960281341174106	1.6440009052706863	1.000149576591952	1.4662656045863176	1.6568934999670981	2.550871457239947	3.179443862339935	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-12379.091416955753
20000	-14488.391895180246	-2016.764186205158	-12471.627708975087	0.009168325377614521	0.009168325377614585	3.291961501127119	0.6224556562957964	0.8946060354428265	0.9440084892400182	1.5020105170039824	0.8471034885949452	1.0630948642252844	1.2019450627453432	1.814034546001091	2.379270683290965	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-12471.627708975087
30000	-14484.956731826616	-2157.113352047679	-12327.843379778937	0.009802383822800359	0.009802383822800393	4.671077354602482	0.5201882054681404	0.9161612362596324	1.0129691166642953	1.4050643928949904	0.8152821617372535	1.0240994530941607	1.3110018521005886	1.818493912672596	2.665770175427796	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-12327.843379778937
40000	-14485.56989654505	-2146.328778163316	-12339.241118381733	0.009754437958073233	0.009754437958073247	6.2580912498832	0.48112822527207255	0.693745195470924	0.9282231757315197	1.1718841247024667	0.6844019314638491	1.0419389231704257	1.045253753291736	1.5076357082735437	2.055038129370267	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-12339.241118381733
50000	-14351.829247416756	-2069.413316359151	-12282.415931057605	0.009414722126124505	0.009414722126124552	0.47021013973184955	0.4376966546637357	1.029973865644847	1.003554908742666	1.4526937669473226	0.8835834228228663	1.0637389409563642	1.2730211169511774	1.8526825133377032	2.9074752186793087	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-12282.415931057605
60000	-14347.235502687821	-2091.8964325970264	-12255.339070090795	0.009532328614490198	0.00953232861449023	0.3431671933655087	0.3847424656577356	0.5671198399378573	0.8203940489863502	0.9599504569481622	0.5914546899110946	0.8445238715442531	0.9676097046513431	1.512190888764255	2.131031206954072	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-12255.339070090795
70000	-14346.116006232282	-2001.2747716388542	-12344.841234593427	0.009112146075691559	0.009112146075691607	0.34560091813439797	0.3974157644899803	0.7608926828155065	0.926564556201316	1.053824109697912	0.6779752396498083	0.9367559934109828	1.2011835034030611	1.7518042792789494	2.396466435720875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-12344.841234593427
80000	-14345.666317584835	-2067.731369206372	-12277.934948378463	0.009435034031132225	0.00943503403113222	0.22372338763145586	0.20212120432888128	0.47738698503935106	0.4561217559539001	0.6711900751679383	0.3786437299773482	0.6336569466783127	0.705455519379269	1.06361441133544	1.4359555298366786	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-12277.934948378463
90000	-14344.238175559933	-2028.1418680453658	-12316.096307514566	0.009251122075028515	0.009251122075028519	0.2899149775878987	0.3092949055001717	0.4387283606490577	0.571851527186564	0.7744860663864449	0.5030836276403631	0.5720407631643198	0.8116747675594649	1.1645142255789616	1.467953157426633	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-12316.096307514566
